symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
LNDR.MI,2019-12-31,12M,EUR,5558000.0,121484374.0,0.049821,138559000.0,11766000.0,6208000.0,121484374.0,0.049821,6048000.0,11401000.0,23167000.0,53293000.0,2887000.0,2887000.0,40000.0,40000.0,66000.0,6048000.0,6048000.0,5982000.0,6048000.0,6048000.0,5982000.0,-3995000.0,-3995000.0,23497000.0,6279860.465116,40021000.0,13272000.0,191852000.0,1958000.0,,0.0,8514000.0,138559000.0,11766000.0,-330000.0,-98139.534884,2532000.0,0.297393,178580000.0,12942000.0,1148000.0,191852000.0,-330000.0,-330000.0,330000.0
LNDR.MI,2020-12-31,12M,EUR,6050000.0,121484374.0,-0.063064,112056000.0,12193000.0,6143000.0,121484374.0,-0.063064,-7662000.0,-8839000.0,3354000.0,30399000.0,2552000.0,2552000.0,15000.0,15000.0,188000.0,-7662000.0,-7662000.0,-7850000.0,-7662000.0,-7662000.0,-7850000.0,-3012000.0,-3012000.0,3612000.0,-7484201.738214,35682000.0,-5283000.0,142455000.0,1404000.0,,0.0,-11391000.0,112056000.0,12193000.0,-258000.0,-80201.738214,-3541000.0,0.310859,147738000.0,-5541000.0,475000.0,142455000.0,-258000.0,-258000.0,258000.0
LNDR.MI,2021-12-31,12M,EUR,8180000.0,121484375.0,-0.008427,193347000.0,15617000.0,7437000.0,121484375.0,-0.008427,-1020000.0,4742000.0,20359000.0,48647000.0,3032000.0,3032000.0,23000.0,23000.0,-1522000.0,-1020000.0,-1020000.0,502000.0,-1020000.0,-1020000.0,502000.0,-4127000.0,-4127000.0,22226000.0,398920.0,49782000.0,-1135000.0,241994000.0,1855000.0,,0.0,1710000.0,193347000.0,15617000.0,-1867000.0,-448080.0,1208000.0,0.24,243129000.0,-3002000.0,1118000.0,241994000.0,-1867000.0,-1867000.0,1867000.0
LNDR.MI,2022-12-31,12M,EUR,9363000.0,225000000.0,-0.0635,243759000.0,17077000.0,7714000.0,225000000.0,-0.0635,-14281000.0,-8725000.0,8352000.0,62538000.0,5157000.0,5157000.0,25000.0,25000.0,-14000.0,-14281000.0,-14281000.0,-14267000.0,-14281000.0,-14281000.0,-14267000.0,-6501000.0,-6501000.0,10445000.0,-12690320.0,66753000.0,-4215000.0,306297000.0,3707000.0,185000.0,0.0,-13882000.0,243759000.0,17077000.0,-2093000.0,-502320.0,385000.0,0.24,310512000.0,-6033000.0,1369000.0,306297000.0,-2093000.0,-2093000.0,1908000.0
LNDR.MI,2023-09-30,TTM,EUR,,225000000.0,-0.1417,251252000.0,16783000.0,7420000.0,225000000.0,-0.1417,-31894000.0,-19991000.0,-3208000.0,60546000.0,8014000.0,8014000.0,-72000.0,-72000.0,1092000.0,-31894000.0,-31894000.0,-32986000.0,-31894000.0,-31894000.0,-32986000.0,-9455000.0,-9455000.0,2001000.0,-27935160.0,69543000.0,-8997000.0,311798000.0,,,0.0,-28005000.0,251252000.0,16783000.0,-5209000.0,-1250160.0,4981000.0,0.24,320795000.0,-13931000.0,,311798000.0,-5209000.0,-5209000.0,5024000.0
