symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AssetsHeldForSaleCurrent,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FreeCashFlow,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InvestedCapital,InvestingCashFlow,IssuanceOfCapitalStock,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeExtraordinary,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PretaxIncome,Properties,ProvisionandWriteOffofAssets,ReconciledCostOfRevenue,ReconciledDepreciation,RepurchaseOfCapitalStock,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital
MTV.MI,2022-12-31,3M,EUR,,,-7046000.0,37365000.0,7908000.0,0.0,,,,2643000.0,-24067000.0,,25870000.0,3088000.0,3088000.0,,2000.0,,97000.0,,,,,25870000.0,,,,,,,7123000.0,7766000.0,,46000.0,,,,,,,,,,,,,,22561000.0,8092000.0,,,,-2448000.0,-2448000.0,,,,0.0,8357000.0,8357000.0,2429000.0,,,,,12392000.0,,,,,,,,,,,,,,,1046000.0,,,,102000.0,410000.0,24000.0,,,,,,,,,-1000.0,,22561000.0,,24000.0,,872000.0,3020000.0,-215000.0,,,8603000.0,,0.0,-18000.0,,,,,,,,,,,,,,,13979000.0,,,,,,,,6736000.0,,
MTV.MI,2023-03-31,3M,EUR,9345000.0,9820000.0,,37365000.0,1035000.0,,54150491.0,-0.00397,3088000.0,,-1783000.0,484000.0,26551000.0,3264000.0,3264000.0,3264000.0,,176000.0,0.0,-649000.0,346000.0,-303000.0,176000.0,26551000.0,17339000.0,3488000.0,,-493000.0,15067000.0,484000.0,8372000.0,8856000.0,19391000.0,,1168000.0,1168000.0,1168000.0,133000.0,54150491.0,-0.00397,-215000.0,-79000.0,1089000.0,3264000.0,32258424.0,1425000.0,-1294000.0,23309000.0,868000.0,3096000.0,168000.0,168000.0,17000.0,17000.0,30852000.0,-1738000.0,3488000.0,,5141000.0,5141000.0,,19223424.0,-198000.0,111000.0,3488000.0,10249000.0,-215000.0,-215000.0,-326000.0,0.0,-215000.0,-215000.0,-326000.0,-326000.0,-1783000.0,-151000.0,-2125000.0,-2125000.0,-151000.0,62000.0,868000.0,45000.0,-5970000.0,9549000.0,102000.0,409000.0,,1089000.0,-215000.0,489000.0,3192000.0,-96000.0,2603000.0,54150491.0,51000.0,,,23309000.0,-47000.0,27000.0,1176000.0,,868000.0,748000.0,,0.0,10535000.0,-247000.0,,-47000.0,-493000.0,1168000.0,,-60029000.0,54152195.0,17339000.0,-5970000.0,0.0,79000.0,0.24,1184000.0,48820000.0,22480000.0,13997000.0,17141000.0,2699000.0,31679000.0,33753000.0,12288000.0,-96000.0,2603000.0,1190000.0,6636000.0,1704.0,-4324000.0
MTV.MI,2023-06-30,3M,EUR,3569000.0,10050000.0,-7030000.0,37365000.0,1031000.0,6693000.0,,,3264000.0,2592000.0,-617000.0,395000.0,26791000.0,1956000.0,1956000.0,1953000.0,3000.0,-1082000.0,-374000.0,-4861000.0,3671000.0,-1564000.0,-1006000.0,26791000.0,16028000.0,-281000.0,,162000.0,13335000.0,395000.0,6564000.0,6959000.0,20299000.0,,1153000.0,1153000.0,1126000.0,95000.0,,,-977000.0,-181000.0,972000.0,2258000.0,33584507.0,1185000.0,-2228000.0,21159000.0,7522000.0,952000.0,-94000.0,-94000.0,,,26470000.0,-580000.0,-281000.0,,3878000.0,3878000.0,2429000.0,22851507.0,-214000.0,237000.0,-281000.0,8486000.0,-977000.0,-977000.0,-400000.0,,-163000.0,-163000.0,-1214000.0,-1214000.0,-617000.0,-6000.0,949000.0,949000.0,-6000.0,517000.0,492000.0,37000.0,-5131000.0,8225000.0,102000.0,423000.0,,972000.0,-163000.0,-1611000.0,1115000.0,-163000.0,1114000.0,54150491.0,51000.0,,,21159000.0,,384000.0,-521000.0,625000.0,2501000.0,-5822000.0,,0.0,4764000.0,-87000.0,0.0,,162000.0,1153000.0,,-61006000.0,54152195.0,16028000.0,-5131000.0,0.0,313000.0,0.24,407000.0,43595000.0,19906000.0,10837000.0,15814000.0,1277000.0,27781000.0,30260000.0,7482000.0,-164000.0,1114000.0,570000.0,3079000.0,1704.0,-6964000.0
MTV.MI,2023-09-30,3M,EUR,5360000.0,3127000.0,,37365000.0,,2813000.0,56850491.0,0.045664,2258000.0,,,319000.0,27633000.0,1680000.0,1680000.0,1680000.0,,-502000.0,,-4497000.0,5020000.0,900000.0,-578000.0,27633000.0,18072000.0,-417000.0,,-151000.0,8653000.0,319000.0,6684000.0,7003000.0,12905000.0,,1111000.0,1111000.0,1110000.0,1110000.0,56850491.0,0.045664,2596000.0,20000.0,1131000.0,1680000.0,29261901.0,-6765000.0,5951000.0,20412000.0,418000.0,2099000.0,,,,,29333000.0,1690000.0,-417000.0,,4577000.0,4577000.0,,20380901.0,-191000.0,-56000.0,-417000.0,9581000.0,2596000.0,2596000.0,2652000.0,0.0,2596000.0,2596000.0,2652000.0,2652000.0,1454000.0,2632000.0,-3367000.0,-3367000.0,2632000.0,-2981000.0,418000.0,236000.0,-2340000.0,8225000.0,102000.0,343000.0,,1131000.0,2596000.0,4497000.0,2079000.0,20000.0,1948000.0,56850491.0,151000.0,-1000.0,,20412000.0,,10000.0,969000.0,,418000.0,399000.0,,0.0,5903000.0,2652000.0,,-80000.0,-151000.0,1111000.0,,-58410000.0,56852195.0,18072000.0,-2340000.0,0.0,0.0,0.0,483000.0,37718000.0,22649000.0,11580000.0,17881000.0,1928000.0,19837000.0,29065000.0,6932000.0,20000.0,1948000.0,543000.0,1910000.0,1704.0,-4252000.0
MTV.MI,2023-12-31,3M,EUR,3255000.0,7735000.0,-7744000.0,0.0,,,,,1680000.0,2697000.0,-2367000.0,298000.0,21258000.0,1747000.0,3415000.0,1745000.0,2000.0,66000.0,,388000.0,-303000.0,-275000.0,66000.0,21258000.0,18949000.0,460000.0,,405000.0,7351000.0,298000.0,6306000.0,6604000.0,11969000.0,,-3040000.0,1983000.0,1983000.0,-3040000.0,,,-562000.0,2966000.0,4949000.0,1746000.0,27642987.0,3099000.0,-3693000.0,22371000.0,8159000.0,2252000.0,,,,,29657000.0,-1707000.0,460000.0,,4402000.0,4402000.0,2434000.0,17742987.0,120000.0,-69000.0,460000.0,8961000.0,-562000.0,-562000.0,-493000.0,,-1376000.0,-562000.0,-493000.0,-493000.0,-2323000.0,638000.0,-573000.0,-573000.0,638000.0,3212000.0,415000.0,-79000.0,-3422000.0,8225000.0,117000.0,367000.0,10000.0,4949000.0,-562000.0,-1326000.0,2769000.0,-517000.0,2657000.0,59735298.0,51000.0,,,22371000.0,,,-1501000.0,580000.0,3028000.0,-4425000.0,1668000.0,0.0,4718000.0,267000.0,0.0,80000.0,405000.0,1983000.0,,-2977000.0,60541298.0,18949000.0,-3422000.0,0.0,760000.0,0.24,575000.0,38746000.0,23351000.0,11006000.0,19069000.0,3174000.0,19677000.0,31395000.0,7708000.0,-560000.0,2657000.0,883000.0,2822000.0,806000.0,-4618000.0
MTV.MI,2024-03-31,3M,EUR,3991000.0,4908000.0,,,1249000.0,1736000.0,63841770.0,0.006782,1747000.0,,-197000.0,216000.0,,,,2019000.0,,272000.0,-68000.0,-543000.0,-1481000.0,-2092000.0,272000.0,,20114000.0,875000.0,-143000.0,-176000.0,9197000.0,216000.0,,,9948000.0,,1338000.0,1338000.0,1338000.0,89000.0,63841770.0,0.006782,433000.0,917000.0,2255000.0,2019000.0,23172347.0,529000.0,-257000.0,,,2634000.0,201000.0,201000.0,388000.0,388000.0,20114000.0,-197000.0,875000.0,,,,,13914347.0,404000.0,-283000.0,732000.0,,433000.0,433000.0,716000.0,0.0,433000.0,433000.0,716000.0,716000.0,-193000.0,187000.0,-198000.0,-198000.0,187000.0,-5000.0,,-4000.0,20114000.0,8225000.0,,,,2255000.0,433000.0,-60000.0,2105000.0,529000.0,2458000.0,63841770.0,7461000.0,,22658000.0,,,22028000.0,411000.0,,,,,0.0,,716000.0,,-2000.0,-176000.0,1338000.0,-143000.0,-2544000.0,64647770.0,20114000.0,20114000.0,0.0,0.0,0.0,458000.0,39450000.0,20114000.0,216000.0,,1929000.0,39450000.0,30253000.0,8984000.0,529000.0,2458000.0,930000.0,,806000.0,-751000.0
