symbol,asOfDate,periodType,currencyCode,NetIncome
PRO.MI,2023-03-31,3M,EUR,6225000.0
PRO.MI,2023-06-30,3M,EUR,3405000.0
PRO.MI,2023-09-30,3M,EUR,1011000.0
PRO.MI,2023-12-31,3M,EUR,1482000.0
PRO.MI,2024-03-31,3M,EUR,2791000.0
PRO.MI,2024-03-31,TTM,EUR,8689000.0
