symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkingCapital,WriteOff
CORE.MI,2019-12-31,12M,EUR,1880000.0,289000.0,,,,,,,14815000.0,0.035842,,,200000.0,565000.0,565000.0,-135000.0,565000.0,,,,,,,,,200000.0,945000.0,0.0,,,,2206000.0,16000.0,16000.0,,2816000.0,,,,,,,14815000.0,0.035842,,,,,,,,,,,,731000.0,1000.0,,,,,,,-14000.0,,1027000.0,,889000.0,55000.0,0.0,11000.0,0.0,,,66000.0,66000.0,,,66000.0,34000.0,0.0,,2000.0,,,,,,,,,,,-400000.0,,,,,,,1000.0,,,214000.0,,,31000.0,,,,,,,14815000.0,-1000.0,1352000.0,148000.0,,731000.0,,-1000.0,,,1000.0,,186000.0,,2652000.0,,,,-400000.0,-10000.0,,,,383000.0,383000.0,,,,531000.0,0.0,100000.0,0.0,14815000.0,,945000.0,214000.0,,,,,,3893000.0,1011000.0,82000.0,947000.0,,2946000.0,1687000.0,130000.0,,,772000.0,,,,-610000.0,
CORE.MI,2020-12-31,12M,EUR,2618000.0,911000.0,,,152000.0,,,,14815000.0,0.057509,565000.0,-166000.0,200000.0,1416000.0,1416000.0,-217000.0,1416000.0,,379000.0,850000.0,234000.0,745000.0,-1200000.0,158000.0,850000.0,200000.0,1577000.0,0.0,,,15022000.0,4474000.0,208000.0,208000.0,,4080000.0,346000.0,153000.0,153000.0,153000.0,1000.0,,14815000.0,0.057509,852000.0,,1221000.0,1374000.0,1416000.0,,223000.0,,761000.0,,,740000.0,5000.0,3913000.0,,,,,,-7000.0,,2098000.0,-300000.0,675000.0,55000.0,145000.0,0.0,0.0,324000.0,,313000.0,313000.0,324000.0,,200000.0,42000.0,2000.0,,1000.0,7000.0,,0.0,852000.0,852000.0,845000.0,852000.0,852000.0,845000.0,845000.0,-161000.0,-8000.0,-134000.0,440000.0,324000.0,-8000.0,,5000.0,-5000.0,116000.0,837000.0,,,80000.0,1390000.0,863351.805206,927000.0,2692000.0,1221000.0,18935000.0,14815000.0,1000.0,2147000.0,735000.0,,740000.0,64000.0,1000.0,282000.0,,3000.0,,16000.0,0.0,3137000.0,1191000.0,,14000.0,-161000.0,-134000.0,-5000.0,15022000.0,153000.0,1483000.0,1483000.0,,,,852000.0,0.0,0.0,0.0,14815000.0,-16000.0,1577000.0,837000.0,-4648.194794,346000.0,0.290512,,-637000.0,6094000.0,1890000.0,521000.0,1578000.0,17714000.0,4516000.0,1620000.0,436000.0,,18935000.0,519000.0,-16000.0,-16000.0,,394000.0,
CORE.MI,2021-12-31,12M,EUR,,,,,278218.0,278218.0,,,14815000.0,0.084069,1415562.0,-2512390.0,,,,-350000.0,,,-378568.0,11692473.0,-2746296.0,885611.0,-1679149.0,2263042.0,11692473.0,,,13000500.0,,,21791653.0,,,,,,505872.0,10668.0,288886.0,288886.0,10668.0,,14815000.0,0.084069,1245477.0,0.0,1829461.0,2118347.0,13108035.0,33517800.0,16356238.0,,-4524690.0,0.0,,,,4514779.0,,58577.0,58577.0,60173.0,60173.0,,5987.0,,-2651465.0,,,,,13000500.0,522723.0,,,,522723.0,-229517.0,,,,34370800.0,,-19535.0,0.0,13000500.0,1245477.0,1245477.0,1265012.0,1245477.0,1245477.0,1265012.0,1265012.0,-2473401.0,6583.0,-139075.0,298090.0,293206.0,6583.0,3407648.0,,-38989.0,4884.0,,,,,2249228.0,1338970.439193,-2012300.0,2619001.0,1895778.0,26306432.0,,,,,,,108337.0,,252943.0,,,,,0.0,,1770884.0,,94935.0,,,,21791653.0,288886.0,878837.0,878837.0,-229517.0,,114324.0,,,,,,-130881.0,,,-37387.560807,505872.0,0.285661,,-345588.0,,,,,24410654.0,,,,-4987.0,26306432.0,,-130881.0,-130881.0,,,16557.0
CORE.MI,2022-12-31,12M,EUR,4942766.0,4886687.0,-55254.0,12904200.0,596744.0,596744.0,267769.0,2320195.0,14691578.0,0.145454,13108035.0,-1963403.0,297824.0,11736111.0,11736111.0,,11729594.0,6517.0,837326.0,-1371923.0,-1133970.0,1432462.0,-733427.0,402391.0,-1371923.0,297824.0,17319737.0,,-175579.0,4109922.0,26768806.0,20923509.0,361950.0,361950.0,148771.0,8718262.0,866351.0,42745.0,639489.0,639489.0,42745.0,0.0,14691578.0,0.145454,2154894.0,0.0,3509994.0,4149483.0,11736111.0,,578274.0,0.0,2183411.0,0.0,71910.0,4152081.0,4545085.0,6799221.0,0.0,53329.0,53329.0,0.0,0.0,,75796.0,18132372.0,-6097011.0,2320195.0,194000.0,,145000.0,,,224311.0,450685.0,450685.0,,-151555.0,339000.0,879451.0,36429.0,,4612393.0,-435420.0,0.0,-175579.0,2154894.0,2154894.0,2590314.0,2154894.0,2154894.0,2590314.0,2590314.0,-1813413.0,78304.0,-4133608.0,-6628.0,-151555.0,78304.0,760481.0,4489831.0,-1963403.0,144927.0,13167656.0,0.0,24806.0,489173.0,4791765.0,2636199.552186,4146814.0,2776070.0,4023151.0,33568027.0,14691578.0,-1.0,4302832.0,52004.0,435420.0,4080171.0,809642.0,-1.0,543997.0,695487.0,172716.0,1318235.0,,0.0,7393224.0,3456665.0,226018.0,188172.0,,-4133608.0,-1963403.0,26768806.0,639489.0,1124424.0,1124424.0,-151555.0,-175579.0,188172.0,2769543.0,,0.0,,14691578.0,-642282.0,17319737.0,13167656.0,-160976.447814,866351.0,0.250632,2565936.0,-1404327.0,32494506.0,17770422.0,812635.0,21932130.0,29544876.0,10562376.0,11570997.0,1844114.0,-131633.0,33568027.0,1754971.0,-642282.0,-642282.0,,12205247.0,454110.0
CORE.MI,2023-12-31,12M,EUR,5351007.0,5812695.0,-160650.0,12904200.0,865128.0,865128.0,2496306.0,1607677.0,,,11736111.0,-653075.0,299096.0,6447738.0,6447738.0,-1470265.0,6439665.0,8073.0,48821.0,-5288373.0,70420.0,388633.0,-1086328.0,-578454.0,-5288373.0,299096.0,16579725.0,,,4638057.0,30958740.0,17332366.0,1348230.0,1348230.0,56047.0,9720673.0,947767.0,105395.0,970523.0,970523.0,105395.0,,,,1241716.0,,2543997.0,3514520.0,6447738.0,,-66538.0,,-131863.0,,,7011432.0,5375880.0,7917165.0,,102422.0,102422.0,,,,11029.0,18127430.0,-5743047.0,1607677.0,199450.0,,145000.0,,,,199475.0,199475.0,,-330545.0,344450.0,2932.0,154724.0,,6836747.0,-252092.0,-782045.0,-237991.0,1241716.0,1241716.0,1493807.0,1241716.0,1241716.0,1493808.0,1493807.0,,-7035.0,-4307927.0,-330545.0,-330545.0,-7035.0,1972263.0,5215230.0,-653075.0,0.0,9568293.0,0.0,15947.0,712181.0,4351041.0,1753517.163367,521212.0,4628040.0,3289125.0,38875905.0,14759097.0,,,89562.0,,,11029.0,-1.0,467153.0,861331.0,357081.0,719899.0,,0.0,7322976.0,2441575.0,226018.0,254616.0,,-5020445.0,-653075.0,30958740.0,970523.0,,,-330545.0,,254616.0,2251300.0,,712518.0,,14954810.0,-836521.0,16579725.0,9568293.0,-324719.836633,947768.0,0.388179,1799681.0,-1672120.0,34067679.0,16779200.0,1547705.0,23416472.0,35586780.0,10651207.0,16735313.0,930534.0,-95387.0,38875905.0,1110638.0,-836521.0,-836521.0,195713.0,7611693.0,581905.0
