symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFF,InvestingCashFlow,IssuanceOfCapitalStock,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetOtherInvestingChanges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,ProvisionandWriteOffofAssets,RepurchaseOfCapitalStock,TaxesRefundPaid
ISC.MI,2023-12-31,TTM,EUR,5638695.0,-266877.0,-112500.0,-3669181.0,-79148.0,771508.0,-1959424.0,-1379564.0,-3669181.0,0.0,0.0,10164.0,865087.0,865087.0,1969514.0,-28831.0,-3642350.0,-28831.0,-264877.0,0.0,0.0,-3404543.0,-3393091.0,-208045.0,0.0,2000.0,-58832.0,-3375473.0,-3669181.0,28831.0,0.0,0.0,-10164.0
