symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentProperties,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
RCS.MI,2019-12-31,12M,EUR,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-1800000.0,,,,,,,82900000.0,,,,,,144500000.0,,,87500000.0,,,,,-700000.0,,,8500000.0,,,,,13900000.0,,28100000.0,,,,,,,,,,,,,,,,,,,,
RCS.MI,2020-12-31,12M,EUR,140300000.0,189500000.0,-330100000.0,-36300000.0,,2400000.0,172900000.0,154900000.0,270000000.0,50800000.0,50800000.0,270000000.0,310300000.0,100000.0,294200000.0,23700000.0,600000.0,24300000.0,376700000.0,23800000.0,1000000.0,0.0,2100000.0,22300000.0,366900000.0,225800000.0,526000000.0,0.0,,17800000.0,310900000.0,16200000.0,2400000.0,54600000.0,131200000.0,,131200000.0,34700000.0,26700000.0,181900000.0,1300000.0,,195900000.0,-56600000.0,,52500000.0,37400000.0,86200000.0,517383995.0,,,344600000.0,8500000.0,1000000.0,86400000.0,116500000.0,9800000.0,,243600000.0,,19700000.0,0.0,14200000.0,73300000.0,521864957.0,310300000.0,-56600000.0,6600000.0,997000000.0,310300000.0,155500000.0,311600000.0,685400000.0,702700000.0,308700000.0,16900000.0,4480962.0,26600000.0,1500000.0,-82500000.0
RCS.MI,2021-12-31,12M,EUR,190200000.0,219900000.0,-362100000.0,-36200000.0,0.0,2400000.0,200800000.0,161600000.0,270000000.0,72900000.0,72900000.0,270000000.0,367900000.0,200000.0,358000000.0,24800000.0,0.0,24800000.0,400000000.0,26100000.0,0.0,0.0,1800000.0,21800000.0,369700000.0,256100000.0,558000000.0,0.0,,17400000.0,367900000.0,7000000.0,2400000.0,54900000.0,136800000.0,,136800000.0,30700000.0,27900000.0,182600000.0,2200000.0,,195900000.0,-1800000.0,,52800000.0,35300000.0,82600000.0,517385245.0,,,347900000.0,,1200000.0,73600000.0,119500000.0,11100000.0,,283100000.0,,15400000.0,0.0,13600000.0,130100000.0,521864957.0,367900000.0,-1800000.0,21300000.0,1048700000.0,367900000.0,161600000.0,370100000.0,678600000.0,690600000.0,278600000.0,19300000.0,4479712.0,26600000.0,2000000.0,-42000000.0
RCS.MI,2022-12-31,12M,EUR,225900000.0,198200000.0,-381400000.0,-33500000.0,0.0,4500000.0,190800000.0,142800000.0,270000000.0,23500000.0,23500000.0,270000000.0,390100000.0,500000.0,317100000.0,24400000.0,0.0,24400000.0,391800000.0,23600000.0,0.0,0.0,2900000.0,21900000.0,373000000.0,231700000.0,231800000.0,700000.0,,31900000.0,390100000.0,6900000.0,4500000.0,116600000.0,118400000.0,,118400000.0,27500000.0,27900000.0,184400000.0,2300000.0,,231800000.0,17100000.0,,54300000.0,31300000.0,81600000.0,517385720.0,,88500000.0,351100000.0,4200000.0,1300000.0,76500000.0,231800000.0,51900000.0,,228500000.0,,14260000.0,0.0,25300000.0,149100000.0,521864957.0,390100000.0,17100000.0,10900000.0,1047400000.0,390100000.0,142800000.0,392400000.0,655000000.0,730300000.0,263200000.0,2600000.0,4479237.0,26600000.0,3700000.0,-74700000.0
RCS.MI,2023-12-31,12M,EUR,168300000.0,196400000.0,-384700000.0,-33400000.0,0.0,4100000.0,179400000.0,128000000.0,270000000.0,18200000.0,18200000.0,270000000.0,414900000.0,1300000.0,293700000.0,21200000.0,2000000.0,23200000.0,346500000.0,17600000.0,0.0,0.0,3100000.0,20200000.0,376500000.0,229800000.0,597500000.0,0.0,,19000000.0,416900000.0,6800000.0,4100000.0,116800000.0,106800000.0,,106800000.0,26800000.0,18800000.0,177600000.0,2400000.0,,212800000.0,38400000.0,,54600000.0,29300000.0,82000000.0,517385720.0,,,356300000.0,,1300000.0,82400000.0,122400000.0,41400000.0,,266700000.0,,13800000.0,0.0,13600000.0,175100000.0,521864957.0,414900000.0,38400000.0,4900000.0,1005000000.0,414900000.0,130000000.0,417300000.0,587700000.0,711300000.0,241200000.0,16000000.0,4479237.0,26600000.0,2300000.0,-52800000.0
