symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RetainedEarnings,SaleOfBusiness,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
RCS.MI,2019-12-31,12M,EUR,,,,,,,0.0,,,,,,,-16400000.0,,,,,-31000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,,,,,,,,,,,,,-1800000.0,,,,,,,,82900000.0,,,,,,,,,144500000.0,,,,,,,,,,,800000.0,-46700000.0,,-100000.0,,,,,87500000.0,,,,,,,,,,,-700000.0,,,,8500000.0,,,,,,,13900000.0,,,,,28100000.0,,,,,,,,,,26600000.0,,,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCS.MI,2020-12-31,12M,EUR,140300000.0,189500000.0,-330100000.0,-36300000.0,15800000.0,,,2400000.0,517383376.0,0.06,4200000.0,172900000.0,-15900000.0,,154900000.0,270000000.0,50800000.0,50800000.0,,46000000.0,6000000.0,6000000.0,46000000.0,270000000.0,0.0,310300000.0,100000.0,400500000.0,294200000.0,23700000.0,600000.0,24300000.0,376700000.0,23800000.0,50600000.0,50600000.0,47900000.0,32100000.0,1000000.0,517383376.0,0.06,31700000.0,,40500000.0,91100000.0,50200000.0,501808877.0,0.0,-54700000.0,2100000.0,82500000.0,,22300000.0,366900000.0,225800000.0,526000000.0,349000000.0,0.0,2700000.0,11500000.0,11500000.0,700000.0,700000.0,-7600000.0,,17800000.0,310900000.0,2300000.0,16200000.0,2400000.0,54600000.0,131200000.0,,131200000.0,34700000.0,26700000.0,181900000.0,294908877.0,1300000.0,-200000.0,-500000.0,,,31700000.0,31700000.0,31900000.0,0.0,31700000.0,31700000.0,29000000.0,31900000.0,-8400000.0,18600000.0,-26700000.0,-8400000.0,,,195900000.0,-15800000.0,-56600000.0,,52500000.0,37400000.0,86200000.0,92800000.0,32992000.0,98400000.0,310700000.0,38300000.0,749500000.0,517383995.0,,,344600000.0,1100000.0,8500000.0,1000000.0,3900000.0,15700000.0,86400000.0,116500000.0,9800000.0,,-5900000.0,0.0,243600000.0,800000.0,,19700000.0,29000000.0,0.0,-500000.0,,-15900000.0,14200000.0,400500000.0,50600000.0,,73300000.0,,18600000.0,100000.0,521864957.0,-1000000.0,310300000.0,-56600000.0,-408000.0,-2900000.0,0.24,6600000.0,7900000.0,997000000.0,310300000.0,155500000.0,311600000.0,711200000.0,685400000.0,702700000.0,308700000.0,35400000.0,-2400000.0,749500000.0,16900000.0,-1700000.0,-1700000.0,4480962.0,26600000.0,1500000.0,-82500000.0,4200000.0
RCS.MI,2021-12-31,12M,EUR,190200000.0,219900000.0,-362100000.0,-36200000.0,16800000.0,16800000.0,0.0,2400000.0,517385483.0,0.14,50200000.0,200800000.0,-18000000.0,,161600000.0,270000000.0,72900000.0,72900000.0,-15500000.0,22700000.0,4800000.0,4800000.0,22700000.0,270000000.0,-15500000.0,367900000.0,200000.0,468600000.0,358000000.0,24800000.0,0.0,24800000.0,400000000.0,26100000.0,31600000.0,48400000.0,48400000.0,31600000.0,0.0,517385483.0,0.14,72400000.0,0.0,103100000.0,151500000.0,72900000.0,611385941.0,0.0,-106100000.0,1800000.0,116700000.0,400000.0,21800000.0,369700000.0,256100000.0,558000000.0,377600000.0,0.0,100000.0,10500000.0,10500000.0,100000.0,100000.0,-8300000.0,,17400000.0,367900000.0,-5900000.0,7000000.0,2400000.0,54900000.0,136800000.0,,136800000.0,30700000.0,27900000.0,182600000.0,457885941.0,2200000.0,0.0,-1500000.0,,-100000.0,72400000.0,72400000.0,72400000.0,0.0,72400000.0,72400000.0,92600000.0,72400000.0,-10300000.0,-200000.0,-60500000.0,-10300000.0,-60300000.0,3100000.0,195900000.0,-7300000.0,-1800000.0,,52800000.0,35300000.0,82600000.0,141100000.0,64268682.5054,134700000.0,286000000.0,91600000.0,846200000.0,517385245.0,,,347900000.0,-900000.0,,1200000.0,2900000.0,20400000.0,73600000.0,119500000.0,11100000.0,,-11300000.0,0.0,283100000.0,-1300000.0,,15400000.0,92600000.0,0.0,-1500000.0,-200000.0,-18000000.0,13600000.0,468600000.0,48400000.0,,130100000.0,,3100000.0,10700000.0,521864957.0,10800000.0,367900000.0,-1800000.0,2268682.5054,20200000.0,0.218143,21300000.0,-11500000.0,1048700000.0,367900000.0,161600000.0,370100000.0,754600000.0,678600000.0,690600000.0,278600000.0,96000000.0,-100000.0,846200000.0,19300000.0,10400000.0,10400000.0,4479712.0,26600000.0,2000000.0,-42000000.0,400000.0
RCS.MI,2022-12-31,12M,EUR,225900000.0,198200000.0,-381400000.0,-33500000.0,19400000.0,19400000.0,0.0,4500000.0,517385483.0,0.1,72900000.0,190800000.0,-80000000.0,,142800000.0,270000000.0,23500000.0,23500000.0,-31000000.0,-49400000.0,-6900000.0,-6900000.0,-49400000.0,270000000.0,-31000000.0,390100000.0,500000.0,498300000.0,317100000.0,24400000.0,0.0,24400000.0,391800000.0,23600000.0,31600000.0,51000000.0,51000000.0,31600000.0,0.0,517385483.0,0.1,50100000.0,300000.0,65800000.0,116800000.0,23500000.0,463665499.0,0.0,-62100000.0,2900000.0,13400000.0,200000.0,21900000.0,373000000.0,231700000.0,231800000.0,346700000.0,700000.0,900000.0,10700000.0,10700000.0,200000.0,200000.0,-8400000.0,,31900000.0,390100000.0,-80700000.0,6900000.0,4500000.0,116600000.0,118400000.0,,118400000.0,27500000.0,27900000.0,184400000.0,347165499.0,2300000.0,-100000.0,-1600000.0,,-200000.0,50100000.0,50100000.0,50200000.0,0.0,50100000.0,50100000.0,55100000.0,50200000.0,-8000000.0,-100000.0,,-8000000.0,-100000.0,-100000.0,231800000.0,-79300000.0,17100000.0,,54300000.0,31300000.0,81600000.0,118400000.0,51557713.248639,93400000.0,281800000.0,64900000.0,845000000.0,517385720.0,,88500000.0,351100000.0,7800000.0,4200000.0,1300000.0,2900000.0,24800000.0,76500000.0,231800000.0,51900000.0,,-200000.0,0.0,228500000.0,-3900000.0,,14260000.0,55100000.0,0.0,-2100000.0,-100000.0,-80000000.0,25300000.0,498300000.0,51000000.0,,149100000.0,500000.0,,700000.0,521864957.0,-1600000.0,390100000.0,17100000.0,-142286.751361,4900000.0,0.088929,10900000.0,-14100000.0,1047400000.0,390100000.0,142800000.0,392400000.0,780100000.0,655000000.0,730300000.0,263200000.0,66600000.0,-2500000.0,845000000.0,2600000.0,-1600000.0,-1600000.0,4479237.0,26600000.0,3700000.0,-74700000.0,900000.0
RCS.MI,2023-12-31,12M,EUR,168300000.0,196400000.0,-384700000.0,-33400000.0,22200000.0,22200000.0,0.0,4100000.0,517385720.0,0.11,23500000.0,179400000.0,-23200000.0,,128000000.0,270000000.0,18200000.0,18200000.0,-31000000.0,-7300000.0,-24600000.0,-24600000.0,-7300000.0,270000000.0,-31000000.0,414900000.0,1300000.0,469200000.0,293700000.0,21200000.0,2000000.0,23200000.0,346500000.0,17600000.0,31100000.0,53300000.0,53300000.0,31100000.0,0.0,517385720.0,0.11,57000000.0,0.0,84300000.0,137600000.0,16200000.0,561082818.0,0.0,-79100000.0,3100000.0,70100000.0,-800000.0,20200000.0,376500000.0,229800000.0,597500000.0,358800000.0,0.0,1700000.0,13700000.0,13700000.0,100000.0,100000.0,-9000000.0,,19000000.0,416900000.0,-21500000.0,6800000.0,4100000.0,116800000.0,106800000.0,,106800000.0,26800000.0,18800000.0,177600000.0,383382818.0,2400000.0,0.0,2200000.0,,500000.0,57000000.0,57000000.0,57000000.0,0.0,57000000.0,57000000.0,70600000.0,57000000.0,-11600000.0,,,-11600000.0,-16500000.0,-700000.0,212800000.0,-23000000.0,38400000.0,,54600000.0,29300000.0,82000000.0,141900000.0,60471671.388102,93300000.0,275100000.0,83700000.0,828000000.0,517385720.0,,,356300000.0,10500000.0,,1300000.0,3000000.0,12900000.0,82400000.0,122400000.0,41400000.0,,-1300000.0,0.0,266700000.0,-12100000.0,,13800000.0,70600000.0,0.0,0.0,,-23200000.0,13600000.0,469200000.0,53300000.0,,175100000.0,2200000.0,,200000.0,521864957.0,-4300000.0,414900000.0,38400000.0,-828328.611898,13600000.0,0.192635,4900000.0,-6000000.0,1005000000.0,414900000.0,130000000.0,417300000.0,744300000.0,587700000.0,711300000.0,241200000.0,81200000.0,-2000000.0,828000000.0,16000000.0,-4300000.0,-4300000.0,4479237.0,26600000.0,2300000.0,-52800000.0,3900000.0
