symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
RCS.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26600000.0,,,,,,,,,,,
RCS.MI,2020-12-31,12M,EUR,15800000.0,517383376.0,0.06,400500000.0,47900000.0,32100000.0,517383376.0,0.06,31700000.0,40500000.0,91100000.0,349000000.0,2700000.0,11500000.0,11500000.0,700000.0,700000.0,-200000.0,31700000.0,31700000.0,31900000.0,0.0,31700000.0,31700000.0,31900000.0,-8400000.0,-8400000.0,92800000.0,32992000.0,310700000.0,38300000.0,749500000.0,3900000.0,15700000.0,-5900000.0,0.0,29000000.0,400500000.0,50600000.0,,-1000000.0,-408000.0,-2900000.0,0.24,711200000.0,35400000.0,-2400000.0,749500000.0,-1700000.0,-1700000.0,4200000.0
RCS.MI,2021-12-31,12M,EUR,16800000.0,517385483.0,0.14,468600000.0,48400000.0,31600000.0,517385483.0,0.14,72400000.0,103100000.0,151500000.0,377600000.0,100000.0,10500000.0,10500000.0,100000.0,100000.0,0.0,72400000.0,72400000.0,72400000.0,0.0,72400000.0,72400000.0,72400000.0,-10300000.0,-10300000.0,141100000.0,64268682.5054,286000000.0,91600000.0,846200000.0,2900000.0,20400000.0,-11300000.0,0.0,92600000.0,468600000.0,48400000.0,,10800000.0,2268682.5054,20200000.0,0.218143,754600000.0,96000000.0,-100000.0,846200000.0,10400000.0,10400000.0,400000.0
RCS.MI,2022-12-31,12M,EUR,19400000.0,517385483.0,0.1,498300000.0,51000000.0,31600000.0,517385483.0,0.1,50100000.0,65800000.0,116800000.0,346700000.0,900000.0,10700000.0,10700000.0,200000.0,200000.0,-100000.0,50100000.0,50100000.0,50200000.0,0.0,50100000.0,50100000.0,50200000.0,-8000000.0,-8000000.0,118400000.0,51557713.248639,281800000.0,64900000.0,845000000.0,2900000.0,24800000.0,-200000.0,0.0,55100000.0,498300000.0,51000000.0,,-1600000.0,-142286.751361,4900000.0,0.088929,780100000.0,66600000.0,-2500000.0,845000000.0,-1600000.0,-1600000.0,900000.0
RCS.MI,2023-09-30,TTM,EUR,,578885483.0,0.1,,,,578885483.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCS.MI,2023-12-31,12M,EUR,22200000.0,517385720.0,0.11,469200000.0,53300000.0,31100000.0,517385720.0,0.11,57000000.0,84300000.0,137600000.0,358800000.0,1700000.0,13700000.0,13700000.0,100000.0,100000.0,0.0,57000000.0,57000000.0,57000000.0,0.0,57000000.0,57000000.0,57000000.0,-11600000.0,-11600000.0,141900000.0,60471671.388102,275100000.0,83700000.0,828000000.0,3000000.0,12900000.0,-1300000.0,0.0,70600000.0,469200000.0,53300000.0,,-4300000.0,-828328.611898,13600000.0,0.192635,744300000.0,81200000.0,-2000000.0,828000000.0,-4300000.0,-4300000.0,3900000.0
RCS.MI,2023-12-31,TTM,EUR,,517385720.0,0.11,,,,517385720.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCS.MI,2024-03-31,TTM,EUR,22600000.0,517385720.0,0.110387,459600000.0,53300000.0,30700000.0,517385720.0,0.110387,57200000.0,85400000.0,138700000.0,358200000.0,1700000.0,,,,,-100000.0,57200000.0,57200000.0,57300000.0,0.0,57200000.0,57200000.0,57300000.0,-11800000.0,-11800000.0,142100000.0,59898337.950139,273400000.0,84800000.0,817800000.0,,13000000.0,,0.0,72200000.0,459600000.0,53300000.0,,-3400000.0,-701662.049861,14900000.0,0.206371,733000000.0,,,817800000.0,-3400000.0,-3400000.0,3000000.0
