symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
DOV.MI,2022-12-31,3M,EUR,70381000.0,200143000.0,-1685000.0,13000.0,10171000.0,36563000.0,49938000.0,41280000.0,134264000.0,134264000.0,41280000.0,136559000.0,1455000.0,383136000.0,11829000.0,14283000.0,26112000.0,230334000.0,0.0,42323000.0,-906000.0,236897000.0,526888000.0,201828000.0,59136000.0,55000.0,705062000.0,52494000.0,38109000.0,554220000.0,592329000.0,37655000.0,480000.0,44361000.0,434239000.0,59136000.0,-390329000.0,101758000.0,51003000.0,9107000.0,79099566.0,3690000.0,10920000.0,289991000.0,2076000.0,356000.0,33924000.0,20638000.0,28498000.0,121099000.0,5621000.0,0.0,16502000.0,80000000.0,136559000.0,-390329000.0,16473000.0,1126598000.0,690779000.0,618441000.0,180920000.0,945678000.0,743462000.0,715344000.0,16794000.0,8845000.0,900434.0,4332000.0,152802000.0
DOV.MI,2023-03-31,3M,EUR,58878000.0,189882000.0,,13000.0,,,,41280000.0,126345000.0,126345000.0,41280000.0,126706000.0,,396413000.0,,4038000.0,4038000.0,242415000.0,,,-1286000.0,,517734000.0,,,55000.0,685730000.0,52395000.0,,554986000.0,554986000.0,37532000.0,,45993000.0,432679000.0,55119000.0,-391028000.0,100873000.0,49186000.0,9123000.0,79099566.0,74719000.0,101653000.0,,2244000.0,9176000.0,,,,72485000.0,,,-2744000.0,79099566.0,126706000.0,-391028000.0,5399000.0,1124778000.0,681692000.0,559024000.0,172699000.0,952079000.0,728365000.0,709664000.0,13607000.0,,,4332000.0,153998000.0
DOV.MI,2023-06-30,3M,EUR,63603000.0,166846000.0,-1381000.0,16000.0,10932000.0,34715000.0,45104000.0,41280000.0,96746000.0,96746000.0,41280000.0,86476000.0,1601000.0,335820000.0,11751000.0,24778000.0,36529000.0,222304000.0,,41056000.0,-1171000.0,236897000.0,507614000.0,168227000.0,54384000.0,55000.0,662221000.0,51988000.0,33353000.0,550967000.0,584320000.0,32792000.0,514000.0,44080000.0,478999000.0,54384000.0,-421138000.0,98172000.0,45906000.0,8832000.0,79167382.0,13690000.0,1152000.0,270717000.0,2194000.0,212000.0,41013000.0,17554000.0,40901000.0,119422000.0,3914000.0,0.0,4281000.0,80000000.0,86476000.0,-421138000.0,17566000.0,1050172000.0,637443000.0,620849000.0,130556000.0,919616000.0,714352000.0,697312000.0,14806000.0,8778000.0,832618.0,4006000.0,113516000.0
DOV.MI,2023-09-30,3M,EUR,48282000.0,158902000.0,,16000.0,,,,41280000.0,95667000.0,95667000.0,41280000.0,85606000.0,,324989000.0,,29283000.0,29283000.0,200359000.0,,,-2724000.0,,500735000.0,,,217000.0,666785000.0,52374000.0,,551896000.0,551896000.0,32940000.0,,47172000.0,485512000.0,52193000.0,-415129000.0,97449000.0,46409000.0,8583000.0,79167382.0,65177000.0,46591000.0,,2962000.0,9008000.0,,,,57464000.0,,,5742000.0,80000000.0,85606000.0,-415129000.0,5010000.0,1030702000.0,637502000.0,581179000.0,132778000.0,897924000.0,705713000.0,697565000.0,9182000.0,,832618.0,4006000.0,124630000.0
DOV.MI,2024-03-31,3M,EUR,68507000.0,189578000.0,,4551000.0,8722000.0,,,41280000.0,66007000.0,66007000.0,41280000.0,41196000.0,,349412000.0,,29292000.0,29292000.0,209665000.0,,36768000.0,-2913000.0,224367000.0,465848000.0,,,1000.0,624230000.0,45490000.0,,553742000.0,553742000.0,26150000.0,,52911000.0,517027000.0,47820000.0,-424652000.0,77306000.0,42039000.0,8310000.0,77172770.0,84719000.0,56933000.0,241481000.0,3607000.0,9059000.0,,,,73931000.0,,,-7057000.0,80000000.0,41196000.0,-424652000.0,4556000.0,989483000.0,594938000.0,583034000.0,94107000.0,895376000.0,640071000.0,685711000.0,5424000.0,,2827230.0,9516000.0,139747000.0
