symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfBusiness,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
DOV.MI,2019-12-31,12M,EUR,46969000.0,176991000.0,-14927000.0,-2396000.0,55646000.0,,10000.0,,,,73631000.0,17832000.0,-8353000.0,18027000.0,41280000.0,128162000.0,128162000.0,-42264000.0,54531000.0,-33538000.0,0.0,11034000.0,11364000.0,-11140000.0,54531000.0,41280000.0,-42264000.0,206740000.0,,174238000.0,327386000.0,7356000.0,79683000.0,87039000.0,189756000.0,63476000.0,63476000.0,62990000.0,7344000.0,33251000.0,,,21425000.0,0.0,47658000.0,111134000.0,128162000.0,1214006659.0,33588000.0,316506000.0,157000.0,-13000.0,94483000.0,-1738000.0,52759000.0,124499000.0,289585000.0,179387000.0,23767000.0,191629000.0,,1006000.0,1006000.0,109000.0,109000.0,-6568000.0,7947000.0,-20000.0,137000.0,572004000.0,-364811000.0,33588000.0,405747000.0,10671000.0,285581000.0,296252000.0,405747000.0,-41500000.0,30305000.0,640000.0,969680659.0,0.0,-3061000.0,-356878000.0,,237102000.0,21425000.0,21425000.0,24486000.0,0.0,21425000.0,21425000.0,46652000.0,24486000.0,-6929000.0,-7427000.0,364247000.0,364247000.0,-7427000.0,408000.0,23767000.0,-1412000.0,-82845000.0,90740000.0,15345000.0,8544000.0,106000.0,110533000.0,20968240.0,102836000.0,138151000.0,53478000.0,365867000.0,78835826.0,5378000.0,5533000.0,165086000.0,8232000.0,106000.0,15345000.0,4807000.0,14313000.0,5295000.0,8894000.0,,0.0,74107000.0,4902000.0,46652000.0,0.0,8830000.0,-356878000.0,-6929000.0,-1424000.0,174238000.0,63476000.0,5453000.0,5453000.0,-41500000.0,21425000.0,0.0,12000.0,2092000.0,54851000.0,80000000.0,-1136000.0,5926000.0,206740000.0,-82845000.0,144240.0,22166000.0,0.24,7814000.0,-10549000.0,780193000.0,492321000.0,383291000.0,206740000.0,312389000.0,573453000.0,452807000.0,383697000.0,52342000.0,6530000.0,365867000.0,12825000.0,601000.0,601000.0,,1164174.0,184000.0,137630000.0,1136000.0
DOV.MI,2020-12-31,12M,EUR,51824000.0,175155000.0,,-1702000.0,65940000.0,65940000.0,30000.0,,79049423.0,-0.38,128162000.0,25608000.0,-19997000.0,28793000.0,41280000.0,132486000.0,132486000.0,-1875000.0,4324000.0,-4507000.0,0.0,-707000.0,15319000.0,10105000.0,4324000.0,41280000.0,-1875000.0,156011000.0,,223741000.0,351670000.0,10032000.0,86376000.0,96408000.0,289219000.0,13373000.0,79313000.0,79313000.0,13373000.0,214000.0,79049423.0,-0.38,-30407000.0,,4232000.0,83545000.0,132486000.0,1176849619.0,63644000.0,159813000.0,,-215000.0,78956000.0,1997000.0,74056000.0,236897000.0,564136000.0,176857000.0,36121000.0,197869000.0,0.0,6609000.0,6609000.0,135000.0,135000.0,-9316000.0,19689000.0,,55000.0,699063000.0,-254442000.0,63644000.0,252574000.0,18761000.0,456676000.0,475437000.0,252574000.0,-83067000.0,87346000.0,510000.0,765712619.0,27743000.0,3383000.0,-234599000.0,0.0,410566000.0,-30407000.0,-30407000.0,-33790000.0,,-30407000.0,-30407000.0,-2377000.0,-33790000.0,-12874000.0,-24211000.0,169507000.0,169507000.0,-24211000.0,154000.0,36121000.0,-7123000.0,-408125000.0,102950000.0,63731000.0,16465000.0,,86388000.0,-28246320.0,98953000.0,173193000.0,24676000.0,421610000.0,79348458.0,3557000.0,22133000.0,327239000.0,,1646000.0,77466000.0,5008000.0,11447000.0,10003000.0,17178000.0,,0.0,91354000.0,4266000.0,-2377000.0,0.0,8775000.0,-234599000.0,-12874000.0,-7123000.0,223741000.0,79313000.0,3622000.0,3622000.0,-83067000.0,-30407000.0,0.0,,3595000.0,77651000.0,80000000.0,-846000.0,3098000.0,156011000.0,-408125000.0,-682320.0,31413000.0,0.24,23209000.0,-13356000.0,1121484000.0,612687000.0,571845000.0,183754000.0,396934000.0,937730000.0,769814000.0,648511000.0,23830000.0,17737000.0,421610000.0,28083000.0,-2843000.0,-2843000.0,,651542.0,103000.0,62451000.0,846000.0
DOV.MI,2021-12-31,12M,EUR,73710000.0,206326000.0,,-2797000.0,76288000.0,76288000.0,30000.0,9989000.0,79156795.0,0.3,132486000.0,25673000.0,-65206000.0,26366000.0,41280000.0,166668000.0,168184000.0,-23224000.0,34182000.0,-9549000.0,4250000.0,21885000.0,-32922000.0,-16336000.0,34182000.0,41280000.0,,156645000.0,0.0,281933000.0,430164000.0,8111000.0,17604000.0,25715000.0,250676000.0,14725000.0,91013000.0,91013000.0,14725000.0,22239000.0,79156795.0,0.3,23744000.0,,47785000.0,138798000.0,166668000.0,1099328075.0,44949000.0,-24656000.0,,-1000.0,58398000.0,-1308000.0,79909000.0,236897000.0,545225000.0,209123000.0,34149000.0,283206000.0,3554000.0,1116000.0,1116000.0,219000.0,219000.0,-18135000.0,23785000.0,,55000.0,729473000.0,-64766000.0,54938000.0,302310000.0,18255000.0,555224000.0,573479000.0,302310000.0,-290500000.0,44235000.0,708000.0,663042075.0,37358000.0,-9429000.0,440000.0,-4603000.0,406160000.0,23744000.0,23744000.0,33173000.0,,23744000.0,23744000.0,46669000.0,33173000.0,-61012000.0,-23645000.0,11810000.0,11810000.0,-23645000.0,,34149000.0,-4194000.0,-388580000.0,112640000.0,54350000.0,10264000.0,,146215000.0,29016110.844458,123604000.0,205558000.0,77648000.0,565139000.0,79027661.0,2560000.0,21408000.0,308328000.0,23785000.0,2013000.0,168000.0,21231000.0,33882000.0,7768000.0,12649000.0,1516000.0,0.0,166302000.0,5830000.0,46669000.0,0.0,3865000.0,0.0,-61012000.0,-4194000.0,281933000.0,91013000.0,8806000.0,8806000.0,-290500000.0,23744000.0,440000.0,,4495000.0,84404000.0,80000000.0,-8725000.0,1027000.0,156645000.0,-388580000.0,-2144889.155542,13496000.0,0.289186,40360000.0,-12143000.0,1184636000.0,711869000.0,599194000.0,194003000.0,487491000.0,990633000.0,754472000.0,739957000.0,68923000.0,22748000.0,565139000.0,58710000.0,-7417000.0,-7417000.0,29668000.0,972339.0,4678000.0,179488000.0,5171000.0
DOV.MI,2022-12-31,12M,EUR,70381000.0,200143000.0,,-1685000.0,53559000.0,53559000.0,13000.0,10171000.0,79091053.0,0.21,166668000.0,36563000.0,-31057000.0,49938000.0,41280000.0,134264000.0,134264000.0,-44142000.0,-32404000.0,-67174000.0,0.0,-3329000.0,6512000.0,-63991000.0,-32404000.0,41280000.0,,136559000.0,1455000.0,265711000.0,383136000.0,11829000.0,14283000.0,26112000.0,230334000.0,16626000.0,70185000.0,70185000.0,16626000.0,0.0,79091053.0,0.21,16502000.0,,63263000.0,133448000.0,134264000.0,992102892.0,42323000.0,-63649000.0,,-906000.0,31245000.0,915000.0,87107000.0,236897000.0,526888000.0,201828000.0,59136000.0,294069000.0,1344000.0,2046000.0,2046000.0,28000.0,28000.0,-24001000.0,,,55000.0,705062000.0,-31057000.0,52494000.0,87000000.0,38109000.0,554220000.0,592329000.0,87000000.0,-94566000.0,37655000.0,480000.0,566352892.0,44361000.0,-9973000.0,0.0,0.0,434239000.0,16502000.0,16502000.0,26475000.0,,16502000.0,16502000.0,61217000.0,26475000.0,-27110000.0,-48842000.0,-7566000.0,-7566000.0,-48842000.0,,59136000.0,-3947000.0,-390329000.0,101758000.0,51003000.0,9107000.0,,135411000.0,17993880.0,62302000.0,182047000.0,112022000.0,559780000.0,79099566.0,3690000.0,10920000.0,289991000.0,49483000.0,2076000.0,356000.0,9949000.0,33924000.0,20638000.0,28498000.0,,0.0,121099000.0,5621000.0,61217000.0,0.0,4446000.0,,-27110000.0,-3947000.0,265711000.0,70185000.0,,,-94566000.0,16502000.0,0.0,,4897000.0,92004000.0,80000000.0,-1048000.0,5557000.0,136559000.0,-390329000.0,-471120.0,34742000.0,0.24,16473000.0,-42477000.0,1126598000.0,690779000.0,618441000.0,180920000.0,447758000.0,945678000.0,743462000.0,715344000.0,110974000.0,46824000.0,559780000.0,16794000.0,-1963000.0,-1963000.0,8845000.0,900434.0,4332000.0,152802000.0,-296000.0
DOV.MI,2023-12-31,12M,EUR,,,,,,,,,77521739.0,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77521739.0,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
