symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinishedGoods,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
DOV.MI,2019-12-31,12M,EUR,46969000.0,176991000.0,-14927000.0,-2396000.0,10000.0,,17832000.0,18027000.0,41280000.0,128162000.0,128162000.0,41280000.0,206740000.0,,327386000.0,7356000.0,79683000.0,87039000.0,189756000.0,33251000.0,33588000.0,157000.0,-13000.0,124499000.0,289585000.0,179387000.0,23767000.0,-20000.0,137000.0,572004000.0,33588000.0,10671000.0,285581000.0,296252000.0,30305000.0,640000.0,0.0,237102000.0,23767000.0,-82845000.0,90740000.0,15345000.0,8544000.0,106000.0,78835826.0,5378000.0,5533000.0,165086000.0,106000.0,15345000.0,14313000.0,5295000.0,8894000.0,,74107000.0,4902000.0,0.0,21425000.0,80000000.0,206740000.0,-82845000.0,7814000.0,780193000.0,492321000.0,383291000.0,206740000.0,573453000.0,452807000.0,383697000.0,12825000.0,,1164174.0,184000.0,137630000.0
DOV.MI,2020-12-31,12M,EUR,51824000.0,175155000.0,,-1702000.0,30000.0,,25608000.0,28793000.0,41280000.0,132486000.0,132486000.0,41280000.0,156011000.0,,351670000.0,10032000.0,86376000.0,96408000.0,289219000.0,214000.0,63644000.0,,-215000.0,236897000.0,564136000.0,176857000.0,36121000.0,,55000.0,699063000.0,63644000.0,18761000.0,456676000.0,475437000.0,87346000.0,510000.0,27743000.0,410566000.0,36121000.0,-408125000.0,102950000.0,63731000.0,16465000.0,,79348458.0,3557000.0,22133000.0,327239000.0,1646000.0,77466000.0,11447000.0,10003000.0,17178000.0,,91354000.0,4266000.0,0.0,-30407000.0,80000000.0,156011000.0,-408125000.0,23209000.0,1121484000.0,612687000.0,571845000.0,183754000.0,937730000.0,769814000.0,648511000.0,28083000.0,,651542.0,103000.0,62451000.0
DOV.MI,2021-12-31,12M,EUR,73710000.0,206326000.0,,-2797000.0,30000.0,9989000.0,25673000.0,26366000.0,41280000.0,166668000.0,168184000.0,41280000.0,156645000.0,0.0,430164000.0,8111000.0,17604000.0,25715000.0,250676000.0,22239000.0,44949000.0,,-1000.0,236897000.0,545225000.0,209123000.0,34149000.0,,55000.0,729473000.0,54938000.0,18255000.0,555224000.0,573479000.0,44235000.0,708000.0,37358000.0,406160000.0,34149000.0,-388580000.0,112640000.0,54350000.0,10264000.0,,79027661.0,2560000.0,21408000.0,308328000.0,2013000.0,168000.0,33882000.0,7768000.0,12649000.0,1516000.0,166302000.0,5830000.0,0.0,23744000.0,80000000.0,156645000.0,-388580000.0,40360000.0,1184636000.0,711869000.0,599194000.0,194003000.0,990633000.0,754472000.0,739957000.0,58710000.0,29668000.0,972339.0,4678000.0,179488000.0
DOV.MI,2022-12-31,12M,EUR,70381000.0,200143000.0,,-1685000.0,13000.0,10171000.0,36563000.0,49938000.0,41280000.0,134264000.0,134264000.0,41280000.0,136559000.0,1455000.0,383136000.0,11829000.0,14283000.0,26112000.0,230334000.0,0.0,42323000.0,,-906000.0,236897000.0,526888000.0,201828000.0,59136000.0,,55000.0,705062000.0,52494000.0,38109000.0,554220000.0,592329000.0,37655000.0,480000.0,44361000.0,434239000.0,59136000.0,-390329000.0,101758000.0,51003000.0,9107000.0,,79099566.0,3690000.0,10920000.0,289991000.0,2076000.0,356000.0,33924000.0,20638000.0,28498000.0,,121099000.0,5621000.0,0.0,16502000.0,80000000.0,136559000.0,-390329000.0,16473000.0,1126598000.0,690779000.0,618441000.0,180920000.0,945678000.0,743462000.0,715344000.0,16794000.0,8845000.0,900434.0,4332000.0,152802000.0
