symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,MachineryFurnitureEquipment,MarketCap,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital
ARBS.MI,2019-12-31,12M,EUR,,,,,,6544580.0,0.130985,,,,,,-300000.0,,,,,,438489.0,,,,,,-300000.0,,3993600.0,0.0,,,,,,,,,,,6544580.0,0.130985,,,,,,,,,,,,,,,12445.0,12445.0,,808.0,,,,,,3993600.0,399127.0,,,399127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6103.0,,,,,,,,,,146140.0,146140.0,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
ARBS.MI,2020-12-31,12M,EUR,188231.0,339394.0,-1273113.0,3990740.0,179931.0,6544580.0,0.169394,4668891.0,-382589.0,330050.0,4535793.0,4535793.0,-113239.0,4535793.0,399719.0,-133098.0,-144395.0,,-1036115.0,-311489.0,45440.0,-1046840.0,-133098.0,330050.0,-113239.0,8181059.0,75256.0,,1414044.0,7905579.0,217566.0,217566.0,1029500.0,90695.0,400415.0,400415.0,400415.0,220484.0,6544580.0,0.169394,1108610.0,,1214732.0,1615147.0,4535793.0,15143227.0,-230395.0,97297.0,,566764.0,2672834.0,1407623.0,15427.0,15427.0,12044.0,12044.0,-2109.0,-2109.0,569594.0,8990351.0,-382589.0,0.0,452330.0,75256.0,,591726.0,591726.0,,-192922.0,452330.0,2016729.0,18737838.0,75256.0,1108610.0,1108610.0,1108610.0,1108610.0,1108610.0,1108610.0,1108610.0,-40428.0,-2107.0,0.0,-192412.0,-192922.0,-2107.0,1399721.0,-342161.0,510.0,7614295.0,,151699.0,370410.0,1615147.0,1108610.0,479886.0,206211.0,1201412.0,2821667.0,6544580.0,566764.0,,2109.0,-1.0,29637.0,185305.0,49841.0,1404489.0,,0.0,412268.0,4499.0,1199305.0,606264.0,17701.0,-40428.0,0.0,-342161.0,107092.0,1414044.0,400415.0,,,-192922.0,,3908062.0,,,6544580.0,,8181059.0,7614295.0,0.0,90695.0,0.075623,1051810.0,-90695.0,10324393.0,8772785.0,809292.0,8181059.0,1620255.0,2143334.0,2418815.0,1113834.0,-1276.0,2821667.0,38732.0,,,,462502.0,6876079.0
ARBS.MI,2021-12-31,12M,EUR,250214.0,805625.0,-1567264.0,4168990.0,193104.0,6658493.0,0.166786,4535793.0,-609120.0,332925.0,4813763.0,4813763.0,,4813763.0,124497.0,277970.0,81908.0,248614.0,248614.0,61982.0,-689535.0,-172534.0,277970.0,332925.0,0.0,9472729.0,181125.0,,1595174.0,8531032.0,223182.0,223182.0,1229090.0,163379.0,487257.0,487257.0,487256.0,294152.0,6658493.0,0.166786,1110546.0,0.0,1282082.0,1769339.0,4813763.0,15417843.0,-13668.0,787838.0,,441792.0,3228819.0,2230217.0,8157.0,8157.0,2644.0,2644.0,25731.0,25731.0,487686.0,10087228.0,-1105320.0,496200.0,452330.0,181125.0,,391317.0,391317.0,,-195307.0,948530.0,2357781.0,19309629.0,181125.0,1110546.0,1110546.0,1110546.0,1110546.0,1110546.0,1110546.0,1110546.0,-68133.0,25731.0,-496200.0,-194793.0,-195307.0,25731.0,1661555.0,-540987.0,514.0,9030937.0,,200490.0,289284.0,1769339.0,1110546.0,1396958.0,982023.0,1248194.0,3825391.0,6658493.0,441792.0,496200.0,-25731.0,-1.0,183888.0,174555.0,264774.0,1461498.0,,0.0,479560.0,4558.0,1273925.0,606264.0,138367.0,-68133.0,-496200.0,-540987.0,159140.0,1595174.0,487257.0,,,-195307.0,,5018043.0,,0.0,6658493.0,,9472729.0,9030937.0,0.0,163379.0,0.128249,962460.0,-159355.0,11582909.0,9864046.0,614499.0,9472729.0,2577197.0,2110180.0,3051877.0,881090.0,-31244.0,3825391.0,54791.0,0.0,0.0,,328546.0,7301942.0
ARBS.MI,2022-12-31,12M,EUR,187800.0,512563.0,-1780156.0,4168990.0,181660.0,6658493.0,0.212364,4813763.0,-98950.0,332925.0,4392987.0,5991195.0,,4392987.0,-248341.0,-420776.0,-669474.0,-3666.0,,-62414.0,291085.0,-692810.0,-420776.0,332925.0,,10466878.0,0.0,,1231022.0,9503863.0,174292.0,174292.0,1155154.0,383378.0,531870.0,531870.0,531870.0,350210.0,6658493.0,0.212364,1414024.0,200000.0,1804912.0,2336782.0,4392987.0,9463826.0,-125187.0,1296452.0,-200000.0,204001.0,3315654.0,2360128.0,7510.0,7510.0,0.0,0.0,-3313.0,,1157160.0,10956190.0,-1690991.0,529700.0,452330.0,0.0,,315020.0,315020.0,,-84035.0,982030.0,2291033.0,14382344.0,0.0,1414024.0,1414024.0,1414024.0,1414024.0,1414024.0,1414024.0,1414024.0,-4557.0,-3313.0,-1631708.0,-125187.0,-84035.0,-3313.0,1535498.0,-54726.0,-41152.0,10262877.0,0.0,243997.0,388094.0,2437791.0,1493488.221257,1395402.0,658404.0,1701724.0,3591150.0,6658493.0,204001.0,529700.0,3313.0,1650.0,50783.0,232358.0,302909.0,1239096.0,1598208.0,0.0,702855.0,,1797402.0,721712.0,142318.0,-4557.0,-1631708.0,-94393.0,330349.0,1231022.0,531870.0,,,-84035.0,101009.0,6098568.0,,39667.0,6658493.0,-101009.0,10466878.0,10262877.0,-21544.778743,383378.0,0.213296,603849.0,-383378.0,12569143.0,10781898.0,489312.0,10466878.0,1889426.0,2102265.0,3065280.0,947111.0,-4197.0,3591150.0,282697.0,-101009.0,-101009.0,,826811.0,8348709.0
ARBS.MI,2023-12-31,12M,EUR,249521.0,694625.0,-2111736.0,4168990.0,180705.0,,,4392987.0,-82705.0,332925.0,3685691.0,3685691.0,-665849.0,3685691.0,-87641.0,-707296.0,-198362.0,160230.0,,61721.0,-182061.0,-246113.0,-707296.0,332925.0,-665849.0,10751911.0,,,1567575.0,7652250.0,86317.0,86317.0,843293.0,226027.0,532277.0,532277.0,532277.0,351572.0,,,1076151.0,160000.0,1312204.0,1844481.0,3685691.0,5326714.0,-894345.0,943171.0,-160000.0,40035.0,3343770.0,1768703.0,10026.0,10026.0,,,83009.0,,1355522.0,11137995.0,-838827.0,529700.0,452330.0,,,299767.0,299767.0,,-204406.0,982030.0,2289246.0,10812730.0,-125269.0,1076151.0,1076151.0,1076151.0,1076151.0,1076151.0,1076151.0,1076151.0,-16740.0,83009.0,-773978.0,-103227.0,-204406.0,83009.0,1232034.0,-48109.0,101179.0,10711876.0,,222702.0,436628.0,1930666.0,1147376.342415,1025876.0,623349.0,1145354.0,3336278.0,6513693.0,40035.0,2372186.0,-83009.0,,84722.0,266464.0,332812.0,1309661.0,,0.0,566611.0,,1302178.0,721712.0,86185.0,-16740.0,-2372186.0,-65965.0,297613.0,1567575.0,532277.0,,,-204406.0,86185.0,6508870.0,1598208.0,17856.0,6658493.0,-86185.0,10751911.0,10711876.0,-14959.657585,226027.0,0.173576,606751.0,-589705.0,12554301.0,11051678.0,386084.0,10751911.0,2190924.0,1802390.0,4902051.0,959097.0,-93035.0,3336278.0,50626.0,-86185.0,-86185.0,144800.0,1057909.0,6808957.0
