symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
EDAC.MI,2019-12-31,12M,EUR,,,,6255986.0,,,,,,5696160.0,19606.0,,,,,,,,211040.0,,,,,,,,,,,,,,,,,,,,519.0,,,,,,32145.0,,,1287242.0,,,,,,,,,1368972.0,211040.0,,2642854.0,,,,,3135378.0,,,,,,,,,76004.0,,,
EDAC.MI,2020-12-31,12M,EUR,5269421.0,20724296.0,,6680369.0,,,803250.0,8241967.0,17486371.0,8223425.0,18542.0,803250.0,12862301.0,0.0,47731425.0,,3891680.0,3891680.0,324868.0,17536178.0,56062.0,33224.0,0.0,0.0,236684.0,4428798.0,1303781.0,0.0,2707058.0,38036840.0,0.0,0.0,0.0,0.0,,21282859.0,21282859.0,0.0,5352.0,155849.0,0.0,16932572.0,1303781.0,8433503.0,58708.0,1663193.0,8032498.0,1396781.0,4192114.0,,2.0,4371619.0,1147932.0,3162107.0,9244404.0,11906251.0,1581826.0,0.0,0.0,2707058.0,5238647.0,8032498.0,12862301.0,8433503.0,3326725.0,53497228.0,34145160.0,25174539.0,12862301.0,40634927.0,5765803.0,23098749.0,2265211.0,32573.0,,0.0,30195247.0
EDAC.MI,2021-12-31,12M,EUR,6889000.0,63368000.0,,7207101.0,,10618000.0,815000.0,18208000.0,30029000.0,18193469.0,14555.0,815000.0,20142000.0,0.0,97638000.0,2212000.0,6690788.0,2212000.0,517038.0,63048000.0,19501.0,12327.0,0.0,0.0,603000.0,1687000.0,16559000.0,0.0,1179000.0,20142000.0,12000.0,0.0,0.0,0.0,10618000.0,19726757.0,10618000.0,0.0,,236372.0,37000.0,8209521.0,16559000.0,18455000.0,42139.0,2888000.0,8105468.0,22718000.0,1084000.0,625000.0,42000.0,11221000.0,16559000.0,3062000.0,11821000.0,33639000.0,,0.0,0.0,3511037.0,14579000.0,8154145.0,20142000.0,18455000.0,49476000.0,116521000.0,20142000.0,10618000.0,20179000.0,96342000.0,18883000.0,33294000.0,15529000.0,,48677.0,0.0,34590000.0
EDAC.MI,2022-12-31,12M,EUR,9336000.0,71078000.0,-10937000.0,7207101.0,18946000.0,14032000.0,824000.0,26865000.0,39114000.0,26864585.0,48.0,824000.0,33851000.0,0.0,115353000.0,2948000.0,9820000.0,9820000.0,280939.0,75145000.0,56000.0,95025.0,0.0,0.0,603000.0,1798000.0,31758000.0,0.0,970000.0,56955000.0,1595000.0,0.0,0.0,0.0,14032000.0,13284000.0,27316000.0,0.0,18031.0,1266000.0,-41000.0,211205.0,20821000.0,32053000.0,39254.0,3843000.0,8208495.0,31463000.0,1195000.0,660000.0,57000.0,11153000.0,11546000.0,4191000.0,12249000.0,29890000.0,,0.0,0.0,3135776.0,26716000.0,8235685.0,33851000.0,32053000.0,46110000.0,140227000.0,47135000.0,37136000.0,33810000.0,106417000.0,24874000.0,31272000.0,9401000.0,,27190.0,0.0,40208000.0
EDAC.MI,2023-12-31,12M,EUR,23881000.0,93328000.0,-18254000.0,,22862000.0,16914000.0,832000.0,11831000.0,14713000.0,,,832000.0,29749000.0,,114190000.0,,21701000.0,21701000.0,,84662000.0,5863000.0,,,,11566000.0,12866000.0,43180000.0,,1567000.0,67367000.0,46000.0,,,,16914000.0,15917000.0,32831000.0,,,1426000.0,-83000.0,25787000.0,24926000.0,16883000.0,,4946000.0,8371575.0,,1300000.0,6488000.0,548000.0,13057000.0,18892000.0,4582000.0,2882000.0,45403000.0,,,0.0,,22150000.0,8398765.0,29749000.0,16883000.0,,158516000.0,45666000.0,54532000.0,29666000.0,128850000.0,44326000.0,44188000.0,8465000.0,,27190.0,,29528000.0
