symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesLiabilities,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,EnterprisesValueRevenueRatio,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentProperties,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPropertiesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfInvestmentProperties,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfInvestment,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
NWL.MI,2019-12-31,12M,EUR,,,,,,,,,,1521000.0,,,,,,,,,,,,,,,,,,,,,,,,22456000.0,,471000.0,,9989000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14817000.0,,12000000.0,,,,,,,,,,,,,,,,,,,,,,-3462000.0,,,,,,,,,,,,,,,,,,,,,,938000.0,,,,-2000.0,,,,,,,4000.0,-84000.0,,,9465000.0,,,,,,,-3462000.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWL.MI,2020-12-31,12M,EUR,151388000.0,71268000.0,-252994000.0,-18677000.0,,801000.0,40598782.0,0.63,100884000.0,1901000.0,-14364000.0,19006000.0,43935000.0,182127000.0,182131000.0,181804000.0,323000.0,81243000.0,-4721000.0,3019000.0,26175000.0,3104000.0,26953000.0,81242000.0,43935000.0,0.0,142626000.0,,-922000.0,14382000.0,370189000.0,307637000.0,6570000.0,63121000.0,69691000.0,,244717000.0,21392000.0,21392000.0,40598782.0,0.63,37556000.0,48529000.0,69921000.0,182127000.0,247661958.0,,,746000.0,8730000.0,20120000.0,54252000.0,-5000.0,22724000.0,3863000.0,51059000.0,89945000.0,422988000.0,99637000.0,0.0,3125000.0,3125000.0,156000.0,156000.0,-3315000.0,-1013000.0,41250000.0,300558000.0,3896000.0,0.0,1547000.0,1397000.0,,65079000.0,93456000.0,12436000.0,94811000.0,107247000.0,65079000.0,-42000000.0,1397000.0,1587000.0,245723000.0,238876958.0,13431000.0,-1088000.0,18260000.0,-922000.0,,37556000.0,37556000.0,38643000.0,37556000.0,37556000.0,45404000.0,38643000.0,-588000.0,-3046000.0,-13776000.0,0.0,23079000.0,23079000.0,-3046000.0,-2803000.0,,169994000.0,-13776000.0,91567000.0,5466000.0,12081000.0,15411000.0,46564000.0,17677034.468329,68616000.0,74492000.0,25145000.0,469826000.0,43353350.0,1000.0,1000.0,1073000.0,1000.0,47196000.0,-21565000.0,-2000.0,-1000.0,215000.0,5036000.0,15691000.0,67526000.0,4074000.0,4000.0,-2000.0,0.0,172092000.0,,922000.0,45404000.0,0.0,-1500000.0,-588000.0,0.0,-13776000.0,-13776000.0,22135000.0,370189000.0,21392000.0,-42000000.0,-922000.0,-24864000.0,37556000.0,19760000.0,,54284000.0,77008000.0,43935050.0,23357000.0,142626000.0,91567000.0,3478034.468329,6761000.0,0.148908,7991000.0,-3562000.0,537099000.0,237437000.0,176938000.0,156057000.0,444681000.0,381042000.0,229461000.0,136325000.0,48718000.0,77000.0,469826000.0,5013000.0,23357000.0,23357000.0,581700.0,8000.0,62920000.0,1509000.0
NWL.MI,2021-12-31,12M,EUR,179024000.0,67184000.0,-325319000.0,-19624000.0,30843000.0,801000.0,41292222.0,0.12,182127000.0,2012000.0,-13316000.0,39062000.0,43935000.0,384888000.0,384902000.0,384534000.0,354000.0,202760000.0,-4413000.0,2872000.0,5315000.0,14848000.0,17878000.0,202761000.0,43935000.0,0.0,130038000.0,,-15759000.0,2630000.0,440414000.0,530574000.0,7887000.0,127280000.0,7887000.0,,336643000.0,30843000.0,30843000.0,41292222.0,0.12,5134000.0,16903000.0,47746000.0,384888000.0,-31897458.0,-0.668066,-0.057384,731000.0,219374000.0,29850000.0,47920000.0,0.0,22460000.0,13701000.0,97826000.0,86809000.0,521306000.0,115450000.0,20000.0,7348000.0,7348000.0,0.0,0.0,-7500000.0,-2883000.0,63855000.0,130038000.0,-77849000.0,0.0,1532000.0,1401000.0,,281431000.0,106393000.0,31175000.0,287216000.0,31175000.0,281431000.0,-24866000.0,1401000.0,2030000.0,307293000.0,274641542.0,14477000.0,-1106000.0,-64514000.0,-15759000.0,29608000.0,5134000.0,5134000.0,6239000.0,5134000.0,5134000.0,9555000.0,6239000.0,-380000.0,-7794000.0,,-19000.0,256565000.0,256565000.0,-7794000.0,-67000.0,,195987000.0,-12936000.0,32212000.0,7580000.0,19097000.0,14223000.0,48947000.0,5918075.143904,61236000.0,97254000.0,18196000.0,555864000.0,41299480.0,,1000.0,2000.0,,84125000.0,7500000.0,,1000.0,60000.0,8437000.0,14479000.0,104990000.0,6753000.0,14000.0,,0.0,199067000.0,,1962000.0,9555000.0,0.0,-64514000.0,-380000.0,-19000.0,,-12936000.0,34353000.0,440414000.0,30843000.0,-24866000.0,-15759000.0,0.0,5134000.0,0.0,,74137000.0,96597000.0,43935050.0,-1201000.0,130038000.0,32212000.0,-416924.856096,3317000.0,0.347148,5897000.0,-4539000.0,834900000.0,130038000.0,39062000.0,144515000.0,537668000.0,690385000.0,304326000.0,353742000.0,17054000.0,446000.0,555864000.0,5564000.0,-1201000.0,-1201000.0,2635570.0,2535000.0,193931000.0,1201000.0
NWL.MI,2022-12-31,12M,EUR,193776000.0,91982000.0,-353347000.0,-19737000.0,36283000.0,801000.0,39337949.0,0.16,384888000.0,,-15456000.0,46740000.0,43935000.0,287820000.0,294029000.0,287386000.0,434000.0,-83969000.0,-21332000.0,-5215000.0,15826000.0,-26397000.0,-37796000.0,-83969000.0,43935000.0,,124471000.0,,-11732000.0,2914000.0,607693000.0,505573000.0,7567000.0,,7567000.0,,292466000.0,,36283000.0,39337949.0,0.16,6223000.0,18067000.0,54350000.0,287820000.0,-209876337.0,-3.86157,-0.283198,1213000.0,-79607000.0,34795000.0,2328000.0,0.0,21746000.0,13070000.0,92345000.0,111720000.0,553960000.0,133402000.0,316000.0,8166000.0,8166000.0,595000.0,595000.0,-10220000.0,-1949000.0,85187000.0,124471000.0,-22146000.0,,2014000.0,1401000.0,,73241000.0,106908000.0,39173000.0,,39173000.0,73241000.0,-117234000.0,1401000.0,2038000.0,319143000.0,172191663.0,14834000.0,-374000.0,-300000.0,-11732000.0,,6223000.0,6223000.0,6597000.0,6223000.0,6223000.0,9901000.0,6597000.0,-979000.0,-9489000.0,,-6390000.0,-43993000.0,-43993000.0,-9489000.0,-17000.0,,200613000.0,-14477000.0,32126000.0,7148000.0,19991000.0,11399000.0,55597000.0,7053871.528128,17784000.0,112062000.0,21340000.0,741095000.0,39337949.0,-13099000.0,-1000.0,1000.0,-1000.0,79276000.0,10220000.0,1000.0,-1000.0,30000.0,6015000.0,14850000.0,124995000.0,20208000.0,6209000.0,,0.0,216097000.0,,2348000.0,9901000.0,106908000.0,-300000.0,-979000.0,-6390000.0,,-14477000.0,49479000.0,607693000.0,36283000.0,-117234000.0,-11732000.0,,6223000.0,,,89509000.0,111255000.0,43935050.0,-1247000.0,124471000.0,32126000.0,-416128.471872,3304000.0,0.333704,11504000.0,-824000.0,809095000.0,124471000.0,46740000.0,139305000.0,719755000.0,669790000.0,303522000.0,377324000.0,20121000.0,1918000.0,741095000.0,7471000.0,-1247000.0,-1247000.0,4597101.0,2862000.0,213107000.0,1247000.0
NWL.MI,2023-12-31,12M,EUR,172198000.0,84634000.0,-413575000.0,-20205000.0,41665000.0,800000.0,42580714.0,0.34,287820000.0,,-24939000.0,44854000.0,43935000.0,312459000.0,312459000.0,311952000.0,507000.0,24637000.0,13231000.0,4026000.0,-28836000.0,11462000.0,-1156000.0,24638000.0,43935000.0,,158636000.0,18854000.0,,6967000.0,656185000.0,508212000.0,7694000.0,,7694000.0,,279163000.0,,41665000.0,42580714.0,0.34,14325000.0,34283000.0,75948000.0,312459000.0,58482412.0,,,777000.0,-18463000.0,35757000.0,37452000.0,0.0,23801000.0,13290000.0,91548000.0,104839000.0,622080000.0,137154000.0,69000.0,14568000.0,14568000.0,1811000.0,1811000.0,-11564000.0,-5499000.0,73597000.0,357649000.0,-19290000.0,,1577000.0,1401000.0,18854000.0,34882000.0,,37160000.0,199013000.0,236173000.0,34882000.0,-50266000.0,1401000.0,2337000.0,358950000.0,334684412.0,16022000.0,-1188000.0,-1000000.0,18854000.0,,14325000.0,14325000.0,15513000.0,14325000.0,14325000.0,19715000.0,15513000.0,-2132000.0,-11552000.0,,6648000.0,-15384000.0,-15384000.0,-11552000.0,-1000.0,1000.0,208505000.0,-22807000.0,67088000.0,6362000.0,22868000.0,10951000.0,72533000.0,11638036.77403,62391000.0,109319000.0,27835000.0,793339000.0,42580714.0,1000.0,,,,78258000.0,6771000.0,-1000.0,91454000.0,30000.0,6496000.0,22727000.0,131726000.0,23034000.0,,,0.0,202338000.0,,1942000.0,19715000.0,124437000.0,-1000000.0,-2132000.0,,,-22807000.0,40948000.0,656185000.0,41665000.0,-50266000.0,,-4793000.0,14325000.0,,6648000.0,89912000.0,113713000.0,43935050.0,3415000.0,158636000.0,67088000.0,728036.77403,4203000.0,0.213188,12477000.0,-4606000.0,817604000.0,357649000.0,243867000.0,174658000.0,765504000.0,642946000.0,309392000.0,363783000.0,31280000.0,-1205000.0,793339000.0,7413000.0,3415000.0,3415000.0,1354336.0,2391000.0,229049000.0,1378000.0
