symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,EnterprisesValueRevenueRatio,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
NWL.MI,2022-12-31,3M,EUR,,,-353347000.0,-19737000.0,,,,,-7518000.0,,,,,287386000.0,434000.0,,,,,,,,,,,2914000.0,,,,,,,,,,,,,,,-16.985783,-0.954408,,,34795000.0,,,,13070000.0,,111720000.0,,,316000.0,,,,,-3581000.0,-1949000.0,,,,,,,106908000.0,,,,,,,,319143000.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-1000.0,1000.0,-1000.0,79276000.0,,1000.0,,,14850000.0,,,6209000.0,,,2348000.0,,106908000.0,0.0,,-2027000.0,,49479000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2862000.0,,
NWL.MI,2023-03-31,3M,EUR,184900000.0,76739000.0,,,807000.0,39146158.0,0.15,287820000.0,-3579000.0,46871000.0,43935000.0,277627000.0,307369000.0,,,-10194000.0,-14546000.0,8709000.0,-15018000.0,20346000.0,-659000.0,-10193000.0,43935000.0,129907000.0,-909000.0,,173704000.0,500566000.0,9339000.0,9339000.0,287166000.0,10098000.0,10098000.0,39146158.0,0.15,5824000.0,11369000.0,21467000.0,277627000.0,-181248210.0,-8.443108,-0.874189,1209000.0,-9502000.0,,10422000.0,,4846000.0,,92150000.0,,200291000.0,33629000.0,,3125000.0,3125000.0,1586000.0,1586000.0,,,103504000.0,129907000.0,-14692000.0,2016000.0,1401000.0,20000000.0,,37532000.0,,37532000.0,20000000.0,-26707000.0,1401000.0,2242000.0,,200819790.0,15388000.0,-554000.0,,-909000.0,5824000.0,5824000.0,6378000.0,5824000.0,5824000.0,8244000.0,6378000.0,-236000.0,-1539000.0,-10112000.0,-6707000.0,-6707000.0,-1539000.0,1540000.0,-1001000.0,200291000.0,-3343000.0,37757000.0,7598000.0,19683000.0,11044000.0,19581000.0,4364889.37409,14001000.0,25730000.0,7899000.0,207333000.0,39146158.0,-1000.0,,24159000.0,,,-1540000.0,-1000.0,-1000.0,2554000.0,,200291000.0,11489000.0,29742000.0,0.0,190921000.0,,8244000.0,,,-236000.0,-10112000.0,-3343000.0,,173704000.0,10098000.0,-26707000.0,-909000.0,-2236000.0,5824000.0,20982000.0,25828000.0,43935050.0,1886000.0,129907000.0,37757000.0,426889.37409,1866000.0,0.226346,1465000.0,-2143000.0,804021000.0,129907000.0,46871000.0,145295000.0,199434000.0,658726000.0,303455000.0,371560000.0,9785000.0,207333000.0,6021000.0,1886000.0,1886000.0,4788892.0,,213400000.0,350000.0
NWL.MI,2023-06-30,3M,EUR,183643000.0,81457000.0,-351135000.0,-19929000.0,803000.0,,,277627000.0,,46089000.0,43935000.0,303191000.0,304970000.0,,,28586000.0,13452000.0,-144000.0,-387000.0,-5911000.0,6296000.0,28586000.0,43935000.0,157379000.0,,3454000.0,163031000.0,516318000.0,7974000.0,7974000.0,278940000.0,7154000.0,7154000.0,,,3635000.0,15213000.0,22367000.0,303191000.0,2641622.0,,,787000.0,765000.0,46191000.0,28760000.0,,6108000.0,13323000.0,93637000.0,101386000.0,556327000.0,42930000.0,202000.0,8814000.0,8814000.0,2051000.0,2051000.0,,-4510000.0,89660000.0,157379000.0,548000.0,1590000.0,1401000.0,-500000.0,116340000.0,38115000.0,,38115000.0,-500000.0,-10076000.0,1401000.0,1568000.0,354554000.0,263139622.0,16098000.0,-711000.0,,21953000.0,3635000.0,3635000.0,4346000.0,3635000.0,3635000.0,6399000.0,4346000.0,-856000.0,-6763000.0,6153000.0,-10576000.0,-10576000.0,-6763000.0,,,205192000.0,2343000.0,63742000.0,7210000.0,25449000.0,11005000.0,23027000.0,4083251.289264,27273000.0,29111000.0,13819000.0,205961000.0,42926529.0,-3022000.0,-2000.0,1642000.0,1000.0,80314000.0,8157000.0,2000.0,1000.0,758000.0,20910000.0,81979000.0,28814000.0,1779000.0,0.0,212778000.0,3013000.0,6399000.0,116340000.0,,-856000.0,6153000.0,2343000.0,45067000.0,163031000.0,7154000.0,-10076000.0,,551000.0,9459000.0,24127000.0,30235000.0,43935050.0,-660000.0,157379000.0,63742000.0,-211748.710736,2053000.0,0.320831,8204000.0,-730000.0,825350000.0,157379000.0,46089000.0,173477000.0,192142000.0,651873000.0,309032000.0,372933000.0,13160000.0,205961000.0,8225000.0,-660000.0,-660000.0,1008521.0,2912000.0,237378000.0,109000.0
NWL.MI,2023-09-30,3M,EUR,170860000.0,76529000.0,,,804000.0,,,303191000.0,-10804000.0,45670000.0,43935000.0,320744000.0,321872000.0,,,17554000.0,6642000.0,-2157000.0,-13847000.0,5863000.0,-3791000.0,17556000.0,43935000.0,163199000.0,,,155233000.0,520223000.0,7562000.0,7562000.0,281137000.0,9716000.0,9716000.0,,,6529000.0,12017000.0,21733000.0,320744000.0,-8672318.0,-0.399039,-0.046284,777000.0,5902000.0,,3698000.0,,4762000.0,,92690000.0,,203241000.0,32139000.0,,1508000.0,1508000.0,3151000.0,3151000.0,1643000.0,,83045000.0,163199000.0,-2848000.0,1581000.0,1401000.0,0.0,,38108000.0,,38108000.0,0.0,8363000.0,1401000.0,1601000.0,,250208682.0,17020000.0,-922000.0,,-959000.0,6529000.0,6529000.0,7451000.0,6529000.0,6529000.0,10509000.0,7451000.0,0.0,1643000.0,863000.0,8363000.0,8363000.0,1643000.0,,,203241000.0,-10804000.0,70509000.0,7100000.0,25116000.0,10679000.0,21860000.0,6619044.438101,14502000.0,23146000.0,8993000.0,187372000.0,42770715.0,-3000.0,,25025000.0,-1000.0,,-1643000.0,1000.0,1000.0,1354000.0,,203241000.0,36511000.0,1128000.0,0.0,179366000.0,,10509000.0,,,0.0,863000.0,-10804000.0,,155233000.0,9716000.0,8363000.0,,0.0,15988000.0,19208000.0,23970000.0,43935050.0,-127000.0,163199000.0,70509000.0,-36955.561899,3058000.0,0.290989,2266000.0,-290000.0,826236000.0,163199000.0,45670000.0,180219000.0,178379000.0,646017000.0,306014000.0,364880000.0,8866000.0,187372000.0,8506000.0,-127000.0,-127000.0,1164335.0,,239086000.0,127000.0
NWL.MI,2023-12-31,3M,EUR,172198000.0,84634000.0,-413575000.0,-20205000.0,800000.0,,,320744000.0,-12043000.0,44854000.0,43935000.0,312459000.0,312459000.0,311952000.0,507000.0,-11311000.0,7683000.0,-2382000.0,416000.0,-8836000.0,-3002000.0,-11312000.0,43935000.0,158636000.0,,6967000.0,164217000.0,508212000.0,7694000.0,7694000.0,279163000.0,,14697000.0,,,-1663000.0,-4316000.0,10381000.0,312459000.0,58482412.0,,,777000.0,-15628000.0,35757000.0,-5429000.0,0.0,8085000.0,13290000.0,91548000.0,104839000.0,622080000.0,28456000.0,69000.0,1121000.0,1121000.0,-4977000.0,-4977000.0,-4905000.0,-5499000.0,73597000.0,357649000.0,-2298000.0,1577000.0,1401000.0,15382000.0,,37160000.0,199013000.0,236173000.0,15382000.0,-21846000.0,1401000.0,2337000.0,358950000.0,334684412.0,16022000.0,999000.0,0.0,-1231000.0,-1663000.0,-1663000.0,-2662000.0,-1663000.0,-1663000.0,-5437000.0,-2662000.0,-1040000.0,-4893000.0,9744000.0,-6464000.0,-6464000.0,-4893000.0,,,208505000.0,-11003000.0,67088000.0,6362000.0,22868000.0,10951000.0,8065000.0,-3423160.0,6614000.0,31332000.0,-2876000.0,192673000.0,42580714.0,3027000.0,,,,78258000.0,1797000.0,-1000.0,91454000.0,1830000.0,22727000.0,131726000.0,23034000.0,,0.0,202338000.0,1942000.0,-5437000.0,124437000.0,0.0,-1040000.0,,-11003000.0,40948000.0,164217000.0,14697000.0,-21846000.0,,-3108000.0,14325000.0,25595000.0,33680000.0,43935050.0,2316000.0,158636000.0,67088000.0,555840.0,-2774000.0,0.24,12477000.0,-1443000.0,817604000.0,357649000.0,243867000.0,174658000.0,195549000.0,642946000.0,309392000.0,363783000.0,-530000.0,192673000.0,7413000.0,2316000.0,2316000.0,1354336.0,2391000.0,229049000.0,792000.0
NWL.MI,2024-03-31,3M,EUR,166198000.0,74974000.0,,,799000.0,42270177.0,0.11,312459000.0,-2566000.0,43663000.0,43938000.0,366866000.0,380042000.0,,,54407000.0,-3817000.0,-317000.0,-6000000.0,9539000.0,-854000.0,54408000.0,43938000.0,161668000.0,-2306000.0,,166177000.0,557225000.0,8022000.0,8022000.0,260459000.0,8726000.0,8726000.0,42270177.0,0.11,4550000.0,12572000.0,21298000.0,366866000.0,-6867008.0,,,777000.0,41280000.0,,13134000.0,,5075000.0,,90594000.0,,205339000.0,33395000.0,,5403000.0,5403000.0,4079000.0,4079000.0,-1324000.0,,77915000.0,161668000.0,-2572000.0,1576000.0,1401000.0,70000000.0,,35641000.0,,35641000.0,70000000.0,-22766000.0,1401000.0,2475000.0,,260806992.0,16664000.0,-642000.0,,-2306000.0,4550000.0,4550000.0,5193000.0,4550000.0,4550000.0,7169000.0,5193000.0,-133000.0,-1324000.0,-7000.0,47234000.0,47234000.0,-1324000.0,,1000.0,205339000.0,-2433000.0,71074000.0,6522000.0,22682000.0,10554000.0,21419000.0,4637631.747803,15700000.0,24780000.0,8615000.0,199572000.0,42270177.0,-1000.0,2000.0,31564000.0,1000.0,,1324000.0,,1000.0,1826000.0,,205339000.0,22780000.0,13176000.0,0.0,171033000.0,,7169000.0,,,-133000.0,-7000.0,-2433000.0,,166177000.0,8726000.0,-22766000.0,-2306000.0,0.0,4550000.0,20181000.0,25256000.0,43935050.0,-121000.0,161668000.0,71074000.0,-33368.252197,1977000.0,0.275771,1512000.0,-665000.0,862657000.0,161668000.0,43663000.0,178332000.0,190957000.0,684325000.0,305432000.0,423866000.0,8494000.0,199572000.0,4835000.0,-121000.0,-121000.0,1664873.0,,296766000.0,121000.0
