symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkInProcess,WorkingCapital
NWL.MI,2022-12-31,3M,EUR,,,-353347000.0,-19737000.0,,,,,,287386000.0,434000.0,,,2914000.0,,,,,,34795000.0,13070000.0,,111720000.0,,316000.0,-1949000.0,,,,,106908000.0,,,,,,319143000.0,,,,,,,,-1000.0,1000.0,-1000.0,79276000.0,1000.0,,14850000.0,,,6209000.0,,2348000.0,106908000.0,49479000.0,,,,,,,,,,,,,,,2862000.0,
NWL.MI,2023-03-31,3M,EUR,184900000.0,76739000.0,,,807000.0,46871000.0,43935000.0,277627000.0,307369000.0,,,43935000.0,129907000.0,,500566000.0,9339000.0,9339000.0,287166000.0,1209000.0,,,92150000.0,,200291000.0,,,103504000.0,129907000.0,2016000.0,1401000.0,,37532000.0,,37532000.0,1401000.0,2242000.0,,15388000.0,200291000.0,37757000.0,7598000.0,19683000.0,11044000.0,39146158.0,,24159000.0,,,-1000.0,-1000.0,,200291000.0,11489000.0,29742000.0,190921000.0,,,,5824000.0,43935050.0,129907000.0,37757000.0,1465000.0,804021000.0,129907000.0,46871000.0,145295000.0,658726000.0,303455000.0,371560000.0,6021000.0,4788892.0,,213400000.0
NWL.MI,2023-06-30,3M,EUR,183643000.0,81457000.0,-351135000.0,-19929000.0,803000.0,46089000.0,43935000.0,303191000.0,304970000.0,,,43935000.0,157379000.0,3454000.0,516318000.0,7974000.0,7974000.0,278940000.0,787000.0,46191000.0,13323000.0,93637000.0,101386000.0,556327000.0,202000.0,-4510000.0,89660000.0,157379000.0,1590000.0,1401000.0,116340000.0,38115000.0,,38115000.0,1401000.0,1568000.0,354554000.0,16098000.0,205192000.0,63742000.0,7210000.0,25449000.0,11005000.0,42926529.0,-2000.0,1642000.0,1000.0,80314000.0,2000.0,1000.0,20910000.0,81979000.0,28814000.0,1779000.0,212778000.0,3013000.0,116340000.0,45067000.0,9459000.0,43935050.0,157379000.0,63742000.0,8204000.0,825350000.0,157379000.0,46089000.0,173477000.0,651873000.0,309032000.0,372933000.0,8225000.0,1008521.0,2912000.0,237378000.0
NWL.MI,2023-09-30,3M,EUR,170860000.0,76529000.0,,,804000.0,45670000.0,43935000.0,320744000.0,321872000.0,,,43935000.0,163199000.0,,520223000.0,7562000.0,7562000.0,281137000.0,777000.0,,,92690000.0,,203241000.0,,,83045000.0,163199000.0,1581000.0,1401000.0,,38108000.0,,38108000.0,1401000.0,1601000.0,,17020000.0,203241000.0,70509000.0,7100000.0,25116000.0,10679000.0,42770715.0,,25025000.0,-1000.0,,1000.0,1000.0,,203241000.0,36511000.0,1128000.0,179366000.0,,,,15988000.0,43935050.0,163199000.0,70509000.0,2266000.0,826236000.0,163199000.0,45670000.0,180219000.0,646017000.0,306014000.0,364880000.0,8506000.0,1164335.0,,239086000.0
NWL.MI,2023-12-31,3M,EUR,172198000.0,84634000.0,-413575000.0,-20205000.0,800000.0,44854000.0,43935000.0,312459000.0,312459000.0,311952000.0,507000.0,43935000.0,158636000.0,6967000.0,508212000.0,7694000.0,7694000.0,279163000.0,777000.0,35757000.0,13290000.0,91548000.0,104839000.0,622080000.0,69000.0,-5499000.0,73597000.0,357649000.0,1577000.0,1401000.0,,37160000.0,199013000.0,236173000.0,1401000.0,2337000.0,358950000.0,16022000.0,208505000.0,67088000.0,6362000.0,22868000.0,10951000.0,42580714.0,,,,78258000.0,-1000.0,91454000.0,22727000.0,131726000.0,23034000.0,,202338000.0,1942000.0,124437000.0,40948000.0,14325000.0,43935050.0,158636000.0,67088000.0,12477000.0,817604000.0,357649000.0,243867000.0,174658000.0,642946000.0,309392000.0,363783000.0,7413000.0,1354336.0,2391000.0,229049000.0
NWL.MI,2024-03-31,3M,EUR,166198000.0,74974000.0,,,799000.0,43663000.0,43938000.0,366866000.0,380042000.0,,,43938000.0,161668000.0,,557225000.0,8022000.0,8022000.0,260459000.0,777000.0,,,90594000.0,,205339000.0,,,77915000.0,161668000.0,1576000.0,1401000.0,,35641000.0,,35641000.0,1401000.0,2475000.0,,16664000.0,205339000.0,71074000.0,6522000.0,22682000.0,10554000.0,42270177.0,2000.0,31564000.0,1000.0,,,1000.0,,205339000.0,22780000.0,13176000.0,171033000.0,,,,4550000.0,43935050.0,161668000.0,71074000.0,1512000.0,862657000.0,161668000.0,43663000.0,178332000.0,684325000.0,305432000.0,423866000.0,4835000.0,1664873.0,,296766000.0
