symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
OVS.MI,2020-01-31,12M,EUR,,,,,136000.0,,,,,,,,,,,,,,,,,,,,,,,,,,136000.0,,136000.0,,,,,136000.0,,,,,,,,,,,,,,,,,,4191000.0,,16347000.0,,,,,,,,,,,,,,,7245000.0,,,
OVS.MI,2021-01-31,12M,EUR,263996000.0,102061000.0,-973441000.0,-11180000.0,,1289957000.0,916862000.0,227000000.0,77507000.0,77507000.0,72230000.0,5277000.0,227000000.0,764482000.0,5339000.0,629473000.0,171497000.0,62470000.0,233967000.0,622341000.0,26000.0,0.0,420110000.0,297541000.0,901680000.0,113241000.0,2032495000.0,43000.0,420110000.0,1241031000.0,0.0,0.0,0.0,6829000.0,745365000.0,414079000.0,1159444000.0,0.0,4927000.0,306613000.0,-197000.0,399042000.0,1059054000.0,-137198000.0,9439000.0,2485000.0,35146000.0,3909000.0,239956292.0,28781000.0,604139000.0,20000.0,27045000.0,423757000.0,10707000.0,,325319000.0,10279000.0,0.0,35037000.0,240814765.0,764482000.0,-137198000.0,15637000.0,2605521000.0,1178561000.0,1393411000.0,764285000.0,1841236000.0,1976048000.0,1218895000.0,34278000.0,7428000.0,858473.0,1496000.0,7132000.0
OVS.MI,2022-01-31,12M,EUR,317911000.0,89293000.0,-1114758000.0,-11895000.0,,1514749000.0,974896000.0,290923000.0,143150000.0,143150000.0,136885000.0,6265000.0,290923000.0,896900000.0,8789000.0,672852000.0,135083000.0,100782000.0,235865000.0,714889000.0,0.0,0.0,389849000.0,297686000.0,896857000.0,101188000.0,2287772000.0,15213000.0,389849000.0,1226414000.0,0.0,0.0,,6823000.0,839813000.0,228732000.0,1068545000.0,0.0,6919000.0,314728000.0,-57000.0,186364000.0,1173014000.0,43000.0,10345000.0,20050000.0,32873000.0,4184000.0,290114244.0,34949000.0,599171000.0,20000.0,48278000.0,442683000.0,16242000.0,,413142000.0,14985000.0,0.0,48500000.0,290923470.0,896900000.0,43000.0,16635000.0,2754178000.0,1125632000.0,1304410000.0,896843000.0,1857335000.0,2081326000.0,1142446000.0,46953000.0,3714000.0,809226.0,1496000.0,-42037000.0
OVS.MI,2023-01-31,12M,EUR,393198000.0,115194000.0,-1276622000.0,-12036000.0,,1684511000.0,1043703000.0,290923000.0,106019000.0,106019000.0,100196000.0,5823000.0,290923000.0,902752000.0,17867000.0,742871000.0,170033000.0,16750000.0,170033000.0,765077000.0,,0.0,477635000.0,297686000.0,892854000.0,127230000.0,2501618000.0,537000.0,477635000.0,902752000.0,0.0,,,6823000.0,873670000.0,253560000.0,873670000.0,,6571000.0,326675000.0,418000.0,164291000.0,1224996000.0,9898000.0,10810000.0,30308000.0,27844000.0,4875000.0,276575936.0,46202000.0,595168000.0,74000.0,50200000.0,465742000.0,22870000.0,,489658000.0,15580000.0,0.0,39202000.0,290923470.0,902752000.0,9898000.0,18685000.0,2871010000.0,902752000.0,1043703000.0,903170000.0,1967840000.0,2128139000.0,1202763000.0,46260000.0,,14347534.0,26018000.0,-22206000.0
OVS.MI,2024-01-31,12M,EUR,400632000.0,105202000.0,-1366982000.0,-13286000.0,,1718329000.0,1000785000.0,290923000.0,105790000.0,105790000.0,100236000.0,5554000.0,290923000.0,900790000.0,12586000.0,709614000.0,141321000.0,17119000.0,158440000.0,742428000.0,,0.0,460972000.0,297686000.0,887533000.0,118488000.0,2579775000.0,2643000.0,460972000.0,1156853000.0,,,,6823000.0,859464000.0,238944000.0,1098408000.0,,6324000.0,361793000.0,87000.0,150273000.0,1212793000.0,13257000.0,19178000.0,27833000.0,28039000.0,5434000.0,261885269.0,55521000.0,589847000.0,74000.0,47211000.0,480244000.0,26919000.0,,503469000.0,,0.0,52303000.0,290923470.0,900790000.0,13257000.0,7271000.0,2823087000.0,1139734000.0,1256848000.0,900877000.0,1922210000.0,2113473000.0,1179782000.0,55626000.0,,29038201.0,57384000.0,-32814000.0
