symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DividendsPayable,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,LandAndImprovements,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkingCapital
SRG.MI,2022-12-31,3M,EUR,1546000000.0,4244000000.0,-11467000000.0,611000000.0,-100000000.0,67000000.0,175000000.0,570000000.0,33000000.0,2736000000.0,1757000000.0,1757000000.0,2736000000.0,7468000000.0,1689000000.0,67000000.0,7000000.0,2516000000.0,2523000000.0,469000000.0,369000000.0,,2369000000.0,96000000.0,1321000000.0,4344000000.0,33000000.0,2000000.0,3202000000.0,19358000000.0,175000000.0,209000000.0,17000000.0,33000000.0,11890000000.0,11923000000.0,2313000000.0,574000000.0,26363000000.0,56000000.0,11890000000.0,17859000000.0,6147000000.0,331000000.0,51000000.0,27000000.0,23000000.0,3352756372.0,72000000.0,831000000.0,1227000000.0,363000000.0,2155000000.0,469000000.0,33000000.0,345000000.0,469000000.0,8000000.0,63000000.0,0.0,833000000.0,4124000000.0,3360857809.0,7468000000.0,6147000000.0,87000000.0,22098000000.0,19358000000.0,11923000000.0,7524000000.0,14574000000.0,22031000000.0,14105000000.0,50000000.0,8101437.0,33000000.0,-402000000.0
SRG.MI,2023-03-31,3M,EUR,,,,,,71000000.0,175000000.0,,33000000.0,,,,,7775000000.0,,71000000.0,,,,2187000000.0,,,,,1331000000.0,,17931000000.0,,,20614000000.0,175000000.0,,,33000000.0,12839000000.0,12872000000.0,3050000000.0,,,60000000.0,12839000000.0,17931000000.0,6444000000.0,,,27000000.0,,3352756372.0,,1517000000.0,,363000000.0,,670000000.0,17931000000.0,,670000000.0,,,,,,3360857809.0,7775000000.0,6444000000.0,,22921000000.0,20614000000.0,12872000000.0,7835000000.0,15086000000.0,22850000000.0,12899000000.0,,8101437.0,,-2116000000.0
SRG.MI,2023-06-30,3M,EUR,875000000.0,2848000000.0,-11855000000.0,611000000.0,-114000000.0,111000000.0,57000000.0,,40000000.0,2736000000.0,649000000.0,649000000.0,2736000000.0,7614000000.0,,7139000000.0,7000000.0,4906000000.0,4913000000.0,10929000000.0,,1000000.0,2337000000.0,,1356000000.0,2962000000.0,29975000000.0,4000000.0,3129000000.0,22832000000.0,57000000.0,,,33000000.0,10312000000.0,10345000000.0,2953000000.0,598000000.0,,66000000.0,14569000000.0,18120000000.0,6258000000.0,345000000.0,49000000.0,27000000.0,33000000.0,3352756372.0,36000000.0,754000000.0,1356000000.0,370000000.0,1078000000.0,4271000000.0,29975000000.0,248000000.0,5227000000.0,9000000.0,69000000.0,,792000000.0,4269000000.0,3360857809.0,7614000000.0,6258000000.0,45000000.0,30706000000.0,17926000000.0,15258000000.0,7680000000.0,23026000000.0,23567000000.0,12097000000.0,81000000.0,8101437.0,33000000.0,-3790000000.0
SRG.MI,2023-09-30,3M,EUR,,,,,,94000000.0,225000000.0,,40000000.0,,,,,7974000000.0,,94000000.0,,,,725000000.0,,,,,1378000000.0,,43000000.0,,,22270000000.0,225000000.0,,,40000000.0,14296000000.0,14336000000.0,3000000000.0,,,68000000.0,14296000000.0,18256000000.0,6596000000.0,,,28000000.0,,3352756372.0,,,,363000000.0,185000000.0,725000000.0,43000000.0,,725000000.0,,,,,,3352756372.0,7974000000.0,6596000000.0,,23316000000.0,22270000000.0,14336000000.0,8042000000.0,15274000000.0,23222000000.0,14549000000.0,,,,-631000000.0
