symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DerivativeProductLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,LongTermCapitalLeaseObligation,LongTermDebtAndCapitalLeaseObligation,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkingCapital
UNIR.MI,2022-11-30,3M,EUR,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
UNIR.MI,2023-02-28,3M,EUR,,,-587318000.0,-2203000.0,0.0,669973000.0,449735000.0,,,,66653000.0,,,2991000.0,,70214000.0,0.0,70214000.0,,,0.0,457625000.0,,,68284000.0,,-12474000.0,,,379521000.0,379521000.0,,,0.0,,,,,,3019000.0,,,13000.0,5416000.0,,,,46158000.0,,15492000.0,60281000.0,,176000.0,,0.0,881000.0,,,,,,,,449735000.0,,,,,,,600000.0,
UNIR.MI,2023-05-31,3M,EUR,598227000.0,48887000.0,,,,,,4140000.0,72198000.0,72198000.0,,4140000.0,108822000.0,,660820000.0,,0.0,0.0,954919000.0,1067000.0,,,196110000.0,244673000.0,,482642000.0,,498344000.0,108822000.0,,,11348000.0,73141000.0,,482642000.0,-135851000.0,45113000.0,3946000.0,11333000.0,,20098621.0,36192000.0,283946000.0,,48563000.0,25474000.0,1002000.0,,482642000.0,,,599268000.0,,,,,15507000.0,20098621.0,108822000.0,-135851000.0,5199000.0,1458722000.0,108822000.0,0.0,108822000.0,1349900000.0,797902000.0,394981000.0,1041000.0,,,-294099000.0
UNIR.MI,2023-08-31,3M,EUR,516955000.0,63874000.0,-633607000.0,-1563000.0,,683292000.0,428965000.0,4140000.0,79694000.0,79694000.0,79694000.0,4140000.0,107734000.0,1027000.0,630072000.0,70209000.0,,70209000.0,930341000.0,1073000.0,,466378000.0,196110000.0,248802000.0,65437000.0,1107467000.0,-13548000.0,453858000.0,107734000.0,358756000.0,358756000.0,11028000.0,164243000.0,,473860000.0,-141068000.0,44879000.0,4078000.0,11667000.0,3081000.0,20098621.0,1682000.0,1000.0,2495000.0,52692000.0,9692000.0,27000.0,54784000.0,258905000.0,10177000.0,,645096000.0,0.0,5522000.0,0.0,1028000.0,14042000.0,20698621.0,107734000.0,-141068000.0,13680000.0,1423631000.0,107734000.0,428965000.0,107734000.0,1315897000.0,793559000.0,385556000.0,73357000.0,,600000.0,-300269000.0
UNIR.MI,2023-11-30,3M,EUR,636946000.0,76177000.0,,,2600000.0,,,4140000.0,104777000.0,104777000.0,,4140000.0,95653000.0,,711603000.0,,,,1024801000.0,1954000.0,,,188911000.0,237150000.0,,474469000.0,,503477000.0,95653000.0,,,10492000.0,80785000.0,,474469000.0,-141497000.0,45112000.0,3923000.0,10462000.0,,20098621.0,18849000.0,306305000.0,,48239000.0,27871000.0,652000.0,,393684000.0,,,637987000.0,,,,,-258000.0,20098621.0,95653000.0,-141497000.0,5723000.0,1496205000.0,95653000.0,,95653000.0,1400552000.0,784602000.0,375751000.0,1041000.0,,,-313198000.0
UNIR.MI,2024-02-29,3M,EUR,552779000.0,52784000.0,-680741000.0,-1611000.0,1839000.0,699341000.0,411917000.0,4140000.0,105598000.0,105892000.0,105598000.0,4140000.0,96842000.0,2264000.0,621815000.0,70866000.0,,70866000.0,974770000.0,1799000.0,1094000.0,447382000.0,249591000.0,325864000.0,54395000.0,1142170000.0,-13751000.0,435764000.0,96842000.0,341051000.0,341051000.0,12511000.0,171326000.0,19000.0,461429000.0,-229022000.0,39159000.0,8218000.0,11578000.0,3198000.0,20329845.0,2863000.0,,3287000.0,76273000.0,8340000.0,26000.0,62559000.0,269239000.0,15554000.0,294000.0,634050000.0,0.0,,0.0,2133000.0,3675000.0,20698621.0,96842000.0,-229022000.0,5404000.0,1471060000.0,96842000.0,411917000.0,96861000.0,1374199000.0,849245000.0,399429000.0,18712000.0,10000000.0,368776.0,-352955000.0
UNIR.MI,2024-05-31,3M,EUR,535194000.0,51989000.0,,,1279000.0,,,4140000.0,54593000.0,54593000.0,,4140000.0,86876000.0,,616832000.0,,,,977600000.0,1676000.0,,,249591000.0,322849000.0,,441587000.0,,479839000.0,86876000.0,,,12501000.0,73105000.0,31000.0,441587000.0,-235973000.0,39159000.0,8218000.0,10828000.0,,20329845.0,24081000.0,331385000.0,,73258000.0,22405000.0,652000.0,,368482000.0,,,536235000.0,,,,,-8691000.0,20698621.0,86876000.0,-235973000.0,5051000.0,1442832000.0,86876000.0,,86907000.0,1355925000.0,826000000.0,378325000.0,1041000.0,,368776.0,-360768000.0
