symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InterestReceivedCFO,InvestingCashFlow,NetBusinessPurchaseAndSale,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPropertiesPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestmentProperties,SaleOfInvestmentProperties,TaxesRefundPaid
AEDES.MI,2023-12-31,TTM,EUR,6179000.0,-1661000.0,67000.0,-140000.0,18000.0,-84000.0,-143000.0,-1661000.0,121000.0,121000.0,4518000.0,-111000.0,-1554000.0,-16000.0,78000.0,4000.0,0.0,-1580000.0,-1580000.0,0.0,4000.0,-1554000.0,-99000.0,107000.0,0.0,0.0,4000.0,-32000.0
