symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DerivativeProductLiabilities,FinishedGoods,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherIntangibleAssets,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
FVI.MI,2020-12-31,12M,EUR,3472000.0,9003000.0,-2792000.0,7580000.0,-244000.0,,2539000.0,14109000.0,14109000.0,15000.0,14094000.0,2539000.0,23249000.0,2000.0,35484000.0,2267000.0,2267000.0,491000.0,6878000.0,279000.0,9612000.0,168000.0,2160000.0,2616000.0,9247000.0,5820000.0,0.0,10682000.0,34398000.0,,1000.0,132000.0,0.0,8882000.0,8882000.0,133000.0,167000.0,3233000.0,0.0,,3028000.0,20633000.0,0.0,153000.0,1653000.0,2539240.0,456000.0,903000.0,86000.0,527000.0,,4573000.0,472000.0,2499000.0,862000.0,2142000.0,2539240.0,23249000.0,20633000.0,200000.0,41261000.0,32131000.0,11149000.0,23249000.0,18012000.0,5777000.0,11134000.0,198000.0,,0.0,208000.0,28606000.0
FVI.MI,2021-12-31,12M,EUR,10554000.0,15750000.0,-4877000.0,7581000.0,-359000.0,,2539000.0,17200000.0,17200000.0,15000.0,17185000.0,2539000.0,25976000.0,78000.0,56332000.0,17804000.0,17804000.0,834000.0,31813000.0,7000.0,17594000.0,168000.0,2965000.0,10189000.0,16109000.0,8929000.0,0.0,19385000.0,53710000.0,0.0,501000.0,117000.0,366000.0,9930000.0,9930000.0,984000.0,863000.0,6266000.0,0.0,10534000.0,4052000.0,15787000.0,23000.0,168000.0,2964000.0,2539250.0,7224000.0,1698000.0,86000.0,1314000.0,,13936000.0,989000.0,2499000.0,1254000.0,2800000.0,2539250.0,25976000.0,15787000.0,860000.0,71744000.0,35906000.0,27734000.0,25976000.0,45768000.0,15411000.0,13955000.0,1684000.0,,0.0,537000.0,24519000.0
FVI.MI,2022-12-31,12M,EUR,9822000.0,15786000.0,-5222000.0,7581000.0,-434000.0,2000000.0,2539000.0,6002000.0,7437000.0,5994000.0,8000.0,2539000.0,28724000.0,13000.0,50136000.0,14097000.0,14097000.0,746000.0,27045000.0,126000.0,20999000.0,168000.0,2454000.0,8507000.0,16220000.0,10050000.0,152000.0,23251000.0,50543000.0,2000000.0,501000.0,130000.0,331000.0,7722000.0,7722000.0,962000.0,487000.0,6656000.0,0.0,15817000.0,4828000.0,20217000.0,6000.0,237000.0,3245000.0,2539250.0,6053000.0,2072000.0,86000.0,1738000.0,1435000.0,12893000.0,179000.0,3295000.0,1592000.0,3371000.0,2539250.0,28724000.0,20217000.0,847000.0,67592000.0,36446000.0,21819000.0,28724000.0,38868000.0,17455000.0,11823000.0,999000.0,,0.0,660000.0,23091000.0
FVI.MI,2023-12-31,12M,EUR,7891000.0,15758000.0,-5662000.0,7581000.0,-468000.0,1970000.0,2539000.0,3441000.0,4148000.0,3434000.0,7000.0,2539000.0,31808000.0,46000.0,45716000.0,11341000.0,11341000.0,714000.0,21664000.0,0.0,20959000.0,168000.0,1836000.0,6809000.0,16226000.0,10462000.0,74000.0,22988000.0,46656000.0,1970000.0,501000.0,102000.0,1000.0,3507000.0,3507000.0,604000.0,507000.0,7002000.0,0.0,11407000.0,4800000.0,24999000.0,7000.0,240000.0,3300000.0,2539250.0,4973000.0,1807000.0,117000.0,1314000.0,707000.0,10309000.0,147000.0,3297000.0,1185000.0,3528000.0,2539250.0,31808000.0,24999000.0,573000.0,61033000.0,35315000.0,14848000.0,31808000.0,29225000.0,15317000.0,7561000.0,611000.0,0.0,0.0,844000.0,24052000.0
