symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendPaidCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherIntangibleAssets,OtherNonCashItems,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,ResearchAndDevelopment,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
FVI.MI,2019-12-31,12M,EUR,,,,,,,,,2539240.0,1.017234,,,,,,,,,,,,,,,,,-508000.0,,,,,,,,,,,,,,,,2539240.0,1.017234,,-226000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538000.0,538000.0,,,,,2000.0,,,24000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
FVI.MI,2020-12-31,12M,EUR,3472000.0,9003000.0,-2792000.0,7580000.0,-244000.0,763000.0,,,2539240.0,0.899876,5024000.0,-298000.0,2539000.0,14109000.0,14109000.0,-533000.0,15000.0,14094000.0,9085000.0,512000.0,-868000.0,-32000.0,-703000.0,-1091000.0,9085000.0,2539000.0,,23249000.0,0.0,2000.0,18391000.0,35484000.0,2267000.0,2267000.0,491000.0,6878000.0,632000.0,1022000.0,1022000.0,1022000.0,259000.0,279000.0,2539240.0,0.899876,2285000.0,-156000.0,2974000.0,3996000.0,14109000.0,27364260.0,7337000.0,9612000.0,168000.0,1626000.0,2160000.0,2616000.0,9247000.0,5820000.0,7795000.0,0.0,,57000.0,57000.0,16000.0,16000.0,-122000.0,10682000.0,34398000.0,-176000.0,,1000.0,132000.0,0.0,0.0,8882000.0,8882000.0,-215000.0,133000.0,167000.0,3233000.0,29201260.0,0.0,0.0,0.0,0.0,,-192000.0,2285000.0,2285000.0,2285000.0,2285000.0,2285000.0,2285000.0,2285000.0,20000.0,36000.0,0.0,-130000.0,-215000.0,36000.0,8000000.0,3028000.0,-196000.0,85000.0,20633000.0,0.0,153000.0,1653000.0,4046000.0,2324166.952348,1924000.0,4706000.0,3089000.0,26186000.0,2539240.0,,456000.0,182000.0,125000.0,903000.0,86000.0,527000.0,,0.0,4573000.0,472000.0,2917000.0,2499000.0,395000.0,0.0,-101000.0,0.0,-197000.0,862000.0,18391000.0,1022000.0,517000.0,517000.0,-215000.0,,144000.0,2142000.0,,121000.0,,1000.0,2539240.0,-50000.0,23249000.0,20633000.0,-10833.047652,632000.0,0.216661,200000.0,-1230000.0,41261000.0,32131000.0,11149000.0,23249000.0,23097000.0,18012000.0,5777000.0,11134000.0,-77000.0,26186000.0,198000.0,-50000.0,-50000.0,,0.0,208000.0,28606000.0,50000.0
FVI.MI,2021-12-31,12M,EUR,10554000.0,15750000.0,-4877000.0,7581000.0,-359000.0,957000.0,,,2539250.0,1.252338,14109000.0,-1108000.0,2539000.0,17200000.0,17200000.0,-660000.0,15000.0,17185000.0,3091000.0,-3299000.0,10589000.0,2908000.0,-2519000.0,7679000.0,3090000.0,2539000.0,-660000.0,25976000.0,0.0,78000.0,27462000.0,56332000.0,17804000.0,17804000.0,834000.0,31813000.0,1026000.0,1313000.0,1313000.0,1313000.0,356000.0,7000.0,2539250.0,1.252338,3180000.0,,4251000.0,5564000.0,17200000.0,33118050.0,-754000.0,17594000.0,168000.0,11027000.0,2965000.0,10189000.0,16109000.0,8929000.0,10485000.0,0.0,,45000.0,45000.0,0.0,0.0,-165000.0,19385000.0,53710000.0,-8291000.0,0.0,501000.0,117000.0,366000.0,0.0,9930000.0,9930000.0,-2604000.0,984000.0,863000.0,6266000.0,37073050.0,0.0,0.0,-6737000.0,0.0,10534000.0,207000.0,3180000.0,3180000.0,3180000.0,3180000.0,3180000.0,3180000.0,3180000.0,-757000.0,-27000.0,-446000.0,-1894000.0,-2604000.0,-27000.0,1800000.0,4052000.0,-351000.0,710000.0,15787000.0,23000.0,168000.0,2964000.0,5883000.0,3421802.0,12135000.0,5795000.0,4690000.0,37947000.0,2539250.0,1000.0,7224000.0,100000.0,142000.0,1698000.0,86000.0,1314000.0,,0.0,13936000.0,989000.0,4206000.0,2499000.0,395000.0,-6737000.0,-757000.0,-446000.0,-351000.0,1254000.0,27462000.0,1313000.0,,,-2604000.0,,247000.0,2800000.0,,,,,2539250.0,-319000.0,25976000.0,15787000.0,-77198.0,1026000.0,0.242,860000.0,-946000.0,71744000.0,35906000.0,27734000.0,25976000.0,33257000.0,45768000.0,15411000.0,13955000.0,-18000.0,37947000.0,1684000.0,-319000.0,-319000.0,,0.0,537000.0,24519000.0,72000.0
FVI.MI,2022-12-31,12M,EUR,9822000.0,15786000.0,-5222000.0,7581000.0,-434000.0,2148000.0,2148000.0,2000000.0,2539250.0,1.422073,17200000.0,-1790000.0,2539000.0,6002000.0,7437000.0,-889000.0,5994000.0,8000.0,-11198000.0,-2790000.0,-1012000.0,-1248000.0,789000.0,-4261000.0,-11198000.0,2539000.0,-889000.0,28724000.0,0.0,13000.0,41870000.0,50136000.0,14097000.0,14097000.0,746000.0,27045000.0,1441000.0,546000.0,2694000.0,2694000.0,546000.0,126000.0,2539250.0,1.422073,3611000.0,,5193000.0,7887000.0,6002000.0,49877712.0,-5924000.0,20999000.0,168000.0,-878000.0,2454000.0,8507000.0,16220000.0,10050000.0,15401000.0,152000.0,0.0,141000.0,141000.0,2000.0,2000.0,-73000.0,23251000.0,50543000.0,-6186000.0,2000000.0,501000.0,130000.0,331000.0,0.0,7722000.0,7722000.0,-6796000.0,962000.0,487000.0,6656000.0,38215712.0,0.0,0.0,0.0,0.0,15817000.0,,3611000.0,3611000.0,3611000.0,3611000.0,3611000.0,3611000.0,3611000.0,-466000.0,-153000.0,-4399000.0,-7035000.0,-6796000.0,-153000.0,2000000.0,4828000.0,-1321000.0,-239000.0,20217000.0,6000.0,237000.0,3245000.0,8535000.0,4074168.646081,912000.0,9628000.0,5773000.0,57271000.0,2539250.0,,6053000.0,65000.0,180000.0,2072000.0,86000.0,1738000.0,1435000.0,0.0,12893000.0,179000.0,5052000.0,3295000.0,778000.0,0.0,-466000.0,-4412000.0,-1324000.0,1592000.0,41870000.0,2694000.0,,,-6796000.0,-81000.0,524000.0,3371000.0,,,13000.0,3000.0,2539250.0,-648000.0,28724000.0,20217000.0,-184831.353919,1441000.0,0.285234,847000.0,-2811000.0,67592000.0,36446000.0,21819000.0,28724000.0,51498000.0,38868000.0,17455000.0,11823000.0,14000.0,57271000.0,999000.0,-648000.0,-648000.0,,0.0,660000.0,23091000.0,124000.0
FVI.MI,2023-12-31,12M,EUR,7891000.0,15758000.0,-5662000.0,7581000.0,-468000.0,2085000.0,2085000.0,1970000.0,,,6002000.0,-1249000.0,2539000.0,3441000.0,4148000.0,-1016000.0,3434000.0,7000.0,-2561000.0,694000.0,-1895000.0,-1967000.0,-67000.0,-3235000.0,-2561000.0,2539000.0,-1016000.0,31808000.0,0.0,46000.0,39868000.0,45716000.0,11341000.0,11341000.0,714000.0,21664000.0,1306000.0,593000.0,2678000.0,2678000.0,593000.0,0.0,,,3922000.0,,5395000.0,8073000.0,3441000.0,49927650.0,-6321000.0,20959000.0,168000.0,2672000.0,1836000.0,6809000.0,16226000.0,10462000.0,16551000.0,74000.0,0.0,167000.0,167000.0,5000.0,5000.0,-207000.0,22988000.0,46656000.0,-161000.0,1970000.0,501000.0,102000.0,1000.0,0.0,3507000.0,3507000.0,-5219000.0,604000.0,507000.0,7002000.0,45198650.0,0.0,0.0,304000.0,0.0,11407000.0,,3922000.0,3922000.0,3922000.0,3922000.0,3922000.0,3922000.0,3922000.0,-684000.0,-127000.0,784000.0,-5305000.0,-5219000.0,-127000.0,,4800000.0,-565000.0,-86000.0,24999000.0,7000.0,240000.0,3300000.0,8503000.0,4244582.249426,3921000.0,10686000.0,5865000.0,56419000.0,2539250.0,,4973000.0,195000.0,223000.0,1807000.0,117000.0,1314000.0,707000.0,0.0,10309000.0,147000.0,5228000.0,3297000.0,547000.0,0.0,-684000.0,,-565000.0,1185000.0,39868000.0,2678000.0,,,-5219000.0,0.0,352000.0,3528000.0,304000.0,,784000.0,,2539250.0,-432000.0,31808000.0,24999000.0,-107417.750574,1306000.0,0.249809,573000.0,-891000.0,61033000.0,35315000.0,14848000.0,31808000.0,50554000.0,29225000.0,15317000.0,7561000.0,-35000.0,56419000.0,611000.0,-430000.0,-430000.0,0.0,0.0,844000.0,24052000.0,80000.0
