symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FixedAssetsRevaluationReserve,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,HeldToMaturitySecurities,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,TreasuryStock,WorkingCapital
AZM.MI,2019-12-31,12M,EUR,,,-46152000.0,,17378000.0,,,,,,19000.0,,,,,0.0,,-2631000.0,,,,0.0,,,1804000.0,,,,,,,,,,,,1230000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZM.MI,2020-12-31,12M,EUR,148641000.0,293415000.0,,173987000.0,,40189000.0,41560000.0,32324000.0,279457000.0,358598000.0,27000.0,32324000.0,865889000.0,958806000.0,346909000.0,,6766310000.0,-16160000.0,550115000.0,656697000.0,48426000.0,,1717694000.0,6766310000.0,30541000.0,0.0,41560000.0,851805000.0,893365000.0,30541000.0,237576000.0,1222000.0,20173000.0,572348000.0,48426000.0,209192000.0,1246000.0,12180000.0,61742000.0,3220000.0,543000.0,138244300.0,36000000.0,106582000.0,,178697000.0,7015000.0,223743000.0,79141000.0,345663000.0,80397000.0,0.0,381690000.0,143254497.0,865889000.0,209192000.0,2653000.0,8473501000.0,1717694000.0,893365000.0,886062000.0,7587439000.0,7514697000.0,7240530000.0,18325000.0,5010197.0,68290000.0,611897000.0
AZM.MI,2021-12-31,12M,EUR,186297000.0,563062000.0,,173987000.0,,42510000.0,44981000.0,32324000.0,180044000.0,192456000.0,,32324000.0,1182645000.0,1115424000.0,495292000.0,204270000.0,7738699000.0,9191000.0,648241000.0,767034000.0,52035000.0,11223000.0,2035672000.0,7749922000.0,,0.0,44981000.0,853027000.0,898008000.0,217487000.0,258595000.0,1467000.0,52937000.0,672983000.0,52035000.0,415611000.0,,20306000.0,69891000.0,3149000.0,290000.0,139609600.0,36000000.0,118793000.0,2000.0,219615000.0,8058000.0,236894000.0,12412000.0,493594000.0,119282000.0,0.0,605457000.0,143254497.0,1182645000.0,415611000.0,3730000.0,9922499000.0,2035672000.0,898008000.0,1235582000.0,8686917000.0,8807074000.0,8191625000.0,87682000.0,3644897.0,40834000.0,620132000.0
AZM.MI,2022-12-31,12M,EUR,163981000.0,235526000.0,,173987000.0,,38900000.0,41463000.0,32324000.0,298142000.0,314014000.0,298142000.0,32324000.0,1417430000.0,976517000.0,1831390000.0,99316000.0,7319828000.0,14591000.0,743667000.0,878246000.0,48555000.0,5073000.0,1915346000.0,7324901000.0,,0.0,41463000.0,497916000.0,539379000.0,263467000.0,69300000.0,1557000.0,54796000.0,199774000.0,48555000.0,539184000.0,,22889000.0,74999000.0,3629000.0,696000.0,138385510.0,36000000.0,134579000.0,,218785000.0,8098000.0,240290000.0,15872000.0,518340000.0,146023000.0,0.0,406461000.0,143254497.0,1417430000.0,539184000.0,40664000.0,9514577000.0,1915346000.0,539379000.0,1472226000.0,8042351000.0,8538058000.0,6210961000.0,135574000.0,4868987.0,56485000.0,-854873000.0
AZM.MI,2023-12-31,12M,EUR,161961000.0,281915000.0,-108199000.0,173987000.0,,99304000.0,40242000.0,32324000.0,464571000.0,480468000.0,464571000.0,32324000.0,1550564000.0,1162451000.0,1989036000.0,111019000.0,7544967000.0,,749832000.0,892744000.0,154079000.0,11904000.0,2047546000.0,7556871000.0,,0.0,40242000.0,496982000.0,537224000.0,280971000.0,61813000.0,11027000.0,58739000.0,32411000.0,45880000.0,657820000.0,,19406000.0,76936000.0,4328000.0,,138454284.0,36000000.0,142912000.0,3000.0,164260000.0,43748000.0,220239000.0,15897000.0,482992000.0,171039000.0,0.0,434567000.0,143254497.0,1550564000.0,657820000.0,8790000.0,9958322000.0,2047546000.0,537224000.0,1609303000.0,8349019000.0,8795872000.0,6359983000.0,156771000.0,4800213.0,55069000.0,-826585000.0
