symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CostOfRevenue,CurrentAssets,CurrentLiabilities,DeferredTax,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FixedAssetsRevaluationReserve,FreeCashFlow,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,HeldToMaturitySecurities,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TreasurySharesNumber,TreasuryStock,WorkingCapital
AZM.MI,2022-12-31,3M,EUR,163981000.0,235526000.0,,,,,,,38900000.0,-28621000.0,41463000.0,,,,0.0,298142000.0,,,,,,,,0.0,,,,,,99316000.0,,,,4908000.0,,,,,,,14591000.0,,,743667000.0,,48555000.0,,5073000.0,,,,,,,,,0.0,41463000.0,497916000.0,539379000.0,,,1557000.0,,,,-55683000.0,-8022000.0,199774000.0,,,,,,,,-25153000.0,,20544000.0,,5946000.0,,-3468000.0,,,22889000.0,74999000.0,,696000.0,,,,,,,,,134579000.0,6094000.0,,,,218785000.0,8098000.0,240290000.0,,,,146023000.0,,0.0,,-55683000.0,-25153000.0,20544000.0,-3468000.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,539379000.0,,,,,,,,,,4868987.0,,
AZM.MI,2023-03-31,3M,EUR,,,,173987000.0,176833000.0,138385510.0,0.727627,791262000.0,,,,32324000.0,330275000.0,346112000.0,,,56689000.0,-133856000.0,73751000.0,,-60105000.0,56689000.0,32324000.0,,1488579000.0,127890000.0,375453000.0,225226000.0,67576000.0,,138385510.0,0.727627,100693000.0,,176340000.0,176340000.0,847951000.0,2954468547.0,7538579000.0,-37931000.0,,113346000.0,45841000.0,,873094000.0,,200259000.0,,8830000.0,3036000.0,3036000.0,960000.0,960000.0,1488579000.0,-18726000.0,7715412000.0,,,,,277840000.0,65737000.0,,2726194547.0,36384000.0,-5035000.0,,,,100693000.0,100693000.0,105728000.0,100693000.0,100693000.0,100693000.0,105728000.0,,-2076000.0,,-2076000.0,,49230000.0,,615485000.0,,,,3378000.0,,157789000.0,89375545.538476,113346000.0,44224000.0,156035000.0,328149000.0,138385510.0,36000000.0,,-2031000.0,413905000.0,330332000.0,-1617000.0,,,,15837000.0,0.0,225226000.0,,173304000.0,,-1617000.0,,,,,127890000.0,100693000.0,,,,,45841000.0,143254497.0,-8830000.0,1488579000.0,615485000.0,7233545.538476,67576000.0,0.389928,29341000.0,9704934000.0,1488579000.0,,1524963000.0,172114000.0,8179971000.0,9329481000.0,7954745000.0,328149000.0,225226000.0,18551000.0,18551000.0,4868987.0,56485000.0,150227000.0
AZM.MI,2023-06-30,3M,EUR,157406000.0,152401000.0,,173987000.0,,,,847951000.0,37078000.0,,39654000.0,32324000.0,373485000.0,389577000.0,,373485000.0,-92196000.0,-12639000.0,58710000.0,,46071000.0,-92196000.0,32324000.0,,1504761000.0,152133000.0,872290000.0,1701891000.0,-31501000.0,96744000.0,,,122136000.0,,150699000.0,150699000.0,755755000.0,2959458750.0,7380291000.0,-240182000.0,8972000.0,141227000.0,-8641000.0,724868000.0,844248000.0,46519000.0,177741000.0,5103000.0,,2933000.0,2933000.0,1920000.0,1920000.0,2005890000.0,-6070000.0,7385394000.0,0.0,39654000.0,501129000.0,540783000.0,294233000.0,63496000.0,1385000.0,2733805750.0,51662000.0,-6458000.0,,,127644000.0,122136000.0,122136000.0,128594000.0,122136000.0,122136000.0,122136000.0,128594000.0,,-1013000.0,,-1013000.0,,46519000.0,,660513000.0,168153000.0,,85463000.0,4154000.0,803000.0,136366000.0,109662644.816805,154056000.0,50016000.0,127725000.0,329874000.0,138385510.0,36000000.0,119380000.0,-2031000.0,,1000.0,1637000.0,147754000.0,8056000.0,305653000.0,16092000.0,0.0,480402000.0,,147766000.0,0.0,-1853000.0,,,,,152133000.0,222829000.0,,,,,-2571000.0,143254497.0,7947000.0,1504761000.0,660513000.0,1859644.816805,19172000.0,0.129746,24659000.0,9611640000.0,2005890000.0,540783000.0,1556423000.0,202149000.0,8055217000.0,8739350000.0,6353326000.0,329874000.0,175242000.0,14333000.0,14333000.0,4868987.0,56485000.0,-829601000.0
AZM.MI,2023-09-30,3M,EUR,,,,173987000.0,223737000.0,138385510.0,0.850819,755755000.0,,-8286000.0,,32324000.0,445528000.0,461822000.0,,,106409000.0,-31048000.0,8846000.0,,-22202000.0,106409000.0,32324000.0,0.0,1615385000.0,128336000.0,485966000.0,1438761000.0,32579000.0,,138385510.0,0.850819,117741000.0,5615000.0,158649000.0,158649000.0,862164000.0,3013018346.0,7415609000.0,-4355000.0,21895000.0,123589000.0,48001000.0,,856543000.0,,195954000.0,,5243000.0,2190000.0,2190000.0,2089000.0,2089000.0,1669407000.0,-21111000.0,7639346000.0,,,54022000.0,54022000.0,299052000.0,62360000.0,,2861812346.0,54424000.0,-6139000.0,-8006000.0,0.0,,117741000.0,117741000.0,123880000.0,117741000.0,117741000.0,117741000.0,123880000.0,-6402000.0,-101000.0,-10434000.0,-101000.0,-4355000.0,45273000.0,-1884000.0,758842000.0,,,88421000.0,4399000.0,,154427000.0,114398134.712608,131875000.0,46341000.0,149613000.0,324290000.0,138385510.0,36000000.0,,-2032000.0,436623000.0,315171000.0,-1660000.0,,,,16294000.0,0.0,154199000.0,19560000.0,156459000.0,,546000.0,-8006000.0,-6402000.0,-10434000.0,-1884000.0,128336000.0,340570000.0,0.0,0.0,0.0,0.0,48001000.0,138385510.0,-5243000.0,1615385000.0,758842000.0,879134.712608,32579000.0,0.208227,4584000.0,9762803000.0,1669407000.0,54022000.0,1669809000.0,174677000.0,8092994000.0,9276837000.0,6654233000.0,324290000.0,154199000.0,4222000.0,4222000.0,,56485000.0,-952795000.0
AZM.MI,2023-12-31,3M,EUR,161961000.0,281915000.0,-108199000.0,173987000.0,,,,862164000.0,99304000.0,-28418000.0,40242000.0,32324000.0,464571000.0,480468000.0,0.0,464571000.0,27252000.0,-148225000.0,122077000.0,,-26504000.0,27252000.0,32324000.0,0.0,1550564000.0,97454000.0,1162451000.0,1989036000.0,-13649000.0,111019000.0,,,93997000.0,4896000.0,151902000.0,151902000.0,889416000.0,2863633456.0,7544967000.0,-15022000.0,,41151000.0,3526000.0,749832000.0,892744000.0,154079000.0,242044000.0,11904000.0,-28489000.0,4370000.0,4370000.0,6960000.0,6960000.0,2047546000.0,-27295000.0,7556871000.0,0.0,40242000.0,496982000.0,537224000.0,280971000.0,61813000.0,11027000.0,3271433456.0,58739000.0,-5814000.0,-16958000.0,0.0,32411000.0,93997000.0,93997000.0,99811000.0,93997000.0,93997000.0,93997000.0,99811000.0,-24503000.0,2461000.0,13185000.0,2461000.0,-15022000.0,45880000.0,-3915000.0,657820000.0,,19406000.0,76936000.0,4328000.0,,127651000.0,77590277.655017,69569000.0,124888000.0,117156000.0,339498000.0,138454284.0,36000000.0,142912000.0,,,3000.0,2765000.0,164260000.0,43748000.0,220239000.0,15897000.0,0.0,482992000.0,171039000.0,147532000.0,0.0,1063000.0,-4198000.0,-24503000.0,13185000.0,-3915000.0,97454000.0,434567000.0,-12760000.0,,,,14546000.0,143254497.0,26941000.0,1550564000.0,657820000.0,7844277.655017,47721000.0,0.323462,8790000.0,9958322000.0,2047546000.0,537224000.0,1609303000.0,222342000.0,8349019000.0,8795872000.0,6359983000.0,339498000.0,156771000.0,24251000.0,24251000.0,4800213.0,55069000.0,-826585000.0
AZM.MI,2024-03-31,3M,EUR,,,,173987000.0,263425000.0,138454284.0,0.839346,889416000.0,,,,32324000.0,583396000.0,599741000.0,,,156898000.0,-159234000.0,77153000.0,-85000.0,-82166000.0,156898000.0,32324000.0,,1663283000.0,136297000.0,612702000.0,1751163000.0,40048000.0,,138454284.0,0.839346,116211000.0,,164303000.0,164303000.0,1046314000.0,3078478871.0,7846335000.0,-13949000.0,,83499000.0,46332000.0,749904000.0,890377000.0,,211908000.0,,8854000.0,3285000.0,3285000.0,3909000.0,3909000.0,1663283000.0,87348000.0,8109760000.0,,,,,188214000.0,63093000.0,,3486278871.0,48282000.0,-4759000.0,,,,116211000.0,116211000.0,120970000.0,116211000.0,116211000.0,116211000.0,120970000.0,,624000.0,,624000.0,,44801000.0,,772906000.0,,17974000.0,70275000.0,4528000.0,,169591000.0,120183781.676583,83499000.0,48915000.0,162993000.0,348205000.0,138454284.0,36000000.0,140473000.0,-2031000.0,392215000.0,314753000.0,2583000.0,,,5719000.0,16345000.0,0.0,167574000.0,,161018000.0,,2583000.0,,,,,136297000.0,116211000.0,,,,,46332000.0,138454284.0,-8854000.0,1663283000.0,772906000.0,-1315218.323417,40048000.0,0.248718,7242000.0,10256043000.0,1663283000.0,,1711565000.0,185212000.0,8544478000.0,9643341000.0,6793315000.0,348205000.0,167574000.0,-5288000.0,-5288000.0,,51668000.0,-1138461000.0
