asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInPrepaidAssets,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,EnterprisesValueRevenueRatio,FinancingCashFlow,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinSubsidiariesatCost,IssuanceOfDebt,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RestructuringAndMergernAcquisition,RetainedEarnings,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
2019-12-31,12M,EUR,,,,,,3800000.0,1.176316,,,,,,,-2660000.0,,,-103000.0,,,,,-55000.0,,,,,-2600000.0,,,,,,,,,12549000.0,,,,,,3800000.0,1.176316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37314000.0,,,,,,,,,,9511000.0,,,-404000.0,,,,,,,,,,,,,,,,-8163000.0,-6470000.0,-3030000.0,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,,,,,5229000.0,,,,
2020-12-31,12M,EUR,47624000.0,42890000.0,-82674000.0,-1938000.0,1968000.0,3800000.0,-8.58,80564000.0,76474000.0,-91000.0,4000000.0,25806000.0,93075000.0,-1900000.0,25725000.0,81000.0,-243000.0,-54758000.0,-11994000.0,-3562000.0,-29140000.0,,25057000.0,-19639000.0,-54758000.0,4000000.0,,169057000.0,7199000.0,169149000.0,234956000.0,29810000.0,29810000.0,18410000.0,83383000.0,-7116000.0,6200000.0,6200000.0,6200000.0,4232000.0,442000.0,3800000.0,-8.58,-32604000.0,-39788000.0,-33588000.0,25806000.0,100318000.0,-2.986721,0.517517,-901000.0,60709000.0,-57321000.0,362000.0,4387000.0,6302000.0,44828000.0,198461000.0,24696000.0,1825000.0,,1078000.0,1078000.0,1570000.0,1570000.0,54199000.0,244686000.0,3373000.0,179000.0,0.0,35125000.0,66799000.0,45819000.0,45819000.0,35125000.0,-31428000.0,179000.0,6224000.0,32257000.0,133760000.0,13083000.0,1146000.0,0.0,49823000.0,-32604000.0,-32604000.0,-33750000.0,-32604000.0,-32604000.0,-39720000.0,-33750000.0,-91000.0,487000.0,498000.0,3697000.0,3697000.0,487000.0,-2698000.0,,115787000.0,2966000.0,162755000.0,,10104000.0,4685000.0,-28581000.0,-28468869.329027,-57230000.0,61934000.0,-37238000.0,193845000.0,3800000.0,,1915000.0,-227000.0,,22432000.0,30000.0,-916000.0,96000.0,15732000.0,5462000.0,67269000.0,871000.0,0.0,50833000.0,2633000.0,7821000.0,-40866000.0,0.0,4568000.0,,,,1921000.0,169149000.0,6200000.0,8618000.0,8618000.0,-31428000.0,2253000.0,-32778000.0,4000000.0,-4079000.0,169057000.0,162755000.0,-871869.329027,-7116000.0,0.17413,11274000.0,-667000.0,359697000.0,214876000.0,75629000.0,182140000.0,231083000.0,177557000.0,124741000.0,94174000.0,5000.0,193845000.0,3113000.0,-5007000.0,-5007000.0,4468000.0,200000.0,52278000.0,151573000.0,955000.0
2021-12-31,12M,EUR,43813000.0,46697000.0,-86824000.0,-1357000.0,2273000.0,3800000.0,-14.401842,25806000.0,77672000.0,-3558000.0,4000000.0,69107000.0,106999000.0,,69033000.0,74000.0,,43301000.0,14010000.0,-2436000.0,42316000.0,,-14458000.0,39432000.0,43301000.0,4000000.0,,115077000.0,6562000.0,173984000.0,249868000.0,24252000.0,24252000.0,28598000.0,76284000.0,,6999000.0,6999000.0,6999000.0,4726000.0,213000.0,3800000.0,-14.401842,-54727000.0,-63759000.0,-56760000.0,69107000.0,150964000.0,-2.65969,0.868258,31132000.0,60709000.0,-22284000.0,210000.0,3406000.0,6595000.0,48054000.0,201873000.0,-114000.0,479000.0,,1938000.0,1938000.0,1136000.0,1136000.0,52409000.0,221293000.0,30895000.0,181000.0,0.0,69654000.0,66828000.0,81964000.0,81964000.0,69654000.0,-39059000.0,181000.0,4955000.0,34098000.0,139840000.0,11955000.0,2138000.0,3644000.0,37109000.0,-54727000.0,-54727000.0,-56865000.0,-54727000.0,-54727000.0,-63559000.0,-56865000.0,-424000.0,-843000.0,30809000.0,30595000.0,30595000.0,-843000.0,537000.0,3644000.0,115049000.0,-3134000.0,108482000.0,,10375000.0,4552000.0,-52762000.0,-51266472.578657,-18726000.0,60873000.0,-60987000.0,173870000.0,3800000.0,,3189000.0,,,63891000.0,8000.0,900000.0,116000.0,16713000.0,4938000.0,37892000.0,1472000.0,0.0,49173000.0,2755000.0,1228000.0,-65697000.0,0.0,2160000.0,,,,1441000.0,173984000.0,6999000.0,5314000.0,5314000.0,-39059000.0,2296000.0,-79419000.0,4000000.0,-4123000.0,115077000.0,108482000.0,-537472.578657,-8832000.0,0.134435,8520000.0,0.0,374078000.0,197041000.0,106216000.0,127032000.0,234857000.0,247046000.0,124210000.0,170762000.0,41000.0,173870000.0,5244000.0,-3998000.0,-3998000.0,4812000.0,200000.0,46208000.0,173584000.0,355000.0
2022-12-31,12M,EUR,42091000.0,71863000.0,-91477000.0,-3632000.0,2312000.0,3800000.0,1.222105,69107000.0,77869000.0,-1830000.0,4000000.0,43683000.0,60188000.0,,43610000.0,73000.0,111000.0,-25424000.0,-27078000.0,5074000.0,3768000.0,,-28444000.0,-46569000.0,-25424000.0,4000000.0,,124074000.0,6606000.0,211041000.0,260312000.0,29850000.0,29850000.0,28993000.0,87576000.0,,7049000.0,7049000.0,7049000.0,4737000.0,167000.0,3800000.0,1.222105,4644000.0,16571000.0,23620000.0,43683000.0,138644000.0,5.869771,,-15405000.0,1385000.0,-27321000.0,4895000.0,1823000.0,4364000.0,75495000.0,203538000.0,92685000.0,5066000.0,0.0,3729000.0,3729000.0,740000.0,740000.0,68818000.0,215406000.0,15472000.0,1240000.0,137000.0,10692000.0,66840000.0,61482000.0,61482000.0,10692000.0,-25555000.0,1377000.0,5097000.0,35065000.0,126160000.0,17073000.0,-5195000.0,1462000.0,47649000.0,4644000.0,4644000.0,9839000.0,4644000.0,4644000.0,7647000.0,9839000.0,-81000.0,-2989000.0,15840000.0,-14863000.0,-14863000.0,-2989000.0,-542000.0,,112061000.0,-1749000.0,119710000.0,,10174000.0,4283000.0,27665000.0,7743108.783679,-25491000.0,69905000.0,22780000.0,303726000.0,3800000.0,,2541000.0,4895000.0,,70337000.0,7000.0,1269000.0,5902000.0,17158000.0,4229000.0,16505000.0,160000.0,0.0,55363000.0,2314000.0,10046000.0,12842000.0,0.0,5631000.0,,,,3708000.0,211041000.0,7049000.0,9829000.0,9829000.0,-25555000.0,2510000.0,-1021000.0,4000000.0,-4160000.0,124074000.0,119710000.0,-945891.216321,3003000.0,0.233842,11109000.0,-877000.0,380263000.0,185556000.0,91332000.0,141147000.0,280946000.0,239116000.0,119951000.0,151540000.0,,303726000.0,7370000.0,-4045000.0,-4045000.0,4930000.0,200000.0,65110000.0,172736000.0,1490000.0
2023-12-31,12M,EUR,83245000.0,88487000.0,-81489000.0,-6240000.0,2130000.0,,,43683000.0,61898000.0,-61000.0,4000000.0,72427000.0,88301000.0,,72365000.0,62000.0,-73000.0,28744000.0,-20579000.0,-1106000.0,43087000.0,,-14699000.0,6630000.0,28744000.0,4000000.0,,124144000.0,5988000.0,241543000.0,316696000.0,19537000.0,19537000.0,27508000.0,117608000.0,,5376000.0,5376000.0,5376000.0,3246000.0,283000.0,,,7043000.0,14217000.0,19593000.0,72427000.0,191235000.0,,,-26567000.0,0.0,12249000.0,-3780000.0,242000.0,2295000.0,94727000.0,152547000.0,96185000.0,1133000.0,1639000.0,5820000.0,5820000.0,2337000.0,2337000.0,93011000.0,190717000.0,43001000.0,1243000.0,0.0,13882000.0,39434000.0,47036000.0,47036000.0,13882000.0,-38641000.0,1243000.0,6191000.0,28434000.0,187720000.0,15987000.0,94000.0,0.0,,7043000.0,7043000.0,6949000.0,7043000.0,7043000.0,7320000.0,6949000.0,-61000.0,-3489000.0,5305000.0,-24759000.0,-24759000.0,-3489000.0,-1808000.0,,71058000.0,37757000.0,121849000.0,,5369000.0,4483000.0,18047000.0,5763596.165297,12310000.0,85729000.0,10456000.0,337728000.0,3800000.0,,2053000.0,-1385000.0,,71733000.0,79000.0,1192000.0,6093000.0,16793000.0,3764000.0,15874000.0,-8077000.0,0.0,95328000.0,2685000.0,5946000.0,8397000.0,0.0,5389000.0,,,,7668000.0,241543000.0,5376000.0,22200000.0,22200000.0,-38641000.0,2252000.0,6911000.0,4000000.0,1507000.0,124144000.0,121849000.0,266596.165297,1448000.0,0.172443,8546000.0,-1657000.0,392834000.0,171180000.0,66573000.0,140131000.0,327272000.0,252703000.0,76138000.0,135095000.0,6000.0,337728000.0,5990000.0,1546000.0,1546000.0,,200000.0,85343000.0,199088000.0,2679000.0
