symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,RepaymentOfDebt,TaxesRefundPaid
YRM.MI,2023-12-31,TTM,EUR,43683000.0,-61000.0,-73000.0,28744000.0,-20579000.0,-1106000.0,43087000.0,-14699000.0,6630000.0,28744000.0,5376000.0,5376000.0,72427000.0,-26567000.0,12249000.0,-3780000.0,43001000.0,13882000.0,13882000.0,-38641000.0,0.0,7043000.0,7320000.0,-61000.0,5305000.0,-24759000.0,-24759000.0,-1808000.0,37757000.0,12310000.0,-1385000.0,5389000.0,-38641000.0,-1657000.0
