symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,RepaymentOfDebt,ShortTermDebtIssuance
BES.MI,2023-06-30,TTM,EUR,299413.0,-16418.0,268018.0,1058869.0,1210815.0,-16418.0,0.0,282995.0,-337674.0,571565.0,769408.0,-271342.0,0.0,-136914.0,-88316.0,0.0,-2043529.0,-2231776.0,-461413.0,-88316.0,-373097.0,592598.0,83861.0,202632.0,-324499.0,-136914.0
