symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOtherFinanceCost,TotalRevenue
TPS.MI,2023-06-30,TTM,EUR,7259860.0,0.47,,7259860.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPS.MI,2023-12-31,TTM,EUR,7181360.0,0.487373,41295728.0,7181360.0,0.487373,3348067.0,5578190.0,7507254.0,5503259.0,342079.0,342079.0,282870.0,282870.0,-205860.0,3348067.0,3348067.0,3553925.0,3348067.0,3348067.0,3553925.0,-156175.0,-156175.0,7507254.0,3348067.0,159966.0,5343293.0,46798987.0,132570.0,159966.0,0.0,5236111.0,41295728.0,1929064.0,0.0,1682186.0,0.321266,41455694.0,96966.0,46798987.0
