symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockPayments,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InvestingCashFlow,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfPPE,RepurchaseOfCapitalStock,TaxesRefundPaid
TPS.MI,2023-12-31,TTM,EUR,20336985.0,-2819459.0,-598418.0,-5781582.0,273435.0,608662.0,-3735016.0,-2852919.0,-5781582.0,-415103.0,1929064.0,1929064.0,14555403.0,-2960276.0,-157162.0,-5483603.0,-2695200.0,-415103.0,3348067.0,5236111.0,-1525009.0,31056.0,-1946755.0,-1946755.0,-1294450.0,2662297.0,208879.0,-204352.0,-2695200.0,-1294450.0,-415103.0,-1654486.0
