symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendPaidCFO,DividendReceivedCFO,DividendsPayable,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinJointVenturesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockBasedCompensation,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WorkingCapital
IG.MI,2019-12-31,12M,EUR,,,,,,,,324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14187000.0,,,,,,,,,,,,,,,,,,6672000.0,,,,,,,,,,,,33374000.0,33374000.0,,,,,,,,,,,,,,,,,,,,,,,,,89945000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40096000.0,,,,,,,,,,,89945000.0,,,,896000.0,,,,,,,,,,,,,,,,,,,,,
IG.MI,2020-12-31,12M,EUR,303021000.0,462174000.0,-357110000.0,620130000.0,-14606000.0,402773000.0,402773000.0,4916000.0,801304167.0,0.48,262237000.0,460922000.0,-747050000.0,20251000.0,1001232000.0,664026000.0,669146000.0,-221007000.0,664026000.0,401789000.0,-48889000.0,-99840000.0,3931000.0,11861000.0,-103217000.0,401789000.0,1001232000.0,-221007000.0,1737434000.0,18944000.0,748132000.0,1493777000.0,20250000.0,678156000.0,698406000.0,1509849000.0,152633000.0,36347000.0,439120000.0,439120000.0,36347000.0,21002000.0,801304167.0,0.48,384626000.0,,7442000.0,,603945000.0,1043065000.0,664026000.0,8913771610.0,,4916000.0,411754000.0,14611000.0,-25000.0,-1150000.0,67438000.0,7055028000.0,476780000.0,727009000.0,1346514000.0,,933000.0,46063000.0,46063000.0,272000.0,272000.0,-48370000.0,1381000.0,101184000.0,7122734000.0,-771626000.0,4916000.0,29301000.0,,495900000.0,13015000.0,1000.0,4707144000.0,4707145000.0,495900000.0,-6180000.0,29301000.0,202617000.0,34170000.0,4207504610.0,239989000.0,-20623000.0,-19775000.0,4721274000.0,384626000.0,384626000.0,405249000.0,384626000.0,384626000.0,405249000.0,405249000.0,-694047000.0,-49209000.0,-4382000.0,647252000.0,489720000.0,-49209000.0,9630000.0,-16412000.0,369899000.0,-37010000.0,157532000.0,-5317594000.0,543484000.0,,55215000.0,104622000.0,2931000.0,1042848000.0,384468458.0,761661000.0,742546000.0,603968000.0,2094646000.0,809135502.0,38621000.0,107000.0,5635000.0,6987590000.0,49209000.0,164510000.0,2570000.0,60741000.0,464534000.0,199958000.0,137121000.0,5120000.0,-1150000.0,0.0,811037000.0,24466000.0,557882000.0,0.0,-8575000.0,-4382000.0,-707548000.0,-4382000.0,-39502000.0,101184000.0,748132000.0,439120000.0,10635000.0,-6180000.0,596381000.0,13501000.0,,2492000.0,809135502.0,217000.0,5153000.0,1737434000.0,-5317594000.0,59458.0,152633000.0,0.274,61065000.0,-136656000.0,9123927000.0,6444578000.0,5405551000.0,1977423000.0,1490678000.0,7146504000.0,7630150000.0,5636655000.0,3418000.0,2094646000.0,43482000.0,217000.0,217000.0,-16072000.0
IG.MI,2021-12-31,12M,EUR,300906000.0,388614000.0,-374432000.0,622377000.0,-15643000.0,405262000.0,405262000.0,,809768354.0,0.45,664026000.0,487219000.0,-819583000.0,69998000.0,1002016000.0,1391763000.0,1396883000.0,-243143000.0,1391763000.0,727737000.0,-3518000.0,49935000.0,-2115000.0,73560000.0,74355000.0,727737000.0,1002016000.0,-243143000.0,1891414000.0,7478000.0,855935000.0,2165979000.0,19625000.0,571563000.0,591188000.0,1377156000.0,141884000.0,39125000.0,444387000.0,444387000.0,39125000.0,6283000.0,809768354.0,0.45,362813000.0,,1254000.0,,579032000.0,1023419000.0,1391763000.0,9712650078.0,670000.0,5007000.0,701844000.0,20051000.0,-441000.0,3553000.0,74506000.0,7469805000.0,404257000.0,746540000.0,1277395000.0,0.0,864000.0,53728000.0,53728000.0,768000.0,768000.0,-59783000.0,3630000.0,105294000.0,8198311000.0,-813741000.0,5007000.0,30108000.0,,1492298000.0,12738000.0,50373000.0,5735334000.0,5785707000.0,1492298000.0,-313514000.0,30108000.0,159506000.0,36302000.0,4900718078.0,251077000.0,-20607000.0,-21264000.0,4915134000.0,362813000.0,362813000.0,383420000.0,362813000.0,362813000.0,383420000.0,383420000.0,-788451000.0,-60379000.0,-2250000.0,955249000.0,1178784000.0,-60379000.0,11267000.0,25849000.0,372108000.0,-29875000.0,-223535000.0,-5578391000.0,531678000.0,0.0,50791000.0,95648000.0,3133000.0,1027836000.0,366037410.0,839634000.0,690272000.0,587123000.0,2133330000.0,809768354.0,38668000.0,4425000.0,5602000.0,7395299000.0,65026000.0,77233000.0,2747000.0,16224000.0,468231000.0,202803000.0,150392000.0,5120000.0,3553000.0,0.0,781253000.0,37506000.0,525304000.0,0.0,-9581000.0,,-788747000.0,-2250000.0,-30836000.0,105294000.0,855935000.0,444387000.0,10440000.0,-313514000.0,734888000.0,296000.0,,961000.0,809768354.0,-4417000.0,3375000.0,1891414000.0,-5578391000.0,-1192590.0,141884000.0,0.27,48622000.0,-206923000.0,10152007000.0,7626748000.0,6376895000.0,2142491000.0,1546207000.0,8009516000.0,7986028000.0,6632360000.0,7419000.0,2133330000.0,12116000.0,-4417000.0,-4417000.0,788823000.0
IG.MI,2022-12-31,12M,EUR,709352000.0,315708000.0,-439454000.0,624449000.0,-15376000.0,436331000.0,436331000.0,18961000.0,810245718.0,0.5,1391763000.0,512795000.0,-777230000.0,72048000.0,1002608000.0,451946000.0,457716000.0,-253250000.0,451946000.0,-939817000.0,-4751000.0,-759189000.0,400375000.0,65399000.0,-336750000.0,-939817000.0,1002608000.0,-253250000.0,2108262000.0,8983000.0,911159000.0,1828085000.0,21571000.0,120866000.0,142437000.0,1386021000.0,152369000.0,41960000.0,478291000.0,478291000.0,41960000.0,34000.0,810245718.0,0.5,407288000.0,,1372000.0,874000.0,640485000.0,1118776000.0,451946000.0,9299645276.0,35442000.0,18961000.0,-204160000.0,-229061000.0,-2770000.0,-25357000.0,190463000.0,8509368000.0,331084000.0,818480000.0,1335062000.0,17455000.0,895000.0,51990000.0,51990000.0,171000.0,171000.0,-53720000.0,4043000.0,120486000.0,8581564000.0,-1283826000.0,18961000.0,,,602660000.0,16846000.0,50477000.0,6352436000.0,6402913000.0,602660000.0,-194717000.0,47243000.0,144277000.0,38429000.0,4205175276.0,282308000.0,-28838000.0,-874741000.0,6021356000.0,407288000.0,407288000.0,436126000.0,407288000.0,407288000.0,436126000.0,436126000.0,-473372000.0,-57324000.0,,60826000.0,407943000.0,-57324000.0,16129000.0,72430000.0,379026000.0,-8143000.0,-347117000.0,-6401106000.0,510760000.0,0.0,91633000.0,69917000.0,79597000.0,1093290000.0,388402874.0,548169000.0,718361000.0,616701000.0,2246221000.0,810245718.0,38424000.0,17999000.0,7202000.0,8318905000.0,64279000.0,73978000.0,34432000.0,11924000.0,486891000.0,241427000.0,764750000.0,5770000.0,-25332000.0,0.0,1225295000.0,51682000.0,588495000.0,0.0,-17574000.0,,-766585000.0,,-10645000.0,120486000.0,911159000.0,478291000.0,25282000.0,-194717000.0,903294000.0,293213000.0,,2502000.0,810245718.0,24437000.0,,2108262000.0,-6401106000.0,6600874.0,152369000.0,0.259,61864000.0,-152372000.0,11030557000.0,8460698000.0,6545350000.0,2390570000.0,1629520000.0,8639987000.0,9202472000.0,7253966000.0,5505000.0,2246221000.0,28178000.0,25486000.0,25486000.0,442064000.0
IG.MI,2023-12-31,12M,EUR,278312000.0,694330000.0,-482031000.0,626252000.0,-15147000.0,475120000.0,475120000.0,21207000.0,810745220.0,0.54,451946000.0,531551000.0,-861902000.0,79095000.0,1003228000.0,249963000.0,254211000.0,-270483000.0,249963000.0,-201983000.0,41305000.0,451076000.0,-431738000.0,-511296000.0,-485031000.0,-201983000.0,1003228000.0,-270483000.0,2280072000.0,12325000.0,1077396000.0,1375184000.0,33112000.0,1000322000.0,1033434000.0,1901137000.0,118625000.0,47410000.0,522530000.0,522530000.0,47410000.0,0.0,810745220.0,0.54,439568000.0,,672000.0,3090000.0,675821000.0,1198351000.0,249963000.0,10608856239.0,13708000.0,,82949000.0,-289230000.0,-42000.0,38485000.0,190463000.0,8772609000.0,709477000.0,868071000.0,1531048000.0,18094000.0,23016000.0,89725000.0,89725000.0,5720000.0,5720000.0,-88722000.0,4376000.0,79052000.0,9121333000.0,-857604000.0,21207000.0,,,537980000.0,18839000.0,45983000.0,5840939000.0,5886922000.0,537980000.0,-164174000.0,131771000.0,109851000.0,40953000.0,4199660239.0,320672000.0,-27903000.0,-78291000.0,6591298000.0,439568000.0,439568000.0,467471000.0,439568000.0,439568000.0,467471000.0,467471000.0,-816070000.0,-98152000.0,0.0,382338000.0,373806000.0,-98152000.0,2127000.0,61132000.0,386040000.0,-24375000.0,8532000.0,-6492537000.0,522331000.0,0.0,47780000.0,65330000.0,109477000.0,1260536000.0,489191630.0,572672000.0,787913000.0,743135000.0,2608444000.0,810745220.0,124850000.0,7647000.0,9417000.0,8582146000.0,100157000.0,307592000.0,5553000.0,17540000.0,548460000.0,264403000.0,118320000.0,4248000.0,39092000.0,0.0,860056000.0,43685000.0,586096000.0,0.0,-6715000.0,,-837368000.0,,-24534000.0,79052000.0,1077396000.0,522530000.0,10934000.0,-164174000.0,1085315000.0,21298000.0,0.0,159000.0,810745220.0,-62108000.0,,2280072000.0,-6492537000.0,-12561370.0,118625000.0,0.202,42642000.0,-119107000.0,11139648000.0,8121011000.0,6920356000.0,2600744000.0,1865309000.0,8538904000.0,9764464000.0,6637767000.0,14147000.0,2608444000.0,30194000.0,-62185000.0,-62185000.0,-525953000.0
