symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,DividendsPayable,FinancialAssets,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,WorkingCapital
IG.MI,2019-12-31,12M,EUR,,,,,,324000.0,,,,,,,,,,,,,,,,,,,,,,,6672000.0,,,,33374000.0,33374000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG.MI,2020-12-31,12M,EUR,303021000.0,462174000.0,-357110000.0,620130000.0,-14606000.0,4916000.0,460922000.0,20251000.0,1001232000.0,664026000.0,669146000.0,664026000.0,1001232000.0,1737434000.0,18944000.0,1493777000.0,20250000.0,678156000.0,698406000.0,1509849000.0,21002000.0,,,4916000.0,67438000.0,7055028000.0,476780000.0,727009000.0,,101184000.0,7122734000.0,4916000.0,29301000.0,,13015000.0,1000.0,4707144000.0,4707145000.0,29301000.0,202617000.0,34170000.0,239989000.0,4721274000.0,369899000.0,-5317594000.0,543484000.0,,55215000.0,104622000.0,2931000.0,809135502.0,38621000.0,107000.0,5635000.0,6987590000.0,164510000.0,2570000.0,464534000.0,199958000.0,137121000.0,5120000.0,811037000.0,24466000.0,0.0,101184000.0,596381000.0,809135502.0,1737434000.0,-5317594000.0,61065000.0,9123927000.0,6444578000.0,5405551000.0,1977423000.0,7146504000.0,7630150000.0,5636655000.0,43482000.0,-16072000.0
IG.MI,2021-12-31,12M,EUR,300906000.0,388614000.0,-374432000.0,622377000.0,-15643000.0,,487219000.0,69998000.0,1002016000.0,1391763000.0,1396883000.0,1391763000.0,1002016000.0,1891414000.0,7478000.0,2165979000.0,19625000.0,571563000.0,591188000.0,1377156000.0,6283000.0,,670000.0,5007000.0,74506000.0,7469805000.0,404257000.0,746540000.0,0.0,105294000.0,8198311000.0,5007000.0,30108000.0,,12738000.0,50373000.0,5735334000.0,5785707000.0,30108000.0,159506000.0,36302000.0,251077000.0,4915134000.0,372108000.0,-5578391000.0,531678000.0,0.0,50791000.0,95648000.0,3133000.0,809768354.0,38668000.0,4425000.0,5602000.0,7395299000.0,77233000.0,2747000.0,468231000.0,202803000.0,150392000.0,5120000.0,781253000.0,37506000.0,0.0,105294000.0,734888000.0,809768354.0,1891414000.0,-5578391000.0,48622000.0,10152007000.0,7626748000.0,6376895000.0,2142491000.0,8009516000.0,7986028000.0,6632360000.0,12116000.0,788823000.0
IG.MI,2022-12-31,12M,EUR,709352000.0,315708000.0,-439454000.0,624449000.0,-15376000.0,18961000.0,512795000.0,72048000.0,1002608000.0,451946000.0,457716000.0,451946000.0,1002608000.0,2108262000.0,8983000.0,1828085000.0,21571000.0,120866000.0,142437000.0,1386021000.0,34000.0,874000.0,35442000.0,18961000.0,190463000.0,8509368000.0,331084000.0,818480000.0,17455000.0,120486000.0,8581564000.0,18961000.0,,,16846000.0,50477000.0,6352436000.0,6402913000.0,47243000.0,144277000.0,38429000.0,282308000.0,6021356000.0,379026000.0,-6401106000.0,510760000.0,0.0,91633000.0,69917000.0,79597000.0,810245718.0,38424000.0,17999000.0,7202000.0,8318905000.0,73978000.0,34432000.0,486891000.0,241427000.0,764750000.0,5770000.0,1225295000.0,51682000.0,0.0,120486000.0,903294000.0,810245718.0,2108262000.0,-6401106000.0,61864000.0,11030557000.0,8460698000.0,6545350000.0,2390570000.0,8639987000.0,9202472000.0,7253966000.0,28178000.0,442064000.0
IG.MI,2023-12-31,12M,EUR,278312000.0,694330000.0,-482031000.0,626252000.0,-15147000.0,21207000.0,531551000.0,79095000.0,1003228000.0,249963000.0,254211000.0,249963000.0,1003228000.0,2280072000.0,12325000.0,1375184000.0,33112000.0,1000322000.0,1033434000.0,1901137000.0,0.0,3090000.0,13708000.0,,190463000.0,8772609000.0,709477000.0,868071000.0,18094000.0,79052000.0,9121333000.0,21207000.0,,,18839000.0,45983000.0,5840939000.0,5886922000.0,131771000.0,109851000.0,40953000.0,320672000.0,6591298000.0,386040000.0,-6492537000.0,522331000.0,0.0,47780000.0,65330000.0,109477000.0,810745220.0,124850000.0,7647000.0,9417000.0,8582146000.0,307592000.0,5553000.0,548460000.0,264403000.0,118320000.0,4248000.0,860056000.0,43685000.0,0.0,79052000.0,1085315000.0,810745220.0,2280072000.0,-6492537000.0,42642000.0,11139648000.0,8121011000.0,6920356000.0,2600744000.0,8538904000.0,9764464000.0,6637767000.0,30194000.0,-525953000.0
