symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInWorkingCapital,ChangesInCash,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,OperatingCashFlow,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,SaleOfInvestment
OLI.MI,2023-12-31,TTM,EUR,6772000.0,-497000.0,2614000.0,-1684000.0,2614000.0,17000.0,490000.0,490000.0,9386000.0,5692000.0,2361000.0,-5936000.0,994000.0,994000.0,-2463000.0,-507000.0,2141000.0,4182000.0,0.0,-6307000.0,-1469000.0,-1469000.0,7199000.0,1375000.0,-497000.0,2858000.0,0.0,-507000.0,0.0,-7560000.0,-497000.0,-2463000.0,1253000.0
