symbol,asOfDate,periodType,currencyCode,Amortization,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RestructuringAndMergernAcquisition,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
PTR.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418177.0,,,,,,,,,,,
PTR.MI,2019-12-31,TTM,EUR,,,,,,,,,,,,,,,,,4207.0,4207.0,,,,,,,,,,,,,,,31348.0,,-14409.0,,,,,,,,,,,,,,,,,,
PTR.MI,2020-12-31,12M,EUR,842346.0,13715384.0,0.1655,34406623.0,1789287.0,946941.0,13715384.0,0.1655,2269894.0,3555346.0,5344633.0,,18177747.0,,103547.0,103547.0,3449.0,3449.0,-726250.0,2269894.0,2269894.0,2996144.0,2269894.0,2269894.0,2996144.0,-120484.0,-120484.0,6080018.0,2908204.444913,14358561.0,3819186.0,52584370.0,479619.0,328494.0,-4823.0,0.0,3451799.0,34406623.0,1789287.0,1338123.0,1338123.0,708131.0,,-735385.0,-97074.555087,455655.0,0.132005,48765184.0,20386.0,52584370.0,-735385.0,-735385.0,32077.0
PTR.MI,2021-12-31,12M,EUR,1161594.0,14262929.0,0.2103,45390502.0,2239425.0,1077831.0,14262929.0,0.2103,2998895.0,5238706.0,7478980.0,,24115293.0,0.0,97697.0,97697.0,2145.0,2145.0,-674661.0,2998895.0,2998895.0,3673556.0,2998895.0,2998895.0,3673556.0,-95742.0,-95742.0,8595168.0,3796477.561036,17985487.0,6129806.0,69505795.0,252405.0,470080.0,-2556.0,0.0,5141009.0,45390502.0,2240274.0,1308871.0,1308871.0,934267.0,,-1116188.0,-318605.438964,1467453.0,0.285441,63375989.0,190.0,69505795.0,-1116188.0,-1116188.0,184477.0
PTR.MI,2022-12-31,12M,EUR,1998077.0,14263284.0,0.1818,71311674.0,3736916.0,1738839.0,14263284.0,0.1818,2593065.0,6841174.0,10578090.0,,37900125.0,195706.0,242689.0,242689.0,19258.0,19258.0,-1470568.0,2593065.0,2593065.0,4063633.0,2593065.0,2593065.0,4063633.0,-252484.0,-252484.0,10822365.0,2743500.130348,31376540.0,6523585.0,109211799.0,603091.0,980768.0,-71967.0,0.0,6598485.0,71311674.0,3736915.0,2401587.0,2401587.0,1487971.0,,-244275.0,-93839.869652,2534852.0,0.384157,102688214.0,29053.0,109211799.0,-244275.0,-244275.0,120536.0
PTR.MI,2023-06-30,TTM,EUR,,14362929.0,0.165535,,,,14362929.0,0.165535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTR.MI,2023-12-31,12M,EUR,3423185.0,14268541.0,1.4801,87378142.0,6189344.0,2766159.0,14268541.0,1.4801,21118867.0,28854294.0,35043640.0,,58219505.0,4026652.0,757020.0,757020.0,290279.0,290279.0,-2265962.0,21118867.0,21118867.0,23384829.0,21118867.0,21118867.0,23384829.0,-529724.0,-529724.0,18926352.0,7704753.452054,46701835.0,11517670.0,145597647.0,1015427.0,1369831.0,-20313623.0,0.0,28097274.0,87378142.0,6189346.0,3151721.0,3151721.0,,,16117288.0,2703174.452054,4712445.0,0.167719,134079977.0,62983.0,145597647.0,16117288.0,16117288.0,169683.0
PTR.MI,2023-12-31,TTM,EUR,3423185.0,,1.470373,87378142.0,6189344.0,2766159.0,,1.470373,21118867.0,28854294.0,35043640.0,-37238039.0,58219505.0,4026652.0,757020.0,757020.0,290279.0,290279.0,-2265962.0,21118867.0,21118867.0,23384829.0,21118867.0,21118867.0,23384829.0,-529724.0,-529724.0,18926352.0,7704753.452054,46701835.0,11517670.0,145597647.0,1015427.0,1369831.0,-20313623.0,0.0,28097274.0,87378142.0,6189346.0,3151721.0,3151721.0,,-37238039.0,16117288.0,2703174.452054,4712445.0,0.167719,134079977.0,62983.0,145597647.0,16117288.0,16117288.0,169683.0
