symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalExpenditureReported,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancingCashFlow,FreeCashFlow,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,MachineryFurnitureEquipment,MarketCap,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RetainedEarnings,SaleOfIntangibles,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WorkingCapital,WriteOff
GO.MI,2019-12-31,12M,EUR,,,,,,,,,,,,-1572000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,-109829.0,,,,,,,,,,,-4300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO.MI,2020-12-31,12M,EUR,5973360.0,1959339.0,-12818000.0,-1749999.0,3803519.0,,39352.0,-68.3365,465000.0,2183000.0,-11524000.0,,4448890.0,9202017.0,309839.0,309839.0,309839.0,-155000.0,-2295000.0,-155000.0,9202017.0,9941216.0,0.0,415000.0,4432998.0,4391314.0,3193301.0,1623716.0,4817017.0,11344373.0,710000.0,7346000.0,7346000.0,7346258.0,3542739.0,39352.0,-68.3365,-2689181.0,-2824716.0,4521542.0,310000.0,26473744.0,3535000.0,-12977000.0,1135000.0,3709338.0,23672000.0,7824164.0,0.0,574787.0,574787.0,64782.0,64782.0,,0.0,17599463.0,-2237000.0,0.0,2980000.0,1255589.0,6034531.0,7290120.0,2980000.0,,13551000.0,17078744.0,0.0,7348408.0,-2689181.0,-2689181.0,-2689181.0,-2689181.0,-2689181.0,-3400000.0,-2689181.0,9286000.0,-510005.0,3972000.0,2980000.0,-510005.0,-14000.0,1000.0,10854000.0,-11524000.0,992000.0,8806216.0,3026685.0,792539.0,305613.0,13009.0,7053910.0,-685948.200791,-1453000.0,8181297.0,-357133.0,12257162.0,39351.0,,-1.0,,1.0,1135000.0,2533906.0,575000.0,540.0,3069.0,-115872.0,115872.0,509735.0,7523000.0,1588898.0,1332368.0,0.0,6527356.0,-3399503.0,0.0,-4390000.0,,-11524000.0,4432998.0,7346000.0,469738.0,,-7263667.0,9286000.0,,39351.0,-2532368.0,9941216.0,8806216.0,-529135.200791,-710322.0,0.208949,533239.0,29676930.0,15975747.0,12107137.0,9941216.0,12614295.0,19735714.0,25285616.0,8391341.0,-2889498.0,12257162.0,44261.0,-2532368.0,-2532368.0,-6953059.0,1200000.0
GO.MI,2021-12-31,12M,EUR,9936006.0,2640680.0,-12515000.0,-2249999.0,715848.0,,39352.0,-74.025,310000.0,117000.0,-1561000.0,,1750528.0,9202017.0,401510.0,401510.0,401510.0,92000.0,1141000.0,91000.0,9202017.0,7004362.0,0.0,494000.0,4141539.0,4763917.0,1384039.0,2318134.0,3702173.0,14374452.0,1032000.0,2669000.0,2669000.0,2669161.0,1953313.0,39352.0,-74.025,-2913031.0,-3620092.0,-950931.0,402000.0,23830834.0,-614000.0,375000.0,1063000.0,4890679.0,20558000.0,1148320.0,0.0,325217.0,325217.0,348965.0,348965.0,,12229.0,14258142.0,-1231000.0,0.0,106000.0,366489.0,4935646.0,5302135.0,106000.0,,11670000.0,15858834.0,0.0,6852270.0,-2913031.0,-2913031.0,-2913031.0,-2913031.0,-2913031.0,-3945000.0,-2913031.0,-634000.0,23748.0,-295000.0,106000.0,23748.0,-25000.0,,8043000.0,-597000.0,-401000.0,5941362.0,3971756.0,695466.0,403512.0,11715.0,43804.0,-2178565.362002,1936000.0,4122642.0,-2974322.0,5289859.0,39351.0,1000.0,-1.0,,,1063000.0,2533906.0,-24000.0,1474.0,3071.0,,247851.0,663611.0,8277000.0,1293966.0,494735.0,0.0,10672279.0,-3945309.0,0.0,1063000.0,-634000.0,-927000.0,4141539.0,2669000.0,169289.0,,-10176698.0,,330000.0,39351.0,-994735.0,7004362.0,5941362.0,-260269.362002,-1032278.0,0.261647,415533.0,27782998.0,11940008.0,9004308.0,7004362.0,8264181.0,20778636.0,23019081.0,6404184.0,-3969057.0,5289859.0,72662.0,-994735.0,-994735.0,-9610535.0,500000.0
GO.MI,2022-12-31,12M,EUR,4016450.0,2685057.0,-12900000.0,-2749999.0,738504.0,739000.0,39361.0,-60.85,402000.0,117000.0,-1101000.0,,813587.0,9202017.0,86336.0,86336.0,86336.0,-315000.0,1528000.0,-315000.0,9202017.0,4611033.0,0.0,616000.0,3670947.0,3718877.0,663423.0,2865980.0,3529403.0,8307622.0,203000.0,1707000.0,2446000.0,2445740.0,1707236.0,39361.0,-60.85,-2395101.0,-2299036.0,146964.0,86000.0,13992670.0,-2411000.0,2096000.0,871000.0,5435055.0,18855000.0,2811089.0,,298924.0,298924.0,116422.0,116422.0,-183000.0,12229.0,10545857.0,-1101000.0,0.0,27000.0,150164.0,3068844.0,3219008.0,27000.0,-1715000.0,9422000.0,6689670.0,0.0,5848488.0,-2395101.0,-2395101.0,-2395100.0,-2395101.0,-2395101.0,-2598000.0,-2395100.0,-546000.0,-182502.0,-1292000.0,-1688000.0,-182502.0,1000.0,,5955000.0,-555000.0,396000.0,3740033.0,4068589.0,589575.0,430176.0,11761.0,1662188.0,-998192.270689,3197000.0,3711325.0,-900236.0,6482036.0,39351.0,-1000.0,-1.0,-1.0,1.0,871000.0,2533906.0,183000.0,1290.0,3009.0,,146729.0,718436.0,8700000.0,674019.0,1015224.0,0.0,4778220.0,-2597960.0,0.0,1436000.0,-546000.0,-555000.0,3670947.0,2446000.0,176654.0,-1715000.0,-2395101.0,,0.0,39351.0,-1515224.0,4611033.0,3740033.0,-118315.270689,-202860.0,0.078084,261237.0,17160423.0,7679877.0,6748411.0,4611033.0,7382272.0,12549390.0,13441546.0,4241768.0,-2415459.0,6482036.0,43334.0,-1515224.0,-1515224.0,-4588745.0,500000.0
GO.MI,2023-12-31,12M,EUR,4682506.0,1608826.0,-13024000.0,-3999999.0,526875.0,527000.0,1232651.0,-3.318863,86000.0,117000.0,-393000.0,,430278.0,4044449.0,288867.0,288867.0,288867.0,203000.0,234000.0,202000.0,4044449.0,2944258.0,2280000.0,458000.0,3148963.0,2741696.0,384932.0,3718177.0,4103109.0,9558303.0,379000.0,1220000.0,1747000.0,1746816.0,1219941.0,1232651.0,-3.318863,-4058674.0,-3673460.0,-1926460.0,289000.0,7178855.0,99000.0,103000.0,590000.0,5608824.0,17309000.0,699332.0,,764103.0,764103.0,0.0,0.0,-693000.0,8013.0,7829102.0,-393000.0,2280000.0,,45346.0,1166667.0,1212013.0,,,7868000.0,610855.0,2280000.0,4595977.0,-4058674.0,-4058674.0,-4058674.0,-4058674.0,-4058674.0,-4438000.0,-4058674.0,-245000.0,-764103.0,-1254000.0,-1251000.0,-764103.0,112000.0,,4285000.0,-148000.0,-3000.0,2354258.0,4346066.0,494256.0,297385.0,11761.0,-160657.0,-2443639.18805,496000.0,2606987.0,-1907655.0,3848295.0,1232651.0,1000.0,,1.0,1.0,590000.0,2533906.0,764000.0,795.0,3009.0,,97883.0,750810.0,8866000.0,547941.0,515803.0,0.0,5455193.0,-4437563.0,0.0,1810000.0,-245000.0,-148000.0,3148963.0,1747000.0,149583.0,,-4058674.0,,,1232651.0,-1765803.0,2944258.0,2354258.0,-150768.18805,-378889.0,0.085382,288049.0,14509224.0,4110925.0,5315122.0,2944258.0,5755950.0,11564966.0,11767528.0,2006663.0,-3673460.0,3848295.0,21877.0,-1765803.0,-1765803.0,-6816607.0,1250000.0
