symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinJointVenturesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RestrictedCash,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital
YACHT.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58563000.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663000.0,,
YACHT.MI,2020-12-31,12M,EUR,222476000.0,12250000.0,-305305000.0,,-6589000.0,236000.0,36625000.0,250735000.0,32830000.0,32830000.0,,32830000.0,250735000.0,463375000.0,443075000.0,7768000.0,71256000.0,79024000.0,394427000.0,37148000.0,93099000.0,1631000.0,262349000.0,18839000.0,536956000.0,176941000.0,590620000.0,236000.0,0.0,28857000.0,55989000.0,84846000.0,0.0,7542000.0,53200000.0,-50000.0,94415000.0,231651000.0,201026000.0,,18349000.0,0.0,7794000.0,2783000.0,334314954.0,3592000.0,,260718000.0,,,,,293458000.0,190332000.0,,222551000.0,15139000.0,190298000.0,29956000.0,,334314954.0,463375000.0,201026000.0,11991000.0,958443000.0,519364000.0,163870000.0,463325000.0,495118000.0,515368000.0,100691000.0,75000.0,509000.0,53886000.0,48648000.0
YACHT.MI,2021-12-31,12M,EUR,238687000.0,9124000.0,-337581000.0,281293000.0,-5745000.0,325000.0,30801000.0,250735000.0,173010000.0,173010000.0,0.0,173010000.0,250735000.0,498278000.0,505199000.0,8031000.0,23126000.0,31157000.0,473440000.0,31056000.0,35862000.0,1631000.0,258174000.0,14869000.0,597435000.0,144387000.0,555960000.0,325000.0,31000.0,22770000.0,34556000.0,57326000.0,31000.0,9383000.0,59620000.0,-212000.0,,259854000.0,240104000.0,355000.0,17660000.0,,7506000.0,4292000.0,334314954.0,6507000.0,,256543000.0,,541000.0,,34328000.0,316605000.0,122690000.0,,278959000.0,29450000.0,221210000.0,45606000.0,2224000.0,334314954.0,498278000.0,240104000.0,17807000.0,1046076000.0,532834000.0,88483000.0,498066000.0,548010000.0,540877000.0,74570000.0,5944000.0,355000.0,62919000.0,31759000.0
YACHT.MI,2022-12-31,12M,EUR,289653000.0,17011000.0,-386131000.0,425041000.0,-3216000.0,120000.0,28158000.0,338483000.0,317759000.0,401026000.0,188127000.0,129632000.0,338483000.0,778008000.0,818663000.0,8799000.0,1000000.0,15500000.0,583408000.0,42946000.0,48795000.0,8914000.0,264070000.0,20227000.0,689527000.0,198120000.0,779008000.0,120000.0,12000.0,19359000.0,4698000.0,24056000.0,12000.0,13049000.0,67720000.0,384000.0,,303394000.0,513938000.0,1005000.0,16397000.0,,7646000.0,2757000.0,338483654.0,2119000.0,-3000.0,255156000.0,1000.0,5032000.0,1000.0,42228000.0,358472000.0,125698000.0,83267000.0,336908000.0,44046000.0,263335000.0,56541000.0,1346000.0,338483654.0,778008000.0,513938000.0,29297000.0,1407556000.0,778008000.0,39556000.0,778392000.0,629164000.0,588893000.0,45756000.0,5027000.0,,92783000.0,235255000.0
YACHT.MI,2023-12-31,12M,EUR,393915000.0,22427000.0,-437439000.0,425041000.0,-3496000.0,5000.0,26044000.0,338483000.0,314109000.0,314109000.0,142464000.0,171645000.0,338483000.0,838840000.0,930247000.0,8674000.0,3580000.0,12254000.0,720037000.0,62809000.0,159096000.0,8914000.0,276652000.0,25923000.0,819516000.0,337732000.0,846666000.0,5000.0,0.0,17370000.0,4246000.0,21616000.0,0.0,12535000.0,78251000.0,840000.0,,382077000.0,562188000.0,936000.0,6926000.0,,7444000.0,4323000.0,338483654.0,387000.0,,267738000.0,20378000.0,2019000.0,,42319000.0,390727000.0,192753000.0,,446390000.0,42443000.0,350538000.0,65475000.0,433000.0,338483654.0,838840000.0,562188000.0,19963000.0,1602248000.0,843086000.0,33870000.0,839680000.0,762568000.0,672002000.0,42531000.0,10156000.0,,92783000.0,210210000.0
