symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,EnterprisesValueRevenueRatio,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnSaleOfPPE,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,InterestReceivedCFI,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsinJointVenturesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RestrictedCash,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital,WriteOff
YACHT.MI,2019-12-31,12M,EUR,,,,,,,,,334314954.0,0.079649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334314954.0,0.079649,,,,,,,,,,,,,3730000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58563000.0,,,,,,,,,,,,,-12015000.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663000.0,,,20857000.0
YACHT.MI,2020-12-31,12M,EUR,222476000.0,12250000.0,-305305000.0,,-6589000.0,5939000.0,,236000.0,334314954.0,0.065824,39164000.0,-72278000.0,36625000.0,250735000.0,32830000.0,32830000.0,-6582000.0,,32830000.0,-4870000.0,7961000.0,-9655000.0,-4798000.0,12948000.0,6456000.0,-4870000.0,250735000.0,-6582000.0,463375000.0,0.0,440860000.0,443075000.0,7768000.0,71256000.0,79024000.0,394427000.0,37148000.0,42493000.0,42493000.0,42493000.0,36554000.0,334314954.0,0.065824,22006000.0,9694000.0,52187000.0,-1464000.0,32830000.0,,,,7723000.0,93099000.0,-14937000.0,-1487000.0,1458000.0,1631000.0,262349000.0,18839000.0,536956000.0,170495000.0,6167000.0,6167000.0,133000.0,133000.0,-6897000.0,133000.0,176941000.0,590620000.0,-69934000.0,236000.0,0.0,0.0,89343000.0,28857000.0,55989000.0,84846000.0,89343000.0,-68141000.0,0.0,7542000.0,53200000.0,,-50000.0,24000.0,-3315000.0,0.0,94415000.0,22006000.0,22006000.0,21982000.0,22006000.0,22006000.0,3527000.0,21982000.0,-6764000.0,,21202000.0,21202000.0,-6764000.0,,,231651000.0,-66752000.0,201026000.0,,18349000.0,0.0,7794000.0,2783000.0,50700000.0,20875880.0,57341000.0,161714000.0,8781000.0,611355000.0,334314954.0,,3592000.0,,260718000.0,,6764000.0,,,641000.0,23849000.0,,293458000.0,190332000.0,,-1487000.0,0.0,222551000.0,15139000.0,3527000.0,190298000.0,-1042000.0,-3315000.0,-72278000.0,29956000.0,440860000.0,42493000.0,5582000.0,5582000.0,-68141000.0,,5526000.0,9900000.0,9900000.0,334314954.0,1487000.0,463375000.0,201026000.0,356880.0,-18455000.0,0.24,11991000.0,0.0,958443000.0,519364000.0,163870000.0,463325000.0,602574000.0,495118000.0,515368000.0,100691000.0,730000.0,611355000.0,75000.0,1487000.0,1487000.0,509000.0,53886000.0,48648000.0,17272000.0
YACHT.MI,2021-12-31,12M,EUR,238687000.0,9124000.0,-337581000.0,281293000.0,-5745000.0,6847000.0,6847000.0,325000.0,334314954.0,0.112304,32830000.0,-76314000.0,30801000.0,250735000.0,173010000.0,173010000.0,-3510000.0,0.0,173010000.0,139433000.0,23615000.0,138113000.0,-848000.0,19745000.0,180625000.0,139433000.0,250735000.0,-3510000.0,498278000.0,0.0,662087000.0,505199000.0,8031000.0,23126000.0,31157000.0,473440000.0,31056000.0,41672000.0,48519000.0,48519000.0,41672000.0,334314954.0,0.112304,37545000.0,45437000.0,93956000.0,747000.0,173010000.0,,,,-58050000.0,35862000.0,195313000.0,391000.0,,1631000.0,258174000.0,14869000.0,597435000.0,236334000.0,4763000.0,4763000.0,224000.0,224000.0,-5964000.0,224000.0,144387000.0,555960000.0,-74144000.0,325000.0,31000.0,0.0,57673000.0,22770000.0,34556000.0,57326000.0,57673000.0,-106249000.0,31000.0,9383000.0,59620000.0,,-212000.0,162000.0,-719000.0,0.0,,37545000.0,37545000.0,37383000.0,37545000.0,37545000.0,40674000.0,37383000.0,-5716000.0,0.0,-48576000.0,-48576000.0,-5716000.0,,,259854000.0,-73649000.0,240104000.0,355000.0,17660000.0,,7506000.0,4292000.0,94347000.0,37904363.549196,271627000.0,202091000.0,34243000.0,898421000.0,334314954.0,,6507000.0,,256543000.0,,5716000.0,541000.0,,14020000.0,21105000.0,34328000.0,316605000.0,122690000.0,,391000.0,0.0,278959000.0,29450000.0,40674000.0,221210000.0,-5068000.0,-719000.0,-76314000.0,45606000.0,662087000.0,48519000.0,6913000.0,6913000.0,-106249000.0,2224000.0,2665000.0,13119000.0,13119000.0,334314954.0,-391000.0,498278000.0,240104000.0,-31636.450804,3291000.0,0.080912,17807000.0,0.0,1046076000.0,532834000.0,88483000.0,498066000.0,864178000.0,548010000.0,540877000.0,74570000.0,1177000.0,898421000.0,5944000.0,-391000.0,-391000.0,355000.0,62919000.0,31759000.0,
YACHT.MI,2022-12-31,12M,EUR,289653000.0,17011000.0,-386131000.0,425041000.0,-3216000.0,4986000.0,4986000.0,120000.0,316778344.0,0.19,173010000.0,-81453000.0,28158000.0,338483000.0,317759000.0,401026000.0,-6707000.0,188127000.0,129632000.0,141109000.0,-64167000.0,50060000.0,52370000.0,-18060000.0,20203000.0,141109000.0,338483000.0,-6707000.0,778008000.0,234753000.0,731036000.0,818663000.0,8799000.0,1000000.0,15500000.0,583408000.0,42946000.0,48103000.0,53089000.0,53089000.0,48103000.0,316778344.0,0.19,60274000.0,72616000.0,125705000.0,3641000.0,317759000.0,455614143.0,3.624471,0.442301,158044000.0,48795000.0,64244000.0,-100000.0,,8914000.0,264070000.0,20227000.0,689527000.0,299063000.0,3231000.0,3231000.0,2328000.0,2328000.0,-2582000.0,1923000.0,198120000.0,779008000.0,-162632000.0,120000.0,12000.0,234753000.0,2723000.0,19359000.0,4698000.0,24056000.0,2723000.0,-70143000.0,12000.0,13049000.0,67720000.0,822928143.0,384000.0,-271000.0,-9153000.0,234753000.0,,60274000.0,60274000.0,60546000.0,60274000.0,60274000.0,69385000.0,60546000.0,-2124000.0,-75278000.0,-67420000.0,-67420000.0,-2124000.0,,-1000.0,303394000.0,-80123000.0,513938000.0,1005000.0,16397000.0,,7646000.0,2757000.0,125605000.0,60186739.064639,145697000.0,252856000.0,46207000.0,1030099000.0,338483654.0,-1000.0,2119000.0,-3000.0,255156000.0,1000.0,-9309000.0,5032000.0,1000.0,15797000.0,40314000.0,42228000.0,358472000.0,125698000.0,83267000.0,-100000.0,0.0,336908000.0,44046000.0,69385000.0,263335000.0,16374000.0,-9153000.0,-81453000.0,56541000.0,731036000.0,53089000.0,8931000.0,8931000.0,-70143000.0,1346000.0,1330000.0,20548000.0,20548000.0,338483654.0,100000.0,778008000.0,513938000.0,12739.064639,8839000.0,0.127391,29297000.0,-4546000.0,1407556000.0,778008000.0,39556000.0,778392000.0,983892000.0,629164000.0,588893000.0,45756000.0,1221000.0,1030099000.0,5027000.0,100000.0,100000.0,,92783000.0,235255000.0,
YACHT.MI,2023-12-31,12M,EUR,393915000.0,22427000.0,-437439000.0,425041000.0,-3496000.0,6319000.0,6319000.0,5000.0,,,317759000.0,-152946000.0,26044000.0,338483000.0,314109000.0,314109000.0,-19903000.0,142464000.0,171645000.0,-1214000.0,-146905000.0,-36622000.0,96932000.0,-4626000.0,-91221000.0,-1213000.0,338483000.0,-19903000.0,838840000.0,0.0,791332000.0,930247000.0,8674000.0,3580000.0,12254000.0,720037000.0,62809000.0,56848000.0,63167000.0,63167000.0,56848000.0,,,83048000.0,105902000.0,169069000.0,-2437000.0,314109000.0,653802236.0,,,-39198000.0,159096000.0,-59283000.0,-78000.0,,8914000.0,276652000.0,25923000.0,819516000.0,343152000.0,1880000.0,1880000.0,8652000.0,8652000.0,-4017000.0,8651000.0,337732000.0,846666000.0,-55678000.0,5000.0,0.0,0.0,1000000.0,17370000.0,4246000.0,21616000.0,1000000.0,-16278000.0,0.0,12535000.0,78251000.0,971049236.0,840000.0,-456000.0,0.0,0.0,,83048000.0,83048000.0,83503000.0,83048000.0,83048000.0,104022000.0,83503000.0,4513000.0,87184000.0,-15278000.0,-15278000.0,4513000.0,,-1000.0,382077000.0,-151512000.0,562188000.0,936000.0,6926000.0,,7444000.0,4323000.0,168990000.0,82984583.25162,93663000.0,265846000.0,77306000.0,1134484000.0,338483654.0,,387000.0,,267738000.0,20378000.0,-4512000.0,2019000.0,,22104000.0,38011000.0,42319000.0,390727000.0,192753000.0,,-79000.0,0.0,446390000.0,42443000.0,104022000.0,350538000.0,28330000.0,0.0,-152946000.0,65475000.0,791332000.0,63167000.0,9755000.0,9755000.0,-16278000.0,433000.0,1434000.0,24136000.0,24136000.0,338483654.0,79000.0,838840000.0,562188000.0,15583.25162,20519000.0,0.197256,19963000.0,-6044000.0,1602248000.0,843086000.0,33870000.0,839680000.0,1057178000.0,762568000.0,672002000.0,42531000.0,2259000.0,1134484000.0,10156000.0,79000.0,79000.0,,92783000.0,210210000.0,
