symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,CommonStockIssuance,Depreciation,DepreciationAndAmortization,EffectOfExchangeRateChanges,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnSaleOfPPE,InterestPaidCFF,InterestReceivedCFI,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherInvestingChanges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfPPE,RepaymentOfDebt,SaleOfPPE,TaxesRefundPaid
YACHT.MI,2023-12-31,TTM,EUR,6319000.0,317759000.0,-152946000.0,-19903000.0,-1214000.0,-146905000.0,-36622000.0,96932000.0,-4626000.0,-91221000.0,-1213000.0,-19903000.0,0.0,56848000.0,63167000.0,-2437000.0,314109000.0,-39198000.0,-59283000.0,-78000.0,-4017000.0,8651000.0,-55678000.0,0.0,1000000.0,1000000.0,-16278000.0,0.0,0.0,83048000.0,104022000.0,87184000.0,-15278000.0,-15278000.0,-1000.0,-151512000.0,93663000.0,-4512000.0,28330000.0,0.0,-152946000.0,-16278000.0,1434000.0,-6044000.0
