symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
PVN.MI,2019-12-31,12M,EUR,,,,,,,593000.0,,,,,,,,,,404000.0,,,,,,,,,,,,,,,,,189000.0,,,,,,,6668000.0,,,,,,,,2000.0,2369000.0,,,,2000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
PVN.MI,2020-12-31,12M,EUR,39912000.0,41931000.0,-35450000.0,-4974000.0,,,1428000.0,6000000.0,87452000.0,92598000.0,0.0,87452000.0,6000000.0,72414000.0,255000.0,184687000.0,329000.0,40550000.0,40879000.0,132916000.0,1865000.0,14986000.0,22158000.0,27529000.0,46905000.0,87773000.0,-4229000.0,36920000.0,159245000.0,,,,45074000.0,1099000.0,46281000.0,47380000.0,155000.0,3813000.0,19580000.0,2219000.0,,52323000.0,44885000.0,4788000.0,2713000.0,6376000.0,576000.0,50929300.0,-1000.0,1000.0,1000.0,5371000.0,736000.0,1000.0,-1000.0,15889000.0,22864000.0,7796000.0,5146000.0,61753000.0,3407000.0,2179000.0,0.0,6833000.0,17643000.0,53600000.0,72414000.0,44885000.0,3263000.0,270058000.0,118695000.0,88259000.0,74633000.0,195425000.0,85372000.0,62509000.0,5952000.0,363000.0,2670700.0,2250000.0,18594000.0,51771000.0
PVN.MI,2021-12-31,12M,EUR,50022000.0,55390000.0,-40476000.0,-5480000.0,0.0,24368000.0,202000.0,6000000.0,118505000.0,120094000.0,0.0,118505000.0,6000000.0,97004000.0,260000.0,234351000.0,39000.0,52031000.0,52031000.0,167851000.0,0.0,21893000.0,21913000.0,26192000.0,60870000.0,93329000.0,-5596000.0,44540000.0,190955000.0,9000.0,228000.0,0.0,24523000.0,163000.0,41920000.0,41920000.0,237000.0,2681000.0,19985000.0,1447000.0,,52853000.0,70812000.0,6197000.0,505000.0,6512000.0,505000.0,50929300.0,-1000.0,,,4279000.0,1220000.0,1000.0,-1000.0,14251000.0,24193000.0,6238000.0,1589000.0,69096000.0,3708000.0,3572000.0,0.0,10005000.0,28347000.0,53600000.0,97004000.0,70812000.0,4517000.0,320335000.0,138924000.0,93951000.0,98451000.0,221884000.0,85985000.0,54033000.0,4823000.0,2416000.0,2670700.0,2250000.0,17018000.0,66500000.0
PVN.MI,2022-12-31,12M,EUR,77292000.0,89771000.0,-67817000.0,-5636000.0,1269000.0,33271000.0,,6000000.0,94365000.0,101180000.0,20000000.0,74365000.0,6000000.0,133111000.0,1237000.0,307407000.0,,39693000.0,39693000.0,216023000.0,0.0,30624000.0,63709000.0,128297000.0,95407000.0,65156000.0,-13388000.0,90188000.0,280115000.0,495000.0,216000.0,10121000.0,37714000.0,,107311000.0,107311000.0,10832000.0,4956000.0,23837000.0,1819000.0,52639000.0,65156000.0,4814000.0,10744000.0,15591000.0,5445000.0,574000.0,50929300.0,13156000.0,23092000.0,,64588000.0,1433000.0,574000.0,3295000.0,19171000.0,65156000.0,6374000.0,6815000.0,88577000.0,3935000.0,9067000.0,0.0,46176000.0,34588000.0,53600000.0,133111000.0,4814000.0,5469000.0,523010000.0,240422000.0,147004000.0,134930000.0,388080000.0,215603000.0,172057000.0,11285000.0,3295000.0,2670700.0,2208000.0,25343000.0,91384000.0
PVN.MI,2023-12-31,12M,EUR,71668000.0,79979000.0,-72838000.0,-5675000.0,0.0,23156000.0,,6000000.0,92785000.0,99341000.0,13500000.0,79285000.0,6000000.0,168737000.0,4102000.0,292919000.0,,60473000.0,60473000.0,212844000.0,0.0,29984000.0,61863000.0,120315000.0,85655000.0,140440000.0,-15215000.0,85341000.0,323331000.0,478000.0,344000.0,10604000.0,48167000.0,,94121000.0,94121000.0,11426000.0,5486000.0,25783000.0,2600000.0,61809000.0,67602000.0,48422000.0,11913000.0,12822000.0,5635000.0,570000.0,51032461.0,,,,58452000.0,3235000.0,,,22736000.0,39232000.0,12982000.0,6556000.0,101420000.0,4372000.0,9009000.0,0.0,43358000.0,164012000.0,53600000.0,168737000.0,48422000.0,6267000.0,504745000.0,262858000.0,154594000.0,171337000.0,333408000.0,211826000.0,120564000.0,7016000.0,2500000.0,2567539.0,2489000.0,23979000.0,80075000.0
