symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,BuildingsAndImprovements,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,InventoriesAdjustmentsAllowances,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
PVN.MI,2022-12-31,3M,EUR,,,,,1269000.0,,,,,,,,,,,,,,,,,,,,,,,,,495000.0,,10121000.0,,,,,,,,,,,,,,574000.0,,13156000.0,23092000.0,,,574000.0,3295000.0,,,,6815000.0,,,,,,,,,,,,,,,,,,,,,,,
PVN.MI,2023-03-31,3M,EUR,68562000.0,90298000.0,-68161000.0,-5405000.0,0.0,34965000.0,6000000.0,75055000.0,81906000.0,20000000.0,55055000.0,6000000.0,141600000.0,1636000.0,293930000.0,41359000.0,41359000.0,200227000.0,0.0,,28962000.0,62840000.0,125597000.0,95704000.0,134919000.0,-13599000.0,89584000.0,318732000.0,,490000.0,216000.0,10549000.0,37375000.0,135773000.0,135773000.0,11255000.0,5361000.0,23953000.0,2122000.0,102077000.0,66758000.0,16003000.0,10574000.0,15063000.0,5294000.0,585000.0,51032461.0,,,62757000.0,3074000.0,-1000.0,1000.0,20678000.0,36990000.0,14084000.0,6851000.0,95935000.0,3492000.0,12244000.0,0.0,45406000.0,10512000.0,53600000.0,141600000.0,16003000.0,5814000.0,508698000.0,277373000.0,177132000.0,143722000.0,364976000.0,214768000.0,164749000.0,6695000.0,3257000.0,2567539.0,2489000.0,25741000.0,93703000.0
PVN.MI,2023-06-30,3M,EUR,67763000.0,88959000.0,-70138000.0,-5983000.0,,33218000.0,6000000.0,67178000.0,73777000.0,14500000.0,52678000.0,6000000.0,143914000.0,3390000.0,280523000.0,62005000.0,62005000.0,207608000.0,0.0,,31178000.0,62877000.0,124539000.0,94943000.0,135961000.0,-14586000.0,88653000.0,317941000.0,,486000.0,344000.0,11010000.0,37644000.0,112022000.0,112022000.0,11839000.0,5351000.0,24064000.0,2328000.0,106849000.0,65823000.0,19375000.0,10489000.0,14966000.0,5304000.0,605000.0,51032461.0,,,61662000.0,2024000.0,2000.0,-1000.0,23234000.0,37645000.0,9898000.0,6599000.0,97611000.0,3757000.0,11650000.0,0.0,45721000.0,22610000.0,53600000.0,143914000.0,19375000.0,7586000.0,493820000.0,255936000.0,174027000.0,146242000.0,347578000.0,213297000.0,139970000.0,6614000.0,2328000.0,2567539.0,2489000.0,24316000.0,72915000.0
PVN.MI,2023-09-30,3M,EUR,64101000.0,89435000.0,-73047000.0,-5729000.0,,34134000.0,6000000.0,76335000.0,82824000.0,12500000.0,63835000.0,6000000.0,157578000.0,5542000.0,287484000.0,62774000.0,62774000.0,212170000.0,0.0,6000.0,29222000.0,64015000.0,126052000.0,95164000.0,141086000.0,-15145000.0,90954000.0,325062000.0,6000.0,492000.0,11457000.0,,38285000.0,104710000.0,104710000.0,11955000.0,5414000.0,24401000.0,2420000.0,91149000.0,68039000.0,31526000.0,11179000.0,15334000.0,5341000.0,,51032461.0,,,62037000.0,5113000.0,871000.0,,23625000.0,38724000.0,10281000.0,6489000.0,94496000.0,3127000.0,5982000.0,0.0,48324000.0,33155000.0,53600000.0,157578000.0,31526000.0,8008000.0,505586000.0,262288000.0,167484000.0,159998000.0,345588000.0,218102000.0,133418000.0,6770000.0,2619000.0,2567539.0,2489000.0,23440000.0,75314000.0
PVN.MI,2023-12-31,3M,EUR,71668000.0,79979000.0,-72838000.0,-5675000.0,0.0,23156000.0,6000000.0,92785000.0,99341000.0,13500000.0,79285000.0,6000000.0,168737000.0,4102000.0,292919000.0,60473000.0,60473000.0,212844000.0,0.0,,29984000.0,61863000.0,120315000.0,85655000.0,140440000.0,-15215000.0,85341000.0,323331000.0,,478000.0,344000.0,10604000.0,48167000.0,94121000.0,94121000.0,11426000.0,5486000.0,25783000.0,2600000.0,61809000.0,67602000.0,48422000.0,11913000.0,12822000.0,5635000.0,570000.0,51032461.0,,,58452000.0,3235000.0,,,22736000.0,39232000.0,12982000.0,6556000.0,101420000.0,4372000.0,9009000.0,0.0,43358000.0,164012000.0,53600000.0,168737000.0,48422000.0,6267000.0,504745000.0,262858000.0,154594000.0,171337000.0,333408000.0,211826000.0,120564000.0,7016000.0,2500000.0,2567539.0,2489000.0,23979000.0,80075000.0
PVN.MI,2024-03-31,3M,EUR,67473000.0,80781000.0,-76363000.0,-5622000.0,,23712000.0,6000000.0,95994000.0,95994000.0,17625000.0,78369000.0,6000000.0,159899000.0,7631000.0,297842000.0,60752000.0,60752000.0,210992000.0,26174000.0,496000.0,28599000.0,85453000.0,144217000.0,86404000.0,150787000.0,-15858000.0,90642000.0,308213000.0,496000.0,,344000.0,75000.0,51888000.0,87562000.0,87562000.0,419000.0,5220000.0,26952000.0,19427000.0,52320000.0,74424000.0,15682000.0,11819000.0,12889000.0,5625000.0,661000.0,51125525.0,,,58764000.0,4455000.0,1000.0,,23650000.0,40604000.0,13363000.0,,99036000.0,3688000.0,10612000.0,0.0,47399000.0,152689000.0,53600000.0,159899000.0,15682000.0,6450000.0,529879000.0,247461000.0,148314000.0,179326000.0,350553000.0,232037000.0,139561000.0,7913000.0,2091000.0,2474475.0,3012000.0,26047000.0,86850000.0
