symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
TGYM.MI,2022-12-31,3M,EUR,173559000.0,110824000.0,-205492000.0,7132000.0,-8003000.0,201000.0,193299000.0,37775000.0,10066000.0,205358000.0,205358000.0,204920000.0,438000.0,10066000.0,343922000.0,3309000.0,464551000.0,8602000.0,28820000.0,37422000.0,323080000.0,14222000.0,79764000.0,0.0,55483000.0,118827000.0,369616000.0,637000.0,100671000.0,375367000.0,201000.0,539000.0,1270000.0,2788000.0,13483000.0,29173000.0,2625000.0,31798000.0,4597000.0,9586000.0,30393000.0,2005000.0,164124000.0,288439000.0,2603000.0,24043000.0,168000.0,2600000.0,2403000.0,201327500.0,-1000.0,5651000.0,1000.0,55483000.0,59000.0,202000.0,38414000.0,23927000.0,129132000.0,10483000.0,,216046000.0,8275000.0,0.0,19577000.0,19883000.0,289025000.0,201327500.0,343922000.0,288439000.0,8421000.0,786207000.0,346547000.0,69220000.0,345927000.0,440280000.0,321656000.0,117200000.0,18560000.0,287000.0,,0.0,1330000.0,141471000.0
TGYM.MI,2023-06-30,3M,EUR,152700000.0,113376000.0,,7132000.0,-8341000.0,200000.0,115092000.0,37903000.0,10066000.0,173893000.0,175309000.0,,,10066000.0,317049000.0,2405000.0,436134000.0,8902000.0,33829000.0,42731000.0,316289000.0,15238000.0,,989000.0,56279000.0,121717000.0,164439000.0,1114000.0,114824000.0,353105000.0,200000.0,,,,13969000.0,29001000.0,2227000.0,31228000.0,1173000.0,10906000.0,7331000.0,5525000.0,164439000.0,260770000.0,,25540000.0,1119000.0,2608000.0,,201327500.0,31511000.0,93645000.0,,55290000.0,,76385000.0,45710000.0,,25642000.0,,1416000.0,164346000.0,,0.0,,,264871000.0,201327500.0,317049000.0,260770000.0,,760150000.0,319276000.0,73959000.0,322574000.0,437576000.0,324016000.0,121287000.0,11646000.0,,,,,119845000.0
TGYM.MI,2023-12-31,3M,EUR,155384000.0,119793000.0,-227050000.0,7132000.0,-8593000.0,,210887000.0,43815000.0,10066000.0,224730000.0,224730000.0,224173000.0,557000.0,10066000.0,354544000.0,3084000.0,480657000.0,9601000.0,22084000.0,31685000.0,322486000.0,19472000.0,82181000.0,989000.0,56685000.0,128386000.0,398611000.0,172000.0,103560000.0,376628000.0,0.0,654000.0,1155000.0,0.0,13969000.0,34214000.0,0.0,34214000.0,1809000.0,13566000.0,31262000.0,9168000.0,171561000.0,297859000.0,1879000.0,25902000.0,1193000.0,2621000.0,2333000.0,200490528.0,1000.0,7290000.0,1000.0,55696000.0,58000.0,,42750000.0,26486000.0,139409000.0,10468000.0,,202789000.0,7661000.0,0.0,19966000.0,4250000.0,310037000.0,201327500.0,354544000.0,297859000.0,10022000.0,818309000.0,354544000.0,65899000.0,363712000.0,454597000.0,337652000.0,132111000.0,20919000.0,143000.0,836972.0,6922000.0,1413000.0,158171000.0
