symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockDividendPaid,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,DividendsReceivedCFI,EffectOfExchangeRateChanges,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InvestingCashFlow,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfIntangibles,SaleOfPPE,TaxesRefundPaid
TGYM.MI,2023-12-31,TTM,EUR,18619000.0,205358000.0,-36179000.0,-51324000.0,25066000.0,7210000.0,3588000.0,-19912000.0,-5643000.0,-14757000.0,25066000.0,-51324000.0,-6922000.0,23232000.0,26948000.0,45567000.0,344000.0,-5694000.0,224730000.0,-50936000.0,70642000.0,-517000.0,-30819000.0,0.0,0.0,-11735000.0,4182000.0,-6922000.0,73640000.0,77168000.0,-18808000.0,-11735000.0,-11735000.0,30109000.0,1000.0,-16538000.0,27069000.0,106821000.0,-1470000.0,6215000.0,-18821000.0,-17358000.0,-11735000.0,-6922000.0,13000.0,820000.0,-24358000.0
