symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherIntangibleAssets,OtherInventories,OtherInvestments,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TreasurySharesNumber,WorkInProcess,WorkingCapital
SRS.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,502000.0,,,,502000.0,,,,,,,25563000.0,,,,,,114054000.0,502000.0,,,,,1242000.0,,,,,,,,,,,,,,,,,,,,9220216.0,,
SRS.MI,2020-12-31,12M,EUR,915012000.0,256641000.0,-3566933000.0,-6974000.0,5972000.0,41070000.0,54630000.0,558997000.0,560239000.0,558933000.0,64000.0,54630000.0,784522000.0,246465000.0,1841050000.0,475203000.0,475203000.0,1676426000.0,329373000.0,21019000.0,47225000.0,263615000.0,4920528000.0,91110000.0,737389000.0,1858305000.0,5972000.0,502000.0,179129000.0,598580000.0,598580000.0,502000.0,244165000.0,3726697000.0,0.0,514786000.0,1353595000.0,737297000.0,0.0,121844000.0,3730000.0,8901000.0,941779784.0,26206000.0,,502000.0,380000.0,48090000.0,727167000.0,110139000.0,1242000.0,1043601000.0,10395000.0,9918000.0,0.0,330772000.0,61325000.0,-275516000.0,951000000.0,784522000.0,737297000.0,14289000.0,3370188000.0,1383102000.0,1073783000.0,784522000.0,2585666000.0,1529138000.0,909240000.0,80499000.0,9220216.0,77244000.0,164624000.0
SRS.MI,2021-12-31,12M,EUR,1519043000.0,546511000.0,-3792014000.0,-18193000.0,4139000.0,41070000.0,54630000.0,366680000.0,368209000.0,366629000.0,51000.0,54630000.0,793718000.0,173008000.0,2284904000.0,748070000.0,748070000.0,2683506000.0,675178000.0,21019000.0,41510000.0,564704000.0,5063994000.0,57652000.0,1169172000.0,1547032000.0,4139000.0,,179831000.0,5244000.0,5244000.0,,159718000.0,3918932000.0,0.0,386634000.0,1271980000.0,752208000.0,,96555000.0,3734000.0,6883000.0,941779784.0,20491000.0,,507000.0,191000.0,43997000.0,751153000.0,48518000.0,1529000.0,1673437000.0,12306000.0,5801000.0,0.0,369433000.0,56087000.0,9334000.0,941779784.0,793718000.0,752208000.0,32954000.0,3699595000.0,798962000.0,753314000.0,793718000.0,2905877000.0,1414691000.0,222371000.0,110397000.0,,124561000.0,-398602000.0
SRS.MI,2022-12-31,12M,EUR,1423402000.0,728881000.0,-3966842000.0,-23078000.0,4104000.0,49492000.0,54630000.0,707115000.0,708648000.0,707077000.0,38000.0,54630000.0,1212374000.0,114156000.0,3010759000.0,130703000.0,130703000.0,2327702000.0,736189000.0,21019000.0,40884000.0,751959000.0,5159361000.0,77988000.0,1287312000.0,1744492000.0,4104000.0,,193229000.0,401415000.0,401415000.0,745000.0,267800000.0,4015979000.0,0.0,,1192519000.0,1171490000.0,,15398000.0,3730000.0,6002000.0,951000000.0,19865000.0,,745000.0,143000.0,275509000.0,786505000.0,13987000.0,1533000.0,2055863000.0,20724000.0,10980000.0,0.0,437886000.0,108034000.0,416916000.0,951000000.0,1212374000.0,1171490000.0,74929000.0,4264660000.0,1613789000.0,532118000.0,1212374000.0,3052286000.0,1253983000.0,724584000.0,356952000.0,,113237000.0,683057000.0
SRS.MI,2023-12-31,12M,EUR,1391445000.0,488778000.0,-4144187000.0,-22325000.0,3812000.0,50176000.0,54630000.0,542651000.0,542651000.0,542624000.0,27000.0,54630000.0,1344549000.0,142713000.0,2450542000.0,91269000.0,91269000.0,1766039000.0,615906000.0,21019000.0,39004000.0,511103000.0,5355326000.0,66567000.0,1247087000.0,1749427000.0,3812000.0,,191550000.0,313609000.0,313609000.0,745000.0,276522000.0,4153420000.0,0.0,,1211139000.0,1305545000.0,,20812000.0,3730000.0,5967000.0,951000000.0,17985000.0,,,22907000.0,61419000.0,817467000.0,21066000.0,,1571080000.0,15690000.0,9183000.0,0.0,537716000.0,47968000.0,313937000.0,951000000.0,1344549000.0,1305545000.0,27242000.0,3764959000.0,1658158000.0,404878000.0,1344549000.0,2420410000.0,1314499000.0,654371000.0,118216000.0,0.0,93465000.0,684503000.0
