symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInvestments,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
SRS.MI,2022-12-31,3M,EUR,,,,,,4104000.0,,,,,,,,,,,,,,,,,,,,,,4104000.0,,,,745000.0,,,,,,,,,,,,,745000.0,,,,,1533000.0,,20724000.0,,,,,,,,,,,,,,,,,,,,,
SRS.MI,2023-03-31,3M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745000.0,29794000.0,,,,,,16694000.0,,,,,,,,,,,,,,,,,,,,,
SRS.MI,2023-06-30,3M,EUR,1188877000.0,469500000.0,-4057225000.0,-23006000.0,,,49692000.0,54630000.0,496970000.0,496970000.0,496945000.0,25000.0,54630000.0,1157064000.0,208193000.0,2349348000.0,135206000.0,135206000.0,1861459000.0,588888000.0,20937000.0,43136000.0,492506000.0,5294866000.0,37758000.0,1220019000.0,1636633000.0,,193175000.0,344363000.0,344363000.0,,247578000.0,4048790000.0,0.0,,1237641000.0,1113928000.0,16119000.0,3585000.0,6723000.0,951000000.0,,22199000.0,745000.0,27409000.0,272666000.0,795016000.0,11884000.0,,1666735000.0,,13809000.0,0.0,515665000.0,68785000.0,122323000.0,951000000.0,1157064000.0,1113928000.0,30623000.0,3689788000.0,1501427000.0,479569000.0,1157064000.0,2532724000.0,1340440000.0,671265000.0,205192000.0,,,115466000.0,487889000.0
SRS.MI,2023-09-30,3M,EUR,1189031000.0,726275000.0,-4094513000.0,-23022000.0,,,49664000.0,54630000.0,650384000.0,650384000.0,650350000.0,34000.0,54630000.0,1293508000.0,171976000.0,2809354000.0,131779000.0,131779000.0,2157081000.0,671936000.0,20937000.0,39254000.0,749297000.0,5328140000.0,26286000.0,1183603000.0,1739077000.0,,191309000.0,313790000.0,313790000.0,,307474000.0,4120514000.0,0.0,,1233627000.0,1254254000.0,20795000.0,3730000.0,6504000.0,951000000.0,,18317000.0,745000.0,25172000.0,287441000.0,794677000.0,13147000.0,,1766591000.0,,3922000.0,0.0,410013000.0,180458000.0,273556000.0,951000000.0,1293508000.0,1254254000.0,25279000.0,4146772000.0,1607298000.0,445569000.0,1293508000.0,2853264000.0,1337418000.0,696183000.0,290119000.0,,,101654000.0,652273000.0
SRS.MI,2023-12-31,3M,EUR,1391445000.0,488778000.0,-4144187000.0,-22325000.0,,3812000.0,50176000.0,54630000.0,542651000.0,542651000.0,542624000.0,27000.0,54630000.0,1344549000.0,142713000.0,2450542000.0,91269000.0,91269000.0,1766039000.0,615906000.0,21019000.0,39004000.0,511103000.0,5355326000.0,66567000.0,1247087000.0,1749427000.0,3812000.0,191550000.0,313609000.0,313609000.0,745000.0,276522000.0,4153420000.0,0.0,,1211139000.0,1305545000.0,20812000.0,3730000.0,5967000.0,951000000.0,,17985000.0,,22907000.0,61419000.0,817467000.0,21066000.0,,1571080000.0,15690000.0,9183000.0,0.0,537716000.0,47968000.0,313937000.0,951000000.0,1344549000.0,1305545000.0,27242000.0,3764959000.0,1658158000.0,404878000.0,1344549000.0,2420410000.0,1314499000.0,654371000.0,118216000.0,,0.0,93465000.0,684503000.0
SRS.MI,2024-03-31,3M,EUR,1373342000.0,614930000.0,-4191986000.0,-19793000.0,333000.0,,50147000.0,54630000.0,589409000.0,590230000.0,589388000.0,21000.0,54630000.0,1422315000.0,158953000.0,2701239000.0,143580000.0,143580000.0,1987747000.0,633379000.0,20937000.0,38112000.0,634723000.0,5385542000.0,56098000.0,1267970000.0,1880275000.0,,191955000.0,314380000.0,314380000.0,745000.0,216158000.0,4166777000.0,0.0,,1193556000.0,1384203000.0,25711000.0,3780000.0,7354000.0,951000000.0,1000.0,17175000.0,,20283000.0,79512000.0,817710000.0,33016000.0,821000.0,1665726000.0,13529000.0,20864000.0,0.0,534291000.0,89486000.0,77444000.0,951000000.0,1422315000.0,1384203000.0,28312000.0,4001527000.0,1736695000.0,457960000.0,1422315000.0,2579212000.0,1300288000.0,591465000.0,212872000.0,,0.0,100300000.0,713492000.0
SRS.MI,2024-06-30,3M,EUR,1316454000.0,511764000.0,-4240317000.0,-21134000.0,333000.0,,50846000.0,54630000.0,323116000.0,351487000.0,323087000.0,29000.0,54630000.0,1311127000.0,182673000.0,2384587000.0,371971000.0,371971000.0,2072153000.0,616191000.0,20937000.0,36578000.0,532898000.0,5435149000.0,25284000.0,1355058000.0,1683098000.0,,191837000.0,0.0,0.0,745000.0,289526000.0,4188869000.0,0.0,48855000.0,1194832000.0,1274549000.0,70439000.0,3730000.0,6829000.0,951000000.0,,15641000.0,,,65684000.0,820924000.0,16477000.0,28371000.0,1577174000.0,,19213000.0,0.0,622677000.0,77642000.0,108741000.0,951000000.0,1311127000.0,1274549000.0,27329000.0,3729031000.0,1311127000.0,371971000.0,1311127000.0,2417904000.0,1344444000.0,345751000.0,195036000.0,17854000.0,,116190000.0,312434000.0
