symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,IssuanceOfCapitalStock,IssuanceOfDebt,LandAndImprovements,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PretaxIncome,Properties,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RetainedEarnings,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WorkingCapital
EGB.MI,2021-12-31,12M,EUR,1436000.0,744000.0,,,36000.0,36000.0,,17848000.0,0.091607,578000.0,-1363000.0,300000.0,904000.0,940000.0,,,0.0,326000.0,-881000.0,372000.0,-3000.0,36000.0,-477000.0,325000.0,300000.0,3142000.0,1022000.0,,11254000.0,6103000.0,769000.0,769000.0,0.0,3683000.0,34000.0,70000.0,70000.0,34000.0,17848000.0,0.091607,1635000.0,3589000.0,3659000.0,904000.0,,0.0,1261000.0,2603000.0,1023000.0,-906000.0,1139000.0,,431000.0,4118000.0,1205000.0,1205000.0,3000.0,3000.0,-1202000.0,2603000.0,4667000.0,-1393000.0,0.0,,1022000.0,,,756000.0,756000.0,,-36000.0,,5000.0,18000.0,,1022000.0,621000.0,1635000.0,1635000.0,1635000.0,1635000.0,1635000.0,3585000.0,1635000.0,-1129000.0,-1202000.0,-30000.0,239000.0,-36000.0,-1202000.0,431000.0,-234000.0,275000.0,2003000.0,,89000.0,3000.0,3659000.0,1635000.0,457000.0,534000.0,3584000.0,15372000.0,17848000.0,1000.0,9000.0,2000.0,1139000.0,,1000.0,-7000.0,66000.0,83000.0,7000.0,36000.0,,0.0,2541000.0,,2384000.0,330000.0,-1129000.0,-30000.0,-234000.0,11254000.0,70000.0,27000.0,27000.0,-36000.0,,1634000.0,,,,17848000.0,,3142000.0,2003000.0,0.0,749000.0,0.314178,1800000.0,-1542000.0,7676000.0,3898000.0,1525000.0,3142000.0,11788000.0,4534000.0,1573000.0,851000.0,15372000.0,1039000.0,,,2420000.0
EGB.MI,2022-12-31,12M,EUR,4176193.0,2169891.0,-89891.0,0.0,71826.0,71826.0,,17848000.0,0.124892,904033.0,-259717.0,300000.0,3900586.0,4029911.0,3840540.0,60046.0,22102.0,2996553.0,-1385786.0,-40860.0,2740185.0,-1426205.0,-90564.0,2996553.0,300000.0,4911680.0,,-459977.0,18868131.0,13264248.0,1922452.0,1922452.0,243871.0,8500979.0,37493.0,109319.0,109319.0,37493.0,17848000.0,0.124892,2229071.0,7112187.0,7221506.0,3900586.0,,20909.0,904003.0,3988331.0,1023157.0,1969334.0,1326893.0,,240240.0,8072506.0,3312177.0,3312177.0,83928.0,83928.0,-3228249.0,3988331.0,7792021.0,-136501.0,0.0,5000.0,,166858.0,1300.0,957889.0,957889.0,166858.0,0.0,5000.0,4554.0,22476.0,,-459977.0,,2229071.0,2229071.0,2229071.0,2229071.0,2229071.0,7028260.0,2229071.0,-259717.0,-3228249.0,-119514.0,1363980.0,166858.0,-3228249.0,150349.0,242730.0,1197122.0,3584787.0,293928.0,119599.0,21000.0,7223441.0,2230541.6,2229051.0,1041176.0,7031330.0,26940637.0,17848000.0,1000.0,42000.0,2000.0,1326893.0,-288625.0,-1000.0,96464.0,82850.0,216464.0,51139.0,129325.0,-6240.0,0.0,6017795.0,30756.0,3800010.0,0.0,-259717.0,-119514.0,0.0,18868131.0,109319.0,67989.0,67989.0,0.0,-459977.0,2229071.0,0.0,0.0,242730.0,17848000.0,6240.0,4911680.0,3584787.0,-464.4,1570939.0,0.24,2781105.0,-1606606.0,14788629.0,5869569.0,2880341.0,4911680.0,19909307.0,9876949.0,1524381.0,1375970.0,26940637.0,1758752.0,-1935.0,-1935.0,4763269.0
EGB.MI,2023-12-31,12M,EUR,5896419.0,6760268.0,-161129.0,4942160.0,314923.0,314923.0,30530.0,18032000.0,0.085311,3900586.0,-1313575.0,360640.0,2743936.0,5341746.0,2708189.0,35747.0,55718.0,-156650.0,-1024893.0,131622.0,1720226.0,-5346779.0,-4464106.0,-1156650.0,360640.0,11437303.0,4987292.0,,22968430.0,21118717.0,2059144.0,2059144.0,490601.0,10102905.0,71237.0,386160.0,386160.0,71237.0,18032000.0,0.085311,1538331.0,5316965.0,5703125.0,2743936.0,22382880.0,10243.0,5708828.0,5013224.0,1023157.0,-4462264.0,2156850.0,6760268.0,408936.0,6632875.0,2954470.0,2954470.0,275541.0,275541.0,-2678929.0,5013224.0,15039180.0,-3716789.0,30530.0,5000.0,4987292.0,584844.0,1300.0,1542733.0,1542733.0,584844.0,,5000.0,3823.0,45167.0,23380880.0,4987292.0,857941.0,1538331.0,1538331.0,1538331.0,1538331.0,1538331.0,4956289.0,1538331.0,-1131893.0,-2678929.0,-2488349.0,721536.0,584844.0,-2678929.0,247807.0,-96547.0,136692.0,9280453.0,286010.0,196373.0,,5598066.0,1469922.170974,-3148689.0,1695259.0,4937616.0,29601305.0,18032000.0,,,,2156850.0,-2361.0,,155889.0,54956.0,362469.0,875945.0,2597810.0,-82402.0,0.0,7368069.0,37075.0,2362495.0,0.0,-1144880.0,-2488349.0,-168695.0,22968430.0,386160.0,163818.0,163818.0,,,1538331.0,12987.0,,72148.0,18032000.0,82402.0,11437303.0,9280453.0,36650.170974,824164.0,0.348853,2636933.0,-1444933.0,23569147.0,12980036.0,3601877.0,11437303.0,24663689.0,12131844.0,2450430.0,2028939.0,29601305.0,1416694.0,105059.0,105059.0,11015812.0
