symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,Amortization,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredAssets,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PrepaidAssets,PretaxIncome,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital,WriteOff
SPN.MI,2019-12-31,12M,EUR,,,,,-90000.0,,5529940.0,0.13454,,,,,,-270000.0,,,,,,,,,,,,-270000.0,,,,,,,,598000.0,,,,,,,,,5529940.0,0.13454,,,,,,,,,,,,,,,17677000.0,,,,,,,,,,,,,306000.0,,,,,,,,10000.0,,,,,,,2738000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,1000.0,113000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,,,,,,,,,
SPN.MI,2020-12-31,12M,EUR,5373780.0,19918043.0,-3053258.0,0.0,-489000.0,369952.0,5529940.0,0.272378,6046581.0,-2332832.0,300000.0,7752970.0,7752970.0,,7752804.0,166.0,114171.0,1706389.0,0.0,-60469.0,1428081.0,-2690904.0,-1209121.0,1706389.0,300000.0,0.0,4408141.0,799979.0,0.0,41453370.0,29389427.0,3285310.0,3285310.0,694856.0,165038.0,25545635.0,1014189.0,1174676.0,1174676.0,1174676.0,804724.0,,5529940.0,0.272378,1506234.0,50000.0,2961255.0,4135931.0,0.0,7752970.0,,2102415.0,0.0,408991.0,,,2482202.0,2803552.0,20479000.0,4679758.0,15887746.0,440832.0,440832.0,119.0,119.0,0.0,0.0,13247867.0,-3137849.0,6900.0,,688893.0,799979.0,5300000.0,5554416.0,5554416.0,5300000.0,-6361543.0,695793.0,10000.0,334095.0,,,,0.0,799979.0,1086756.0,1506234.0,1506234.0,1506234.0,1506234.0,1506234.0,1506234.0,1506234.0,-2174547.0,-440713.0,-805017.0,1302436.0,-1061543.0,-440713.0,,1626500.0,-158285.0,2363979.0,1604589.0,,99634.0,113411.0,4321892.0,1647564.36,2741823.0,12787749.0,3099997.0,57341116.0,6000000.0,,321350.0,584091.0,-1000.0,,214000.0,107199.0,8125876.0,4345663.0,646305.0,42583.0,0.0,16571421.0,694856.0,2520423.0,3122.0,0.0,-2174547.0,-805136.0,-158285.0,41453370.0,1174676.0,2199295.0,2199295.0,-6361543.0,0.0,,4128195.0,0.0,0.0,119.0,0.0,6000000.0,-185961.0,4408141.0,1604589.0,-44630.64,1014189.0,0.24,212215.0,-391916.0,36182680.0,9962557.0,8839726.0,4408141.0,54241119.0,31774539.0,6793253.0,6228904.0,342089.0,57341116.0,3071765.0,-185961.0,-185961.0,564854.0,,862009.0,3843792.0,143378.0
SPN.MI,2021-12-31,12M,EUR,7381237.0,22404351.0,-3419969.0,0.0,-263527.0,1154510.0,6000000.0,0.445385,7752970.0,-1540021.0,300000.0,17328263.0,17328263.0,-348000.0,17327694.0,569.0,3147414.0,9034385.0,0.0,3203750.0,1969358.0,-2501263.0,5819259.0,9034385.0,300000.0,-348000.0,13853168.0,7050000.0,-62.0,49895072.0,42150131.0,5161777.0,5161777.0,744854.0,409131.0,33822318.0,981781.0,1338020.0,1338020.0,1873467.0,718957.0,,6000000.0,0.445385,2672310.0,0.0,4095148.0,5968615.0,0.0,16787355.0,103365902.0,11499631.0,0.0,7988953.0,-128251.0,,2331662.0,4938493.0,22303242.0,1378302.0,17641089.0,428047.0,428047.0,1294.0,1294.0,0.0,0.0,25044491.0,-11994220.0,49234.0,2000.0,9952606.0,7050000.0,6691718.0,6029546.0,6029546.0,6691718.0,-3728146.0,10003840.0,10000.0,64567.0,101197902.0,9034.0,-585.0,0.0,7049938.0,,2672310.0,2672310.0,2672895.0,2672310.0,2672310.0,2663286.0,2672895.0,-1064159.0,-426753.0,-10559450.0,4797693.0,2963572.0,-426753.0,,1378302.0,-370611.0,1834121.0,8914675.0,,246137.0,163486.0,8119573.0,4240111.073221,9528974.0,11453961.0,6187128.0,67536161.0,6000000.0,,2606831.0,434849.0,,53967.0,,412704.0,9000462.0,1313735.0,1519183.0,3291.0,0.0,19774267.0,109823.0,3667101.0,0.0,0.0,-1064159.0,-10565644.0,-475862.0,49895072.0,1338020.0,2153107.0,2153107.0,-3728146.0,-62.0,2091249.0,6452505.0,0.0,0.0,6194.0,105251.0,6000000.0,-2150958.0,13853168.0,8914675.0,-583156.926779,994206.0,0.271115,489203.0,-1619884.0,58634252.0,19882714.0,11191323.0,13862202.0,61349033.0,44772050.0,16484121.0,10949732.0,465786.0,67536161.0,3392568.0,-2150958.0,-2150958.0,4610082.0,,0.0,8327813.0,56418.0
SPN.MI,2022-12-31,12M,EUR,9447016.0,32198385.0,-3996902.0,0.0,,3029563.0,5474740.0,0.115737,17328263.0,-18580587.0,300000.0,22667113.0,22667113.0,,22650360.0,16753.0,6014465.0,5338850.0,0.0,6492823.0,2065779.0,-12133975.0,2439092.0,5338850.0,300000.0,,13880015.0,634269.0,-659162.0,59096700.0,61126949.0,6828335.0,6828335.0,,424478.0,53440984.0,1132927.0,3689434.0,3689434.0,3689434.0,659871.0,,5474740.0,0.115737,633631.0,0.0,2734334.0,6423768.0,0.0,22667113.0,40755035.0,4696901.0,0.0,-9169841.0,,0.0,16103158.0,19614629.0,,5590223.0,20403300.0,796077.0,796077.0,7870.0,7870.0,-788205.0,0.0,30543176.0,-8768797.0,63410.0,2000.0,0.0,634269.0,1831289.0,9834826.0,9834826.0,1831289.0,0.0,65410.0,,369411.0,47557484.0,862624.0,-171699.0,0.0,-24893.0,,633631.0,633631.0,805330.0,633631.0,633631.0,805330.0,805330.0,-17705699.0,-788205.0,9811790.0,4621794.0,1831289.0,-788205.0,100000.0,1593319.0,-874888.0,2790505.0,-5734614.0,,2103623.0,297998.0,9259629.0,2788885.36,9410746.0,14966831.0,5436469.0,79500000.0,5474740.0,,3511471.0,788205.0,,,,732363.0,18670011.0,5220812.0,3932543.0,39614.0,0.0,31711910.0,,1938257.0,0.0,0.0,-17705699.0,0.0,-874888.0,59096700.0,3689434.0,2800050.0,2800050.0,0.0,-659162.0,2796247.0,7065955.0,0.0,0.0,9811790.0,0.0,6000000.0,-2835861.0,13880015.0,-5734614.0,-680606.64,1132927.0,0.24,1904430.0,-503523.0,82698305.0,23714841.0,16663161.0,14742639.0,74063531.0,67955666.0,21571356.0,14514682.0,-2.0,79500000.0,3594883.0,-2835861.0,-2835861.0,2576233.0,525260.0,0.0,7685965.0,0.0
SPN.MI,2023-12-31,12M,EUR,9247551.0,33544208.0,-4697467.0,0.0,-263527.0,3006923.0,,,22667113.0,-3490948.0,300000.0,19561581.0,19561581.0,,19561581.0,0.0,1460262.0,-3105532.0,0.0,-8517437.0,-199465.0,-2355603.0,-9612243.0,-3105532.0,300000.0,,13981523.0,352973.0,0.0,71888643.0,61382302.0,10898449.0,10898449.0,,1388275.0,55239901.0,1151186.0,3666979.0,3666979.0,3666979.0,660056.0,0.0,,,-54111.0,100000.0,3162862.0,6829841.0,0.0,19561581.0,52354172.0,3518786.0,0.0,-6627694.0,,,15379237.0,19252235.0,33807734.0,6477153.0,24911357.0,1756730.0,1756730.0,172711.0,172711.0,0.0,0.0,33810497.0,-3487572.0,142288.0,2000.0,,352973.0,8500000.0,8930525.0,8930525.0,8500000.0,-9740796.0,144288.0,700000.0,517762.0,49820134.0,1369035.0,-309057.0,0.0,352973.0,267393.0,-54111.0,-54111.0,254946.0,-54111.0,-54111.0,254946.0,254946.0,-2644529.0,-1584019.0,-168786.0,3165813.0,-1240796.0,-1584019.0,,1779682.0,-674257.0,4406609.0,-5270712.0,0.0,2125428.0,287906.0,10366960.0,2634099.44,-3136746.0,18527886.0,6383471.0,96800000.0,5474740.0,,3872998.0,1584019.0,,1.0,,1677581.0,13680587.0,5959391.0,2441633.0,499.0,0.0,27980451.0,2874582.0,1406132.0,3661036.0,0.0,-2644529.0,-168786.0,-846419.0,71888643.0,3666979.0,3027265.0,3027265.0,-9740796.0,0.0,3536620.0,6550943.0,0.0,0.0,0.0,172162.0,6000000.0,-3537119.0,13981523.0,-5270712.0,-848908.56,1151186.0,0.24,1572023.0,-1003438.0,82846413.0,22912048.0,19828974.0,15350558.0,90416529.0,67495855.0,21464111.0,12255954.0,,96800000.0,5052313.0,-3537119.0,-3537119.0,500000.0,525260.0,883448.0,6142401.0,0.0
