symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentDeferredTaxesLiabilities,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital,WriteOff
HI.MI,2019-12-31,12M,EUR,,,,,,,,,,,-7725085.0,,,,,-1022700.0,,,54860.0,,,,,,,,,,-1022700.0,,4396463.0,,424646.0,,,,,,,310467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3621056.0,,,,,2019640.0,,,4396463.0,,,,,,,,249636.0,,,,,,4396463.0,,,,,,,,,,,,,,,,,,,,,1193364.0,,,,,,,,-1.0,,,,,,,,,,7346712.0,,,,366029.0,,,,293112.0,,,,-6938963.0,64036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643702.0
HI.MI,2020-12-31,12M,EUR,10249576.0,18713281.0,-2553352.0,2831679.0,456690.0,1412161.0,4228876.0,189765.0,8.6,1087496.0,-268558.0,658065.0,18652093.0,4649224.0,7643757.0,,4638381.0,10843.0,,3561730.0,200161.0,-490021.0,1450237.0,-636833.0,-2852289.0,-2328745.0,3561730.0,18652093.0,,26485440.0,258066.0,,571746.0,21154880.0,36715311.0,281325.0,2187532.0,2468857.0,,416112.0,19353479.0,256284.0,1629710.0,1629710.0,1629709.0,1173019.0,189765.0,8.6,1640792.0,,2147737.0,3777447.0,,4649225.0,46024961.0,-89474.0,2618434.0,42811.0,229839.0,,,5513966.0,20116661.0,11594587.0,1274791.0,627998.0,627998.0,215132.0,215132.0,-208709.0,,2812849.0,44118388.0,3339835.0,4228876.0,,43623.0,96226.0,258066.0,,376740.0,15445416.0,15822156.0,,,139849.0,222535.0,1680041.0,37194087.0,821312.0,377337.0,,258066.0,12983724.0,1640792.0,1640792.0,1263455.0,1640792.0,1640792.0,1263455.0,1263455.0,-268558.0,-240187.0,2641950.0,,,-240187.0,-347540.0,1.0,17563308.0,966442.0,20971474.0,979951.0,1186114.0,5764155.0,3292467.818111,311369.0,7879429.0,3715158.0,32749467.0,189765.0,-1.0,342674.0,-2.0,5513966.0,1567610.0,1815988.0,1168647.0,3031714.0,2641096.0,3949530.0,2994533.0,134110.0,0.0,15240450.0,248116.0,,1519739.0,15223778.0,,,-268558.0,-1729683.0,,0.0,21154880.0,1629710.0,215914.0,215914.0,,,263858.0,1640793.0,,,4371633.0,966442.0,189780.0,-1986708.0,26485440.0,20971474.0,-335032.181889,256284.0,0.168637,2183733.0,-2084279.0,66864810.0,41930856.0,18291013.0,27306752.0,29034309.0,39558058.0,30149499.0,20204579.0,-387811.0,32749467.0,1959160.0,-1986708.0,-1986708.0,1363949.0,15.0,194415.0,17361832.0,313949.0
HI.MI,2021-12-31,12M,EUR,10810910.0,20573728.0,-2707894.0,2831679.0,476966.0,0.0,4177500.0,187165.0,6.7,4649223.0,-1479708.0,728595.0,18885575.0,3851068.0,6934471.0,,3847981.0,3087.0,,-798155.0,934654.0,-450360.0,-1342454.0,-200538.0,-2575299.0,-3633998.0,-798155.0,18885575.0,,27952936.0,,,0.0,27060686.0,35895247.0,297178.0,1923603.0,2220781.0,,,18160100.0,1411552.0,1416789.0,1416789.0,1416788.0,939822.0,187165.0,6.7,1257918.0,125014.0,3208691.0,4625480.0,,3851069.0,40112563.0,27782.0,194415.0,-669990.0,288000.0,,3029859.0,5475918.0,16956562.0,13261208.0,959338.0,735192.0,735192.0,28639.0,28639.0,-587840.0,,1878195.0,42550993.0,-1635655.0,4177500.0,,2653106.0,0.0,,,728595.0,14598057.0,15326652.0,,,2653106.0,207555.0,1185897.0,28215049.0,443544.0,195971.0,,,10746989.0,1257918.0,1257918.0,1061947.0,1257918.0,1257918.0,1061947.0,1061947.0,-539915.0,-698223.0,-155947.0,,,-698223.0,27782.0,,14248669.0,-939793.0,22477018.0,1104965.0,1046626.0,6025693.0,2322079.88,809718.0,8784674.0,4476534.0,40321894.0,188855.0,1.0,301718.0,-1.0,2446059.0,1456470.0,1942397.0,2181579.0,2122692.0,2906767.0,4111660.0,3083403.0,-64368.0,0.0,15637601.0,,,2473499.0,12863898.0,-14980.0,,-539915.0,-155947.0,-939793.0,0.0,27060686.0,1416789.0,265344.0,265344.0,,,258564.0,1513396.0,,,,,189780.0,-1400213.0,27952936.0,22477018.0,-336051.12,1411551.0,0.24,2397193.0,-713235.0,65740225.0,42550993.0,15326652.0,28396480.0,35845360.0,37343745.0,29844978.0,19183645.0,-36969.0,40321894.0,2703999.0,-1400213.0,-1400213.0,602076.0,925.0,1683780.0,17735147.0,182311.0
HI.MI,2022-12-31,12M,EUR,13003272.0,29327311.0,-3606297.0,2831679.0,614932.0,0.0,3940760.0,188259.0,20.1,3851069.0,-4024518.0,952169.0,18948075.0,3977601.0,3977601.0,,3976605.0,996.0,,126533.0,167891.0,5015856.0,-381467.0,2236977.0,-9044739.0,-2005482.0,126533.0,18948075.0,0.0,31661656.0,0.0,0.0,,26438478.0,40464086.0,322178.0,12695529.0,12695529.0,896850.0,190619.0,31704203.0,1757731.0,1539491.0,1539491.0,1539491.0,924559.0,188259.0,20.1,3776591.0,0.0,6154852.0,7694343.0,0.0,3977601.0,34638476.0,158833.0,304059.0,-1866345.0,-2965875.0,600383.0,2947499.0,4608201.0,20798101.0,15974446.0,536607.0,699823.0,699823.0,0.0,0.0,-813567.0,,1710304.0,48504506.0,-2190473.0,3940760.0,,2747937.0,0.0,0.0,0.0,629991.0,4147321.0,4147321.0,0.0,0.0,2747937.0,,1193917.0,20962905.0,590954.0,79293.0,0.0,0.0,12865249.0,3776591.0,3776591.0,3697297.0,3776591.0,3776591.0,3697297.0,3697297.0,-156823.0,-814204.0,1834045.0,0.0,0.0,-814204.0,158833.0,,17191804.0,-3867695.0,27053455.0,1011631.0,896850.0,8566353.0,4367620.090584,2158173.0,8833840.0,7140606.0,42412924.0,189480.0,-1.0,255654.0,-1.0,1660702.0,1223174.0,1694650.0,2222674.0,2216898.0,3059348.0,2923202.0,1035086.0,,0.0,18287151.0,275250.0,10704.0,5455029.0,16544836.0,335403.0,0.0,-156823.0,-128400.0,-3867695.0,,26438478.0,1539491.0,251109.0,251109.0,0.0,0.0,335403.0,5188834.0,0.0,0.0,1962445.0,0.0,189780.0,-872010.0,31661656.0,27053455.0,-280980.909416,1757731.0,0.322222,1628818.0,-909492.0,71457106.0,35808977.0,16842850.0,32252610.0,35272318.0,39204496.0,30993020.0,7500293.0,114381.0,42412924.0,3066981.0,-872010.0,-872010.0,646691.0,300.0,1406245.0,8759883.0,0.0
HI.MI,2023-12-31,12M,EUR,13554122.0,30449646.0,-4197982.0,2831679.0,284344.0,12836037.0,4157994.0,189208.0,8.7,3977601.0,,,18920884.0,1076889.0,1076889.0,,1075902.0,987.0,,-2900712.0,1710304.0,-2162705.0,-205497.0,125384.0,-623712.0,-1156226.0,-2900712.0,18920884.0,0.0,35749535.0,0.0,0.0,,23116047.0,53403292.0,,2282520.0,2282520.0,267780.0,49635.0,20481702.0,1621259.0,1253675.0,1253675.0,1253675.0,969331.0,189208.0,8.7,1646350.0,87841.0,4031381.0,5285056.0,0.0,1076889.0,28536839.0,-4844672.0,0.0,2133651.0,555682.0,0.0,2947499.0,3336416.0,8548411.0,12894508.0,1757661.0,734826.0,734826.0,3695.0,3695.0,-818972.0,,0.0,46131225.0,-189691.0,4157994.0,,152349.0,0.0,0.0,3389097.0,,8099170.0,8099170.0,3389097.0,-10300354.0,152349.0,224026.0,1187849.0,22894168.0,244956.0,-28946.0,0.0,0.0,9304801.0,1646350.0,1646350.0,1675296.0,1646350.0,1646350.0,1675296.0,1675296.0,974010.0,-565208.0,-199709.0,-6911257.0,-6911257.0,-565208.0,2066585.0,-12836038.0,4350427.0,11872046.0,32413119.0,1052083.0,,7293649.0,3172880.68,2133651.0,7126378.0,5768130.0,36010555.0,189208.0,,50157.0,-1.0,388917.0,916331.0,1370745.0,1099495.0,1773118.0,2853534.0,6414939.0,,,0.0,17890750.0,208640.0,,3296555.0,4507028.0,474959.0,0.0,0.0,-1895554.0,0.0,,23116047.0,1253675.0,245637.0,245637.0,-10300354.0,0.0,250932.0,8769112.0,0.0,974010.0,1695845.0,11872046.0,189780.0,-2008593.0,35749535.0,32413119.0,-482062.32,1621259.0,0.24,2358001.0,-2265713.0,67443442.0,43848705.0,10381690.0,35994491.0,30242425.0,31448951.0,14040150.0,10967249.0,-165923.0,36010555.0,2563510.0,-2008593.0,-2008593.0,221225.0,572.0,0.0,32921590.0,
