symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentDeferredTaxesLiabilities,CurrentLiabilities,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,WorkInProcess,WorkingCapital
HI.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,424646.0,,,,,,310467.0,,,,,,,,,2019640.0,,,,,,,249636.0,,,,,,,1193364.0,,,,,,,,,7346712.0,,366029.0,,,64036.0,,,,,,,,,,,,,,,,,
HI.MI,2020-12-31,12M,EUR,10249576.0,18713281.0,-2553352.0,2831679.0,1412161.0,4228876.0,658065.0,18652093.0,4649224.0,7643757.0,4638381.0,10843.0,18652093.0,26485440.0,571746.0,36715311.0,281325.0,2187532.0,2468857.0,,416112.0,19353479.0,2618434.0,,5513966.0,20116661.0,2812849.0,44118388.0,4228876.0,,43623.0,96226.0,376740.0,15445416.0,15822156.0,139849.0,222535.0,1680041.0,821312.0,12983724.0,17563308.0,20971474.0,979951.0,1186114.0,189765.0,342674.0,-2.0,5513966.0,1815988.0,3031714.0,2641096.0,3949530.0,2994533.0,15240450.0,248116.0,,15223778.0,0.0,1640793.0,189780.0,26485440.0,20971474.0,2183733.0,66864810.0,41930856.0,18291013.0,27306752.0,39558058.0,30149499.0,20204579.0,1959160.0,1363949.0,15.0,194415.0,17361832.0
HI.MI,2021-12-31,12M,EUR,10810910.0,20573728.0,-2707894.0,2831679.0,0.0,4177500.0,728595.0,18885575.0,3851068.0,6934471.0,3847981.0,3087.0,18885575.0,27952936.0,0.0,35895247.0,297178.0,1923603.0,2220781.0,,,18160100.0,194415.0,3029859.0,5475918.0,16956562.0,1878195.0,42550993.0,4177500.0,,2653106.0,0.0,728595.0,14598057.0,15326652.0,2653106.0,207555.0,1185897.0,443544.0,10746989.0,14248669.0,22477018.0,1104965.0,1046626.0,188855.0,301718.0,-1.0,2446059.0,1942397.0,2122692.0,2906767.0,4111660.0,3083403.0,15637601.0,,,12863898.0,0.0,1513396.0,189780.0,27952936.0,22477018.0,2397193.0,65740225.0,42550993.0,15326652.0,28396480.0,37343745.0,29844978.0,19183645.0,2703999.0,602076.0,925.0,1683780.0,17735147.0
HI.MI,2022-12-31,12M,EUR,13003272.0,29327311.0,-3606297.0,2831679.0,0.0,3940760.0,952169.0,18948075.0,3977601.0,3977601.0,3976605.0,996.0,18948075.0,31661656.0,,40464086.0,322178.0,12695529.0,12695529.0,896850.0,190619.0,31704203.0,304059.0,2947499.0,4608201.0,20798101.0,1710304.0,48504506.0,3940760.0,,2747937.0,0.0,629991.0,4147321.0,4147321.0,2747937.0,,1193917.0,590954.0,12865249.0,17191804.0,27053455.0,1011631.0,896850.0,189480.0,255654.0,-1.0,1660702.0,1694650.0,2216898.0,3059348.0,2923202.0,1035086.0,18287151.0,275250.0,10704.0,16544836.0,,5188834.0,189780.0,31661656.0,27053455.0,1628818.0,71457106.0,35808977.0,16842850.0,32252610.0,39204496.0,30993020.0,7500293.0,3066981.0,646691.0,300.0,1406245.0,8759883.0
HI.MI,2023-12-31,12M,EUR,13554122.0,30449646.0,-4197982.0,2831679.0,12836037.0,4157994.0,,18920884.0,1076889.0,1076889.0,1075902.0,987.0,18920884.0,35749535.0,,53403292.0,,2282520.0,2282520.0,267780.0,49635.0,20481702.0,0.0,2947499.0,3336416.0,8548411.0,0.0,46131225.0,4157994.0,,152349.0,0.0,,8099170.0,8099170.0,152349.0,224026.0,1187849.0,244956.0,9304801.0,4350427.0,32413119.0,1052083.0,,189208.0,50157.0,-1.0,388917.0,1370745.0,1773118.0,2853534.0,6414939.0,,17890750.0,208640.0,,4507028.0,,8769112.0,189780.0,35749535.0,32413119.0,2358001.0,67443442.0,43848705.0,10381690.0,35994491.0,31448951.0,14040150.0,10967249.0,2563510.0,221225.0,572.0,0.0,32921590.0
