symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AmortizationCashFlow,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DefinedPensionBenefit,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsPayable,DividendsReceivedCFI,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RestrictedCash,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital,WriteOff,OtherNonOperatingIncomeExpenses
PIRC.MI,2022-12-31,3M,EUR,,,-1893738000.0,-69877000.0,,,,,,1258435000.0,,485485000.0,,,,-611000.0,,,,,,,,,,,,88988000.0,,,,,120481000.0,-1418000.0,,,,,,,,147000.0,1496000.0,,,,,,,,1056359000.0,,-1491000.0,1884629000.0,,741431000.0,5293366000.0,,,,,,,-80066000.0,,,,,7812000.0,72415000.0,165969000.0,396497000.0,,,,,3002623000.0,,,,,,,,,,,,,,,,,,,,,,,42125000.0,12000.0,,,,,,,,,,,3498208000.0,,120481000.0,,,,866339000.0,,,,,,,2347000.0,,0.0,,,,,313463000.0,,,,,52000.0,277000.0,,,,,,,,,,,,,,,,,,,,,,,,,85542000.0,,,
PIRC.MI,2023-03-31,3M,EUR,,,,,140040000.0,,996830357.0,0.112,,,,,,,,,,,,,,,,0.0,,,,,,,,,,140040000.0,,,,,996830357.0,0.112,,,,,,,,,,,,,-133000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126267000.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRC.MI,2023-06-30,3M,EUR,1405095000.0,954102000.0,-2035703000.0,-75274000.0,-70420000.0,54151000.0,,,1187479000.0,1246103000.0,-76268000.0,476188000.0,1904375000.0,1256024000.0,1476729000.0,,76874000.0,29509000.0,-30479000.0,4860000.0,3890000.0,76874000.0,1904375000.0,,5335379000.0,760459000.0,4447932000.0,89908000.0,1383609000.0,1473517000.0,3720588000.0,48185000.0,84610000.0,68946000.0,138566000.0,138566000.0,68946000.0,0.0,,,120445000.0,219430000.0,,184799000.0,323365000.0,-17086000.0,1247267000.0,7970015000.0,27799000.0,-207423000.0,1088638000.0,284540000.0,-1552000.0,1885053000.0,5318645000.0,1029376000.0,5403225000.0,977327000.0,15872000.0,6251000.0,6251000.0,-18520000.0,-18520000.0,,1417979000.0,9612017000.0,-76511000.0,54151000.0,7676000.0,73717000.0,169900000.0,386280000.0,2893029000.0,3279309000.0,81393000.0,100691000.0,3087757000.0,4524000000.0,120222000.0,-7217000.0,,3020614000.0,120445000.0,120445000.0,127662000.0,120445000.0,120445000.0,178548000.0,127662000.0,-4004000.0,-67314000.0,-79640000.0,-79640000.0,-67314000.0,-93574000.0,-554000.0,3367522000.0,-73505000.0,16734000.0,39112000.0,11000.0,192598000.0,1022070000.0,161303000.0,303559000.0,106283690.032932,360808000.0,744112000.0,233215000.0,1737786000.0,1000000000.0,3433592000.0,54597000.0,,2000.0,-47904000.0,222314000.0,899465000.0,166111000.0,220705000.0,0.0,2083288000.0,-5642000.0,30558000.0,736000.0,178548000.0,0.0,26971000.0,,-4004000.0,-72264000.0,248263000.0,760459000.0,138566000.0,,232090000.0,,,-1241000.0,1000000000.0,-6871000.0,5335379000.0,16734000.0,5644690.032932,50886000.0,0.284999,416403000.0,-32324000.0,13827561000.0,8228408000.0,4752826000.0,5455601000.0,1504571000.0,8371960000.0,9379629000.0,4651372000.0,229256000.0,1737786000.0,236449000.0,19806000.0,19806000.0,48874000.0,81078000.0,727344000.0,7746000.0,2912000.0
PIRC.MI,2023-09-30,3M,EUR,1484323000.0,1092727000.0,,,,55062000.0,,,1247267000.0,,-77366000.0,,1904375000.0,665814000.0,921641000.0,-217547000.0,-612495000.0,40838000.0,92763000.0,-160826000.0,-27225000.0,-612495000.0,1904375000.0,,5504847000.0,376853000.0,3993209000.0,,690096000.0,690096000.0,2783129000.0,46561000.0,,209386000.0,139766000.0,139766000.0,209386000.0,0.0,,,160954000.0,,732000.0,405964000.0,545730000.0,11240000.0,646012000.0,7837097000.0,25156000.0,-850449000.0,,235961000.0,-732000.0,,5288593000.0,,,1345855000.0,8026000.0,218295000.0,218295000.0,145182000.0,145182000.0,,1376278000.0,9774753000.0,-75373000.0,55062000.0,,,,,3579810000.0,3579810000.0,85295000.0,102808000.0,,4561000000.0,127113000.0,-7452000.0,0.0,3604092000.0,160954000.0,160954000.0,168406000.0,160954000.0,160954000.0,187669000.0,168406000.0,-4346000.0,-30570000.0,-493912000.0,-493912000.0,-30570000.0,116136000.0,1086000.0,3375783000.0,-72845000.0,216254000.0,,,204913000.0,1020573000.0,170808000.0,574688000.0,186939649.990142,313327000.0,1262556000.0,83299000.0,1722708000.0,1000000000.0,,43287000.0,89969000.0,,1158743000.0,368546000.0,,561651000.0,255827000.0,0.0,1973516000.0,-3254000.0,31294000.0,,187669000.0,,19591000.0,,-4346000.0,-73020000.0,,376853000.0,139766000.0,,393044000.0,0.0,,175000.0,1000000000.0,-2281000.0,5504847000.0,216254000.0,-2972350.009858,19263000.0,0.102643,32886000.0,-43746000.0,13373290000.0,9084657000.0,4269906000.0,5631960000.0,1639409000.0,7741330000.0,9380081000.0,4958201000.0,228286000.0,1722708000.0,120647000.0,-28958000.0,-28958000.0,84202000.0,,1210080000.0,1406000.0,147268000.0
PIRC.MI,2023-12-31,3M,EUR,1999418000.0,678867000.0,-2163788000.0,-71000000.0,,52837000.0,,,646012000.0,1257987000.0,-121331000.0,482485000.0,1904375000.0,1252769000.0,1481528000.0,-1471000.0,614686000.0,-22237000.0,499838000.0,420615000.0,898216000.0,614686000.0,1904375000.0,-1471000.0,5494393000.0,873710000.0,3967220000.0,99096000.0,690431000.0,789527000.0,3363696000.0,35323000.0,115894000.0,514000.0,139605000.0,139605000.0,514000.0,0.0,,,86036000.0,1374000.0,1985000.0,-11568000.0,128037000.0,-11846000.0,1248850000.0,8275265000.0,12886000.0,-433339000.0,1072160000.0,1045448000.0,-113638000.0,1884925000.0,5263787000.0,749867000.0,5572902000.0,616122000.0,13027000.0,-114655000.0,-114655000.0,-122275000.0,-122275000.0,-117280000.0,1370619000.0,8976113000.0,-118754000.0,52837000.0,7469000.0,78928000.0,167554000.0,383389000.0,2791289000.0,3174678000.0,86397000.0,109548000.0,3217229000.0,4927000000.0,125201000.0,1170000.0,0.0,2228951000.0,86036000.0,86036000.0,84866000.0,86036000.0,86036000.0,103087000.0,84866000.0,-10186000.0,-73542000.0,-295504000.0,-295504000.0,-73542000.0,10871000.0,40000.0,3409114000.0,-110593000.0,230606000.0,38664000.0,10000.0,202849000.0,990870000.0,180218000.0,39197000.0,12898791.234588,1166779000.0,514526000.0,101596000.0,1489832000.0,1000000000.0,3378862000.0,73542000.0,,,-714029000.0,278603000.0,930132000.0,168966000.0,228759000.0,0.0,2494087000.0,-1723000.0,820000.0,817000.0,103087000.0,0.0,-5933000.0,,-10186000.0,-111145000.0,214879000.0,873710000.0,139605000.0,483000.0,479080000.0,0.0,,552000.0,1000000000.0,-25520000.0,5494393000.0,230606000.0,15702791.234588,18221000.0,0.176754,252913000.0,-33932000.0,13530927000.0,8285682000.0,3964205000.0,5619594000.0,1388236000.0,7911333000.0,9563707000.0,4547637000.0,140060000.0,1489832000.0,214692000.0,88840000.0,88840000.0,53649000.0,83580000.0,603524000.0,-3824000.0,63984000.0
PIRC.MI,2024-03-31,3M,EUR,1460450000.0,939764000.0,,,141631000.0,59521000.0,997351064.0,0.094,1248850000.0,,-116308000.0,,1904375000.0,836497000.0,996112000.0,-1300000.0,-417469000.0,-20861000.0,-436096000.0,-358451000.0,-815408000.0,-417469000.0,1904375000.0,-1300000.0,5734507000.0,532275000.0,3896407000.0,,793611000.0,793611000.0,2868263000.0,31344000.0,,,141631000.0,141631000.0,141631000.0,0.0,997351064.0,0.094,93751000.0,,,268614000.0,410245000.0,2212000.0,833593000.0,8158677000.0,15593000.0,200651000.0,,-588838000.0,,,5242004000.0,,,1163254000.0,17213000.0,146195000.0,146195000.0,36063000.0,36063000.0,,1420314000.0,9894044000.0,-145590000.0,59521000.0,,,,,3365926000.0,3365926000.0,94061000.0,106852000.0,,5676000000.0,134183000.0,-6666000.0,-20233000.0,3323040000.0,93751000.0,93751000.0,100417000.0,93751000.0,93751000.0,122419000.0,100417000.0,-1736000.0,-110132000.0,204562000.0,204562000.0,-110132000.0,29722000.0,-9804000.0,3430753000.0,-113817000.0,492503000.0,,,184786000.0,987691000.0,187121000.0,415937000.0,98418440.0,-472530000.0,1008927000.0,154327000.0,1695529000.0,1000000000.0,,110132000.0,123670000.0,,548266000.0,463118000.0,,468039000.0,159615000.0,0.0,2023052000.0,-5477000.0,862000.0,,122419000.0,,4981000.0,-20233000.0,-1736000.0,-114572000.0,,532275000.0,141631000.0,,93751000.0,,,755000.0,1000000000.0,-5692000.0,5734507000.0,492503000.0,-1024560.0,22002000.0,0.18,54965000.0,-24727000.0,13465378000.0,9100433000.0,4159537000.0,5868690000.0,1541202000.0,7596688000.0,9568971000.0,4728425000.0,226470000.0,1695529000.0,99484000.0,-5692000.0,-5692000.0,80835000.0,,1028144000.0,5692000.0,77835000.0
PIRC.MI,2024-06-30,3M,EUR,1499059000.0,937335000.0,-2307527000.0,-74651000.0,-72543000.0,58186000.0,,,833593000.0,1248430000.0,-103685000.0,468148000.0,1904375000.0,716192000.0,890701000.0,-202287000.0,-135806000.0,-25753000.0,13749000.0,-23331000.0,-35335000.0,-135806000.0,1904375000.0,,5572051000.0,758792000.0,3847995000.0,102686000.0,1082923000.0,1185609000.0,3280976000.0,35305000.0,112545000.0,,144464000.0,144464000.0,75376000.0,0.0,,,121848000.0,1017000.0,,136111000.0,280575000.0,-7305000.0,690482000.0,8723425000.0,14615000.0,-350498000.0,1071838000.0,212733000.0,,1894265000.0,5210213000.0,1011986000.0,5685046000.0,993205000.0,46458000.0,-47828000.0,-47828000.0,-15696000.0,-15696000.0,,1417151000.0,9253185000.0,-101726000.0,58186000.0,,,164184000.0,365462000.0,2598211000.0,2963673000.0,102080000.0,99127000.0,3300520000.0,5560000000.0,141239000.0,-9036000.0,-37000.0,2964942000.0,121848000.0,121848000.0,130884000.0,121848000.0,121848000.0,183939000.0,130884000.0,-3994000.0,-54671000.0,-5552000.0,-5552000.0,-54671000.0,-112811000.0,-509000.0,3377519000.0,-99008000.0,361838000.0,,,178048000.0,985692000.0,167661000.0,221460000.0,79784013.243521,316418000.0,815084000.0,178121000.0,1751997000.0,1000000000.0,3315948000.0,66039000.0,1000.0,1000.0,-69790000.0,225954000.0,971912000.0,484870000.0,174509000.0,0.0,1979810000.0,-3947000.0,30067000.0,517000.0,183939000.0,0.0,16190000.0,-37000.0,-3994000.0,-99691000.0,250292000.0,758792000.0,144464000.0,,215599000.0,,,683000.0,1000000000.0,-250000.0,5572051000.0,361838000.0,17051013.243521,53055000.0,0.288438,70963000.0,-44742000.0,13286029000.0,8170262000.0,4149282000.0,5713290000.0,1573876000.0,7572739000.0,9438033000.0,4291763000.0,240164000.0,1751997000.0,253780000.0,59115000.0,59115000.0,75609000.0,95021000.0,567019000.0,1498000.0,62293000.0
