symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,Amortization,AmortizationCashFlow,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesLiabilities,CurrentLiabilities,CurrentProvisions,DefinedPensionBenefit,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsPayable,DividendsReceivedCFI,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,IssuanceOfDebt,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetDebt,NetForeignCurrencyExchangeGainLoss,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentInsideChangeinCash,OtherCashAdjustmentOutsideChangeinCash,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RestrictedCash,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital,WriteOff
PIRC.MI,2019-12-31,12M,EUR,,,,,,,0.0,,,,,,,,,,,-185768000.0,,,-79606000.0,,,,,,-185768000.0,,,,,,,1058760000.0,,,57829000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,113012000.0,,,,,,,,0.0,-1000.0,,895000.0,,,,,,,,,,,,,,,,,,-8925000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRC.MI,2020-12-31,12M,EUR,1316971000.0,622980000.0,-1279484000.0,-66345000.0,128049000.0,128049000.0,,42720000.0,1000000000.0,0.03,1600627000.0,1124229000.0,-193406000.0,465853000.0,1904375000.0,2275476000.0,2334420000.0,,806069000.0,140645000.0,,-124049000.0,-13398000.0,3198000.0,806069000.0,1904375000.0,,4447418000.0,1765533000.0,4284773000.0,75404000.0,808163000.0,883567000.0,,2716091000.0,48083000.0,80422000.0,378005000.0,506054000.0,506054000.0,378005000.0,87601000.0,1000000000.0,0.03,29781000.0,254000.0,65000.0,182444000.0,688498000.0,-137013000.0,2269683000.0,9034903000.0,0.0,439398000.0,669433000.0,424946000.0,-3775000.0,83866000.0,1883945000.0,5582033000.0,689325000.0,4439251000.0,2536598000.0,17900000.0,11098000.0,125078000.0,125078000.0,21000000.0,21000000.0,-38504000.0,835911000.0,9836118000.0,-251681000.0,42720000.0,8395000.0,64193000.0,,161136000.0,390449000.0,4580537000.0,4970986000.0,,,72588000.0,73257000.0,2484734000.0,4433000000.0,104432000.0,-12892000.0,69000.0,3113224000.0,23052000.0,29781000.0,29781000.0,42673000.0,,29781000.0,29781000.0,57366000.0,42673000.0,-15248000.0,-136866000.0,0.0,770492000.0,770492000.0,-136866000.0,-192666000.0,-64093000.0,3159767000.0,-172474000.0,-1134615000.0,52292000.0,0.0,109378000.0,1006799000.0,243931000.0,,582453000.0,-49116480.0,618352000.0,2504181000.0,32417000.0,4302131000.0,1000000000.0,,,3698088000.0,526000.0,201647000.0,80422000.0,209018000.0,575507000.0,175695000.0,669152000.0,165170000.0,58944000.0,-6187000.0,0.0,1707717000.0,-37173000.0,5013000.0,44502000.0,57366000.0,0.0,-58053000.0,,-15527000.0,0.0,-177879000.0,114944000.0,1765533000.0,506054000.0,24281000.0,24281000.0,,,29781000.0,69000.0,279000.0,5405000.0,448434000.0,532300000.0,1000000000.0,-22296000.0,4447418000.0,-1134615000.0,27147520.0,14693000.0,0.256,263890000.0,-90692000.0,13738590000.0,9027955000.0,5854553000.0,4551850000.0,4269714000.0,9186740000.0,9453817000.0,6470649000.0,219139000.0,32788000.0,4302131000.0,214797000.0,106045000.0,106045000.0,35783000.0,51534000.0,1568682000.0,17385000.0
PIRC.MI,2021-12-31,12M,EUR,1626367000.0,692133000.0,-1572237000.0,-72979000.0,129393000.0,129393000.0,,56907000.0,1000000000.0,0.303,2269683000.0,1214650000.0,-286671000.0,504407000.0,1904375000.0,1884649000.0,1998550000.0,-79935000.0,-421963000.0,-222495000.0,,155416000.0,-27607000.0,-94686000.0,-421963000.0,1904375000.0,-79935000.0,4908112000.0,2055992000.0,4284833000.0,91611000.0,1397638000.0,1489249000.0,,3623989000.0,43594000.0,,379285000.0,508678000.0,508678000.0,379285000.0,3519000.0,1000000000.0,0.303,302796000.0,152000.0,2274000.0,560285000.0,1068963000.0,35824000.0,1883544000.0,10155321000.0,4612000.0,-1084646000.0,838186000.0,632403000.0,-2281000.0,86779000.0,1883765000.0,5485665000.0,765112000.0,4861151000.0,3275458000.0,46562000.0,8514000.0,123534000.0,123534000.0,21453000.0,21453000.0,-115071000.0,1090748000.0,9682323000.0,-256391000.0,56907000.0,9018000.0,71868000.0,,161433000.0,412796000.0,3376573000.0,3789369000.0,,,80886000.0,81170000.0,2731913000.0,6108000000.0,134527000.0,-18797000.0,4407000.0,2889562000.0,2339000.0,302796000.0,302796000.0,321593000.0,,302796000.0,302796000.0,436751000.0,321593000.0,-30336000.0,-134236000.0,-450000.0,-763206000.0,-763206000.0,-134236000.0,-21079000.0,15272000.0,3288914000.0,-247558000.0,-577553000.0,45877000.0,12000.0,137643000.0,1033892000.0,220598000.0,,1091332000.0,319259584.0,919074000.0,2909837000.0,365621000.0,5331450000.0,1000000000.0,,,3601900000.0,,278244000.0,153205000.0,226103000.0,697832000.0,203325000.0,753155000.0,145568000.0,113901000.0,-1794000.0,0.0,2041271000.0,-48751000.0,0.0,1414000.0,436751000.0,0.0,-40064000.0,,-30579000.0,-450000.0,-256092000.0,183149000.0,2055992000.0,508678000.0,31073000.0,31073000.0,,,302796000.0,4407000.0,243000.0,8534000.0,531339000.0,618118000.0,1000000000.0,-14670000.0,4908112000.0,-577553000.0,-5905416.0,115158000.0,0.264,309858000.0,-125634000.0,13883173000.0,8284685000.0,5278618000.0,5042639000.0,4965829000.0,8840534000.0,9598340000.0,5216545000.0,577054000.0,32155000.0,5331450000.0,211427000.0,-22369000.0,-22369000.0,42108000.0,69413000.0,660844000.0,7950000.0
PIRC.MI,2022-12-31,12M,EUR,1973296000.0,671554000.0,-1893738000.0,-69877000.0,133793000.0,133793000.0,,48419000.0,1000000000.0,0.418,1883544000.0,1258435000.0,-335403000.0,485485000.0,1904375000.0,1289744000.0,1536628000.0,-185395000.0,-599665000.0,-342322000.0,,300742000.0,-13126000.0,-54706000.0,-599665000.0,1904375000.0,-185395000.0,5323794000.0,2661083000.0,4422353000.0,88988000.0,711401000.0,800389000.0,,3342175000.0,41250000.0,120481000.0,410474000.0,544267000.0,544267000.0,410474000.0,0.0,1000000000.0,0.418,417760000.0,147000.0,3230000.0,720766000.0,1265033000.0,-491000.0,1283388000.0,7808698000.0,26430000.0,-1404693000.0,1056359000.0,796243000.0,48305000.0,97885000.0,1884629000.0,5382837000.0,741431000.0,5293366000.0,3954644000.0,22681000.0,22422000.0,125132000.0,125132000.0,39534000.0,39534000.0,-173261000.0,1455364000.0,9328809000.0,-326618000.0,48419000.0,7812000.0,72415000.0,1324067000.0,165969000.0,396497000.0,3293614000.0,3690111000.0,1324067000.0,-2113830000.0,80227000.0,101676000.0,3002623000.0,4004000000.0,130034000.0,-18140000.0,1330000.0,2715271000.0,15834000.0,417760000.0,417760000.0,435900000.0,,417760000.0,417760000.0,595634000.0,435900000.0,-31635000.0,-134629000.0,,-789763000.0,-789763000.0,-134629000.0,-141761000.0,-150000.0,3399628000.0,-299393000.0,-59043000.0,42125000.0,12000.0,176969000.0,1041848000.0,180558000.0,,1331844000.0,466799274.0,1131646000.0,3460174000.0,494470000.0,6615727000.0,1000000000.0,,,3498208000.0,,134629000.0,120481000.0,312467000.0,877977000.0,284829000.0,866339000.0,352761000.0,246884000.0,-2892000.0,0.0,2447268000.0,-89471000.0,0.0,2347000.0,595634000.0,0.0,123107000.0,,-31912000.0,,-303491000.0,313463000.0,2661083000.0,544267000.0,37271000.0,37271000.0,-2113830000.0,,417760000.0,1330000.0,277000.0,4098000.0,710651000.0,808536000.0,1000000000.0,-15455000.0,5323794000.0,-59043000.0,-17771726.0,159734000.0,0.266,381018000.0,-205455000.0,13897550000.0,8617408000.0,4490500000.0,5453828000.0,6121257000.0,8443722000.0,9475197000.0,5101547000.0,791482000.0,49031000.0,6615727000.0,188996000.0,-66811000.0,-66811000.0,45217000.0,85542000.0,1080178000.0,-4075000.0
PIRC.MI,2023-12-31,12M,EUR,1999418000.0,678867000.0,-2163788000.0,-71000000.0,139091000.0,139091000.0,,52837000.0,998125000.0,0.48,1283386000.0,1257987000.0,-399036000.0,482485000.0,1904375000.0,1252769000.0,1481528000.0,-222871000.0,-12581000.0,29277000.0,,120203000.0,-75430000.0,74050000.0,-12581000.0,1904375000.0,-222871000.0,5494393000.0,2591891000.0,3967220000.0,99096000.0,690431000.0,789527000.0,,3363696000.0,35323000.0,115894000.0,418886000.0,557977000.0,557977000.0,418886000.0,0.0,998125000.0,0.48,479080000.0,1374000.0,4269000.0,834892000.0,1392869000.0,-21955000.0,1248850000.0,8275265000.0,12886000.0,-979583000.0,1072160000.0,960825000.0,-116055000.0,90844000.0,1884925000.0,5263787000.0,749867000.0,5572902000.0,4058172000.0,13027000.0,30486000.0,204789000.0,204789000.0,47036000.0,47036000.0,-342410000.0,1370619000.0,8976113000.0,-392859000.0,52837000.0,7469000.0,78928000.0,1127752000.0,167554000.0,383389000.0,2791289000.0,3174678000.0,1127752000.0,-1634195000.0,86397000.0,109548000.0,3217229000.0,4927000000.0,125201000.0,-16825000.0,0.0,2228951000.0,82250000.0,479080000.0,479080000.0,495905000.0,,479080000.0,479080000.0,630103000.0,495905000.0,-21623000.0,-223675000.0,,-506443000.0,-506443000.0,-223675000.0,212596000.0,-299000.0,3409114000.0,-375206000.0,230606000.0,38664000.0,10000.0,202849000.0,990870000.0,180218000.0,,1312983000.0,416209718.0,1359861000.0,3509129000.0,549043000.0,6650063000.0,1000000000.0,,,3378862000.0,,223675000.0,,293891000.0,941315000.0,278603000.0,930132000.0,168966000.0,228759000.0,-1142000.0,0.0,2494087000.0,-16634000.0,820000.0,817000.0,630103000.0,0.0,44643000.0,,-21623000.0,,-377413000.0,214879000.0,2591891000.0,557977000.0,42224000.0,42224000.0,-1634195000.0,483000.0,479080000.0,0.0,0.0,2207000.0,661564000.0,752408000.0,1000000000.0,-34607000.0,5494393000.0,230606000.0,17015718.0,134198000.0,0.213,252913000.0,-138988000.0,13530927000.0,8285682000.0,3964205000.0,5619594000.0,6101020000.0,7911333000.0,9563707000.0,4547637000.0,808327000.0,65922000.0,6650063000.0,214692000.0,79886000.0,79886000.0,53649000.0,83580000.0,603524000.0,5263000.0
