symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,CurrentProvisions,DefinedPensionBenefit,DerivativeProductLiabilities,DividendsPayable,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital
PIRC.MI,2022-12-31,3M,EUR,,,-1893738000.0,-69877000.0,,1258435000.0,485485000.0,,,,,,,88988000.0,,,,,120481000.0,,147000.0,,1056359000.0,1884629000.0,,741431000.0,5293366000.0,,,,,7812000.0,72415000.0,165969000.0,396497000.0,,,,,3002623000.0,,,,,42125000.0,12000.0,,,,,3498208000.0,120481000.0,,,866339000.0,,,,0.0,2347000.0,0.0,313463000.0,,,,,,,,,,,,,,,,85542000.0,
PIRC.MI,2023-03-31,3M,EUR,1367843000.0,928520000.0,,,51324000.0,,,1904375000.0,1189030000.0,1379843000.0,1904375000.0,5453395000.0,4407964000.0,,1549805000.0,1549805000.0,3566750000.0,36814000.0,,0.0,,24579000.0,,,5350403000.0,,,15369000.0,1458366000.0,10279253000.0,51324000.0,,,,,3276053000.0,3276053000.0,82285000.0,100575000.0,,127812000.0,3636828000.0,3370857000.0,102992000.0,,,175012000.0,1033515000.0,184388000.0,1000000000.0,,126267000.0,,463208000.0,,595960000.0,190813000.0,1947532000.0,,,,,,111645000.0,1000000000.0,5453395000.0,102992000.0,29906000.0,13829408000.0,8729448000.0,4825858000.0,5581207000.0,8248201000.0,9421444000.0,4681451000.0,116481000.0,86920000.0,,841214000.0
PIRC.MI,2023-06-30,3M,EUR,1405095000.0,954102000.0,-2035703000.0,-75274000.0,54151000.0,1246103000.0,476188000.0,1904375000.0,1256024000.0,1476729000.0,1904375000.0,5335379000.0,4447932000.0,89908000.0,1383609000.0,1473517000.0,3720588000.0,48185000.0,84610000.0,0.0,219430000.0,27799000.0,1088638000.0,1885053000.0,5318645000.0,1029376000.0,5403225000.0,15872000.0,1417979000.0,9612017000.0,54151000.0,7676000.0,73717000.0,169900000.0,386280000.0,2893029000.0,3279309000.0,81393000.0,100691000.0,3087757000.0,120222000.0,3020614000.0,3367522000.0,16734000.0,39112000.0,11000.0,192598000.0,1022070000.0,161303000.0,1000000000.0,3433592000.0,,2000.0,222314000.0,899465000.0,166111000.0,220705000.0,2083288000.0,30558000.0,736000.0,0.0,248263000.0,,232090000.0,1000000000.0,5335379000.0,16734000.0,416403000.0,13827561000.0,8228408000.0,4752826000.0,5455601000.0,8371960000.0,9379629000.0,4651372000.0,236449000.0,48874000.0,81078000.0,727344000.0
PIRC.MI,2023-09-30,3M,EUR,1484323000.0,1092727000.0,,,55062000.0,,,1904375000.0,665814000.0,921641000.0,1904375000.0,5504847000.0,3993209000.0,,690096000.0,690096000.0,2783129000.0,46561000.0,,0.0,,25156000.0,,,5288593000.0,,,8026000.0,1376278000.0,9774753000.0,55062000.0,,,,,3579810000.0,3579810000.0,85295000.0,102808000.0,,127113000.0,3604092000.0,3375783000.0,216254000.0,,,204913000.0,1020573000.0,170808000.0,1000000000.0,,89969000.0,,368546000.0,,561651000.0,255827000.0,1973516000.0,31294000.0,,,,,393044000.0,1000000000.0,5504847000.0,216254000.0,32886000.0,13373290000.0,9084657000.0,4269906000.0,5631960000.0,7741330000.0,9380081000.0,4958201000.0,120647000.0,84202000.0,,1210080000.0
PIRC.MI,2023-12-31,3M,EUR,1999418000.0,678867000.0,-2163788000.0,-71000000.0,52837000.0,1257987000.0,482485000.0,1904375000.0,1252769000.0,1481528000.0,1904375000.0,5494393000.0,3967220000.0,99096000.0,690431000.0,789527000.0,3363696000.0,35323000.0,115894000.0,0.0,1374000.0,12886000.0,1072160000.0,1884925000.0,5263787000.0,749867000.0,5572902000.0,13027000.0,1370619000.0,8976113000.0,52837000.0,7469000.0,78928000.0,167554000.0,383389000.0,2791289000.0,3174678000.0,86397000.0,109548000.0,3217229000.0,125201000.0,2228951000.0,3409114000.0,230606000.0,38664000.0,10000.0,202849000.0,990870000.0,180218000.0,1000000000.0,3378862000.0,,,278603000.0,930132000.0,168966000.0,228759000.0,2494087000.0,820000.0,817000.0,0.0,214879000.0,483000.0,479080000.0,1000000000.0,5494393000.0,230606000.0,252913000.0,13530927000.0,8285682000.0,3964205000.0,5619594000.0,7911333000.0,9563707000.0,4547637000.0,214692000.0,53649000.0,83580000.0,603524000.0
PIRC.MI,2024-03-31,3M,EUR,1460450000.0,939764000.0,,,59521000.0,,,1904375000.0,836497000.0,996112000.0,1904375000.0,5734507000.0,3896407000.0,,793611000.0,793611000.0,2868263000.0,31344000.0,,0.0,,15593000.0,,,5242004000.0,,,17213000.0,1420314000.0,9894044000.0,59521000.0,,,,,3365926000.0,3365926000.0,94061000.0,106852000.0,,134183000.0,3323040000.0,3430753000.0,492503000.0,,,184786000.0,987691000.0,187121000.0,1000000000.0,,123670000.0,,463118000.0,,468039000.0,159615000.0,2023052000.0,862000.0,,,,,93751000.0,1000000000.0,5734507000.0,492503000.0,54965000.0,13465378000.0,9100433000.0,4159537000.0,5868690000.0,7596688000.0,9568971000.0,4728425000.0,99484000.0,80835000.0,,1028144000.0
