symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
PIRC.MI,2023-03-31,3M,EUR,996830357.0,0.112,580869000.0,140040000.0,140040000.0,996830357.0,0.112,111645000.0,255697000.0,395737000.0,1118868000.0,94898000.0,94898000.0,42649000.0,42649000.0,-3326000.0,111645000.0,111645000.0,114971000.0,111645000.0,111645000.0,114971000.0,-52249000.0,-52249000.0,395539000.0,111503430.0,908208000.0,210660000.0,1699737000.0,544505000.0,0.0,160799000.0,580869000.0,140040000.0,65000.0,56430.0,45828000.0,0.285,1489077000.0,210725000.0,1699737000.0,198000.0,198000.0,-65000.0
PIRC.MI,2023-06-30,3M,EUR,,,559674000.0,138566000.0,68946000.0,,,120445000.0,184799000.0,323365000.0,1178112000.0,6251000.0,6251000.0,-18520000.0,-18520000.0,-7217000.0,120445000.0,120445000.0,127662000.0,120445000.0,120445000.0,127662000.0,-67314000.0,-67314000.0,303559000.0,106283690.032932,943949000.0,234163000.0,1737786000.0,152881000.0,0.0,178548000.0,559674000.0,138566000.0,-6871000.0,5644690.032932,50886000.0,0.284999,1503623000.0,229256000.0,1737786000.0,19806000.0,19806000.0,7746000.0
PIRC.MI,2023-09-30,3M,EUR,,,577638000.0,139766000.0,209386000.0,,,160954000.0,405964000.0,545730000.0,1145070000.0,218295000.0,218295000.0,145182000.0,145182000.0,-7452000.0,160954000.0,160954000.0,168406000.0,160954000.0,160954000.0,168406000.0,-30570000.0,-30570000.0,574688000.0,186939649.990142,912539000.0,232531000.0,1722708000.0,957958000.0,0.0,187669000.0,577638000.0,139766000.0,-2281000.0,-2972350.009858,19263000.0,0.102643,1490177000.0,228286000.0,1722708000.0,-28958000.0,-28958000.0,1406000.0
PIRC.MI,2023-09-30,TTM,EUR,999247431.0,0.473,,,,1000000000.0,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRC.MI,2023-12-31,3M,EUR,,,457569000.0,139605000.0,514000.0,,,86036000.0,-11568000.0,128037000.0,1032263000.0,-114655000.0,-114655000.0,-122275000.0,-122275000.0,1170000.0,86036000.0,86036000.0,84866000.0,86036000.0,86036000.0,84866000.0,-73542000.0,-73542000.0,39197000.0,12898791.234588,1160574000.0,-128311000.0,1489832000.0,-297888000.0,0.0,103087000.0,457569000.0,139605000.0,-25520000.0,15702791.234588,18221000.0,0.176754,1618143000.0,140060000.0,1489832000.0,88840000.0,88840000.0,-3824000.0
PIRC.MI,2023-12-31,TTM,EUR,1000000000.0,0.479,,,,1000000000.0,0.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRC.MI,2024-03-31,3M,EUR,997351064.0,0.094,532275000.0,141631000.0,141631000.0,997351064.0,0.094,93751000.0,268614000.0,410245000.0,1163254000.0,146195000.0,146195000.0,36063000.0,36063000.0,-6666000.0,93751000.0,93751000.0,100417000.0,93751000.0,93751000.0,100417000.0,-110132000.0,-110132000.0,415937000.0,98418440.0,931092000.0,232162000.0,1695529000.0,548266000.0,0.0,122419000.0,532275000.0,141631000.0,-5692000.0,-1024560.0,22002000.0,0.18,1463367000.0,226470000.0,1695529000.0,-5692000.0,-5692000.0,5692000.0
PIRC.MI,2024-03-31,TTM,EUR,1000130177.0,0.461,2127156000.0,559568000.0,420477000.0,1000130177.0,0.461,461186000.0,847809000.0,1407377000.0,4518699000.0,256086000.0,256086000.0,40450000.0,40450000.0,-20165000.0,461186000.0,461186000.0,481351000.0,461186000.0,461186000.0,481351000.0,-281558000.0,-281558000.0,1333381000.0,400992212.373019,3948154000.0,570545000.0,6645855000.0,1361217000.0,0.0,591723000.0,2127156000.0,559568000.0,-40364000.0,13802212.373019,110372000.0,0.186526,6075310000.0,824072000.0,6645855000.0,73996000.0,73996000.0,11020000.0
