symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesLiabilities,CurrentLiabilities,CurrentProvisions,DefinedPensionBenefit,DerivativeProductLiabilities,DividendsPayable,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,LandAndImprovements,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital
PIRC.MI,2019-12-31,12M,EUR,,,,,0.0,,,,,,,,,,,,,1058760000.0,,,57829000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113012000.0,,,895000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRC.MI,2020-12-31,12M,EUR,1316971000.0,622980000.0,-1279484000.0,-66345000.0,,42720000.0,1124229000.0,465853000.0,1904375000.0,2275476000.0,2334420000.0,1904375000.0,4447418000.0,4284773000.0,75404000.0,808163000.0,883567000.0,,2716091000.0,48083000.0,80422000.0,87601000.0,254000.0,0.0,669433000.0,1883945000.0,5582033000.0,689325000.0,4439251000.0,17900000.0,835911000.0,9836118000.0,42720000.0,8395000.0,64193000.0,161136000.0,390449000.0,4580537000.0,4970986000.0,72588000.0,73257000.0,2484734000.0,104432000.0,3113224000.0,3159767000.0,-1134615000.0,52292000.0,0.0,109378000.0,1006799000.0,243931000.0,,1000000000.0,3698088000.0,526000.0,80422000.0,175695000.0,669152000.0,165170000.0,58944000.0,1707717000.0,5013000.0,44502000.0,0.0,114944000.0,,29781000.0,1000000000.0,4447418000.0,-1134615000.0,263890000.0,13738590000.0,9027955000.0,5854553000.0,4551850000.0,9186740000.0,9453817000.0,6470649000.0,214797000.0,35783000.0,51534000.0,1568682000.0
PIRC.MI,2021-12-31,12M,EUR,1626367000.0,692133000.0,-1572237000.0,-72979000.0,,56907000.0,1214650000.0,504407000.0,1904375000.0,1884649000.0,1998550000.0,1904375000.0,4908112000.0,4284833000.0,91611000.0,1397638000.0,1489249000.0,,3623989000.0,43594000.0,,3519000.0,152000.0,4612000.0,838186000.0,1883765000.0,5485665000.0,765112000.0,4861151000.0,46562000.0,1090748000.0,9682323000.0,56907000.0,9018000.0,71868000.0,161433000.0,412796000.0,3376573000.0,3789369000.0,80886000.0,81170000.0,2731913000.0,134527000.0,2889562000.0,3288914000.0,-577553000.0,45877000.0,12000.0,137643000.0,1033892000.0,220598000.0,,1000000000.0,3601900000.0,,153205000.0,203325000.0,753155000.0,145568000.0,113901000.0,2041271000.0,0.0,1414000.0,0.0,183149000.0,,302796000.0,1000000000.0,4908112000.0,-577553000.0,309858000.0,13883173000.0,8284685000.0,5278618000.0,5042639000.0,8840534000.0,9598340000.0,5216545000.0,211427000.0,42108000.0,69413000.0,660844000.0
PIRC.MI,2022-12-31,12M,EUR,1973296000.0,671554000.0,-1893738000.0,-69877000.0,,48419000.0,1258435000.0,485485000.0,1904375000.0,1289744000.0,1536628000.0,1904375000.0,5323794000.0,4422353000.0,88988000.0,711401000.0,800389000.0,,3342175000.0,41250000.0,120481000.0,0.0,147000.0,26430000.0,1056359000.0,1884629000.0,5382837000.0,741431000.0,5293366000.0,22681000.0,1455364000.0,9328809000.0,48419000.0,7812000.0,72415000.0,165969000.0,396497000.0,3293614000.0,3690111000.0,80227000.0,101676000.0,3002623000.0,130034000.0,2715271000.0,3399628000.0,-59043000.0,42125000.0,12000.0,176969000.0,1041848000.0,180558000.0,,1000000000.0,3498208000.0,,120481000.0,284829000.0,866339000.0,352761000.0,246884000.0,2447268000.0,0.0,2347000.0,0.0,313463000.0,,417760000.0,1000000000.0,5323794000.0,-59043000.0,381018000.0,13897550000.0,8617408000.0,4490500000.0,5453828000.0,8443722000.0,9475197000.0,5101547000.0,188996000.0,45217000.0,85542000.0,1080178000.0
PIRC.MI,2023-12-31,12M,EUR,1999418000.0,678867000.0,-2163788000.0,-71000000.0,,52837000.0,1257987000.0,482485000.0,1904375000.0,1252769000.0,1481528000.0,1904375000.0,5494393000.0,3967220000.0,99096000.0,690431000.0,789527000.0,,3363696000.0,35323000.0,115894000.0,0.0,1374000.0,12886000.0,1072160000.0,1884925000.0,5263787000.0,749867000.0,5572902000.0,13027000.0,1370619000.0,8976113000.0,52837000.0,7469000.0,78928000.0,167554000.0,383389000.0,2791289000.0,3174678000.0,86397000.0,109548000.0,3217229000.0,125201000.0,2228951000.0,3409114000.0,230606000.0,38664000.0,10000.0,202849000.0,990870000.0,180218000.0,,1000000000.0,3378862000.0,,,278603000.0,930132000.0,168966000.0,228759000.0,2494087000.0,820000.0,817000.0,0.0,214879000.0,483000.0,479080000.0,1000000000.0,5494393000.0,230606000.0,252913000.0,13530927000.0,8285682000.0,3964205000.0,5619594000.0,7911333000.0,9563707000.0,4547637000.0,214692000.0,53649000.0,83580000.0,603524000.0
