symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,AllowanceForDoubtfulAccountsReceivable,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashFinancial,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
CYB.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
CYB.MI,2020-12-31,12M,EUR,1130604.0,1017584.0,9041156.0,,964765.0,3347076.0,4447076.0,3347076.0,964765.0,11149661.0,,8446992.0,387569.0,387569.0,0.0,2563134.0,10968.0,0.0,343040.0,1729503.0,6835645.0,,1062307.0,365.0,343040.0,13401421.0,0.0,0.0,0.0,155235.0,1864191.0,1864191.0,155235.0,10968.0,0.0,0.0,,1062307.0,4314016.0,0.0,325978.0,0.0,38590600.0,,5106142.0,,,379291.0,1062307.0,2333030.0,1100000.0,2072152.0,0.0,0.0,55987.0,38590600.0,11149661.0,4314016.0,305897.0,16504889.0,13013852.0,2251760.0,11149661.0,5355228.0,8057897.0,2792094.0,562257.0,590957.0,,,0.0,5883858.0
CYB.MI,2021-12-31,12M,EUR,1552779.0,2388674.0,9827512.0,,988238.0,1607171.0,2661008.0,1607171.0,988238.0,12144527.0,203591.0,10543906.0,858266.0,858266.0,0.0,5441166.0,16913.0,0.0,396436.0,1594515.0,7842531.0,,1518109.0,17331.0,396436.0,14690042.0,0.0,0.0,0.0,155235.0,1687249.0,1687249.0,155235.0,,0.0,17323.0,938344.0,1518109.0,4301996.0,0.0,385915.0,0.0,39529532.0,1.0,6248016.0,,,618138.0,1314518.0,4643903.0,1053837.0,3562752.0,0.0,0.0,174023.0,39529532.0,12144527.0,4301996.0,436554.0,20066931.0,13831776.0,2545515.0,12161850.0,7905081.0,9523024.0,2463915.0,1391835.0,373838.0,,0.0,0.0,5102740.0
CYB.MI,2022-12-31,12M,EUR,2110519.0,1344722.0,10202505.0,-109142.0,998401.0,4448756.0,4448756.0,4448756.0,998401.0,15024574.0,203591.0,16779220.0,1139557.0,1139557.0,0.0,9857926.0,24623.0,0.0,567647.0,1331164.0,8431865.0,1453864.0,1559744.0,81883.0,567647.0,17384486.0,0.0,0.0,0.0,19305.0,1220355.0,1220355.0,19305.0,,1602.0,19690.0,,1559744.0,6592709.0,0.0,438098.0,0.0,39936030.0,12236633.0,7100701.0,1.0,-2.0,2181973.0,1354551.0,9814605.0,,6694173.0,0.0,0.0,2787941.0,39936030.0,15024574.0,6592709.0,521607.0,26795495.0,16244929.0,2359912.0,15044264.0,11751231.0,10016275.0,1893305.0,2401681.0,210231.0,,349896.0,0.0,6921294.0
CYB.MI,2023-12-31,12M,EUR,1960171.0,2451723.0,11705989.0,-176910.0,1035432.0,9460636.0,9460636.0,9460636.0,1035432.0,20514141.0,223591.0,24512171.0,1493134.0,1493134.0,0.0,10639093.0,56995.0,0.0,647748.0,1067814.0,9591867.0,2628633.0,1765462.0,94952.0,647748.0,25887389.0,0.0,0.0,0.0,20408.0,3880114.0,3880114.0,20408.0,,0.0,0.0,,1765462.0,10922274.0,0.0,600012.0,0.0,41221094.0,,8524053.0,-1.0,2.0,854782.0,1541871.0,11344377.0,,5273186.0,0.0,0.0,3963448.0,41417294.0,20514141.0,10922274.0,512735.0,35896768.0,24394255.0,5373248.0,20514141.0,15382627.0,11384596.0,4743534.0,2458233.0,206411.0,196200.0,349896.0,0.0,13873078.0
