symbol,asOfDate,periodType,currencyCode,BeginningCashPosition,CapitalExpenditure,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,CommonStockPayments,DeferredTax,Depreciation,DepreciationAndAmortization,DividendReceivedCFO,EffectOfExchangeRateChanges,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,ProvisionandWriteOffofAssets,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfIntangibles,SaleOfPPE,TaxesRefundPaid
CYB.MI,2023-12-31,TTM,EUR,4448757.0,-4653742.0,1647237.0,5011879.0,-80101.0,-28793.0,-1224407.0,-2645988.0,-2332052.0,5011878.0,1540516.0,0.0,1716523.0,3132953.0,3132953.0,0.0,0.0,9460636.0,4502714.0,201748.0,20011.0,-396411.0,-4346326.0,1540516.0,4031000.0,4031000.0,-969844.0,1540516.0,3963448.0,3963448.0,-3758496.0,-15672.0,2962199.0,3061156.0,-1.0,-572158.0,-98957.0,4855490.0,1.0,396411.0,71131.0,-3758496.0,-15672.0,-895246.0,-969844.0,0.0,0.0,323088.0,-1716523.0
