symbol,asOfDate,periodType,currencyCode,BasicAverageShares,BasicEPS,CostOfRevenue,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EarningsFromEquityInterest,GainOnSaleOfBusiness,GainOnSaleOfPPE,GainOnSaleOfSecurity,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherIncomeExpense,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherunderPreferredStockDividend,PretaxIncome,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,SalariesAndWages,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff
ENI.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1008000000.0,,,,,,,,,,,,,,,,,,
ENI.MI,2020-12-31,12M,EUR,3572500000.0,-2.42,40855000000.0,3579000000.0,-2.42,-8635000000.0,-1020000000.0,6284000000.0,-1733000000.0,0.0,10000000.0,-340000000.0,2863000000.0,3132000000.0,3512000000.0,4958000000.0,4958000000.0,3531000000.0,3531000000.0,-7000000.0,-8635000000.0,-8635000000.0,-8628000000.0,-8635000000.0,-8635000000.0,-8628000000.0,-1396000000.0,-1396000000.0,10352000000.0,-5543320000.0,2863000000.0,269000000.0,55076000000.0,-4851000000.0,950000000.0,-950000000.0,0.0,-5978000000.0,40855000000.0,7304000000.0,876000000.0,2863000000.0,2863000000.0,-3728000000.0,-976320000.0,2650000000.0,0.24,43718000000.0,-3275000000.0,-31000000.0,43987000000.0,-4068000000.0,-4068000000.0,226000000.0
ENI.MI,2021-12-31,12M,EUR,3566000000.0,1.61,62612000000.0,3573600000.0,1.6,5726000000.0,14901000000.0,21964000000.0,-1091000000.0,1000000.0,107000000.0,819000000.0,2888000000.0,13963000000.0,554000000.0,4216000000.0,4216000000.0,3723000000.0,3723000000.0,-19000000.0,5821000000.0,5726000000.0,5840000000.0,5821000000.0,5821000000.0,5840000000.0,-482000000.0,-482000000.0,21870000000.0,5749560000.0,2888000000.0,11075000000.0,95844000000.0,92000000.0,1089000000.0,,95000000.0,10685000000.0,62612000000.0,7063000000.0,1233000000.0,2888000000.0,2888000000.0,-725000000.0,22560000.0,4845000000.0,0.24,65500000000.0,12341000000.0,-11000000.0,76575000000.0,94000000.0,94000000.0,279000000.0
ENI.MI,2022-12-31,12M,EUR,3483600000.0,3.96,109734000000.0,3490000000.0,3.95,13778000000.0,31382000000.0,38587000000.0,1841000000.0,483000000.0,48000000.0,1417000000.0,3015000000.0,22778000000.0,1739000000.0,9333000000.0,9333000000.0,8450000000.0,8450000000.0,-74000000.0,13887000000.0,13778000000.0,13961000000.0,13887000000.0,13887000000.0,13961000000.0,-938000000.0,-938000000.0,38331000000.0,13724952000.0,3015000000.0,19763000000.0,161727000000.0,3224000000.0,1127000000.0,,109000000.0,22049000000.0,109734000000.0,7205000000.0,2301000000.0,3015000000.0,3015000000.0,-1161000000.0,93952000.0,8088000000.0,0.367,112749000000.0,17510000000.0,55000000.0,132512000000.0,256000000.0,256000000.0,-47000000.0
ENI.MI,2023-09-30,TTM,EUR,3335883816.0,1.58,,3345278805.0,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENI.MI,2023-12-31,12M,EUR,3303800000.0,1.41,81315000000.0,332710000000.0,1.4,4671000000.0,18341000000.0,25820000000.0,1336000000.0,430000000.0,27000000.0,1095000000.0,3136000000.0,12402000000.0,2337000000.0,8113000000.0,8113000000.0,7417000000.0,7417000000.0,-89000000.0,4771000000.0,4671000000.0,4860000000.0,4771000000.0,4771000000.0,4860000000.0,-412000000.0,-412000000.0,26854000000.0,5556840000.0,3136000000.0,9266000000.0,112828000000.0,1374000000.0,1072000000.0,,100000000.0,10228000000.0,81315000000.0,7479000000.0,1432000000.0,3136000000.0,3136000000.0,-2129000000.0,-248160000.0,5368000000.0,0.24,84451000000.0,8257000000.0,-284000000.0,93717000000.0,-1034000000.0,-1034000000.0,249000000.0
ENI.MI,2023-12-31,TTM,EUR,3303766512.0,1.41,,3327133797.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENI.MI,2024-03-31,TTM,EUR,3267741512.0,1.07,,3305358797.0,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENI.MI,2024-06-30,TTM,EUR,,,78817000000.0,,,3861000000.0,17383000000.0,25023000000.0,1256000000.0,,,891000000.0,3257000000.0,12775000000.0,3419000000.0,7996000000.0,7996000000.0,7051000000.0,7051000000.0,-110000000.0,3961000000.0,3861000000.0,4071000000.0,3961000000.0,3961000000.0,4071000000.0,-945000000.0,-945000000.0,27359000000.0,5736360000.0,3596000000.0,9179000000.0,110703000000.0,1153000000.0,2233000000.0,,,9387000000.0,78817000000.0,7640000000.0,,3257000000.0,3257000000.0,-3227000000.0,-560640000.0,5316000000.0,0.24,82413000000.0,8233000000.0,,91592000000.0,-2336000000.0,-2336000000.0,265000000.0
