symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BuildingsAndImprovements,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommercialPaper,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredLiabilities,CurrentDeferredRevenue,CurrentLiabilities,CurrentNotesPayable,DerivativeProductLiabilities,DuefromRelatedPartiesCurrent,EmployeeBenefits,FinancialAssets,FinishedGoods,ForeignCurrencyTranslationAdjustments,GainsLossesNotAffectingRetainedEarnings,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,HedgingAssetsCurrent,IncomeTaxPayable,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsAndAdvances,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,LandAndImprovements,LineOfCredit,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentAccountsReceivable,NonCurrentDeferredAssets,NonCurrentDeferredLiabilities,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentBorrowings,OtherCurrentLiabilities,OtherEquityAdjustments,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherInvestments,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PayablesAndAccruedExpenses,RawMaterials,Receivables,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital
ENI.MI,2019-12-31,12M,EUR,,,,,,,,,,,1778000000.0,,,,,,,,,,,,,,,,2284000000.0,,,,,,,,,,,,86000000.0,,,,,,,,,,,,,,,,,,,456000000.0,,,,,,,,-1542000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,
ENI.MI,2020-12-31,12M,EUR,8679000000.0,7087000000.0,-132436000000.0,44000000.0,55000000.0,859000000.0,5018000000.0,4005000000.0,9413000000.0,14915000000.0,2233000000.0,4005000000.0,37415000000.0,13911000000.0,32902000000.0,849000000.0,4022000000.0,5640000000.0,2109000000.0,2109000000.0,24085000000.0,0.0,162000000.0,2293000000.0,1201000000.0,152000000.0,1603000000.0,3895000000.0,8583000000.0,1297000000.0,2936000000.0,191022000000.0,1548000000.0,243000000.0,3893000000.0,63332000000.0,55000000.0,7761000000.0,,3837000000.0,2832000000.0,80000000.0,4082000000.0,649000000.0,4169000000.0,21895000000.0,26064000000.0,6749000000.0,13438000000.0,169435000000.0,78000000.0,16504000000.0,58586000000.0,34479000000.0,1287000000.0,4109000000.0,5524000000.0,394000000.0,4109000000.0,5524000000.0,3572549651.0,688000000.0,1140000000.0,2450000000.0,4688000000.0,,1639000000.0,4000000.0,957000000.0,1915000000.0,1295000000.0,3840000000.0,866000000.0,1597000000.0,5502000000.0,13886000000.0,13886000000.0,2286000000.0,11611000000.0,203000000.0,25408000000.0,3605594848.0,37415000000.0,34479000000.0,634000000.0,109648000000.0,59310000000.0,31704000000.0,37493000000.0,72155000000.0,76746000000.0,48070000000.0,1367000000.0,386000000.0,33045197.0,581000000.0,,8817000000.0
ENI.MI,2021-12-31,12M,EUR,16795000000.0,15524000000.0,-145029000000.0,263000000.0,53000000.0,948000000.0,5337000000.0,4005000000.0,8254000000.0,14574000000.0,836000000.0,4005000000.0,44437000000.0,13592000000.0,57877000000.0,948000000.0,3613000000.0,5028000000.0,1760000000.0,1760000000.0,44002000000.0,0.0,115000000.0,1888000000.0,819000000.0,51000000.0,3452000000.0,6530000000.0,12819000000.0,2862000000.0,4799000000.0,206149000000.0,12460000000.0,648000000.0,6072000000.0,71764000000.0,53000000.0,7234000000.0,,3786000000.0,2057000000.0,44000000.0,4175000000.0,1463000000.0,4389000000.0,23714000000.0,28103000000.0,5887000000.0,13593000000.0,184519000000.0,82000000.0,19073000000.0,61120000000.0,39638000000.0,2122000000.0,2713000000.0,4835000000.0,,2713000000.0,4835000000.0,3539756675.0,732000000.0,1314000000.0,13963000000.0,6289000000.0,,1937000000.0,8000000.0,1294000000.0,1849000000.0,1378000000.0,4373000000.0,1099000000.0,1494000000.0,6320000000.0,23251000000.0,23251000000.0,2612000000.0,19543000000.0,4233000000.0,28571000000.0,3605594848.0,44437000000.0,39638000000.0,637000000.0,137765000000.0,68151000000.0,33131000000.0,44519000000.0,93246000000.0,79888000000.0,49244000000.0,2083000000.0,401000000.0,65838173.0,958000000.0,,13875000000.0
ENI.MI,2022-12-31,12M,EUR,19527000000.0,16556000000.0,-141896000000.0,264000000.0,56000000.0,1010000000.0,4951000000.0,4005000000.0,8889000000.0,17140000000.0,34000000.0,4005000000.0,54759000000.0,15452000000.0,61861000000.0,884000000.0,6588000000.0,8427000000.0,1751000000.0,1751000000.0,48825000000.0,,286000000.0,1645000000.0,786000000.0,129000000.0,4962000000.0,7564000000.0,16349000000.0,3138000000.0,5525000000.0,202674000000.0,11076000000.0,2108000000.0,7709000000.0,80721000000.0,56000000.0,13350000000.0,,4977000000.0,7065000000.0,50000000.0,4255000000.0,4446000000.0,4067000000.0,19374000000.0,23441000000.0,12092000000.0,15267000000.0,178800000000.0,471000000.0,17073000000.0,60778000000.0,49234000000.0,2182000000.0,4569000000.0,5800000000.0,706000000.0,4569000000.0,5094000000.0,3345390143.0,938000000.0,2142000000.0,9973000000.0,8785000000.0,,2387000000.0,4000000.0,1202000000.0,3736000000.0,2208000000.0,5576000000.0,1296000000.0,4143000000.0,8251000000.0,28674000000.0,28674000000.0,2743000000.0,23468000000.0,1266000000.0,37342000000.0,3571487977.0,54759000000.0,49234000000.0,1124000000.0,152130000000.0,74133000000.0,31868000000.0,55230000000.0,96900000000.0,90269000000.0,48075000000.0,3571000000.0,287000000.0,226097834.0,2937000000.0,4962000000.0,13036000000.0
ENI.MI,2023-12-31,12M,EUR,14231000000.0,13184000000.0,-142556000000.0,2609000000.0,61000000.0,1039000000.0,5336000000.0,4005000000.0,9481000000.0,16263000000.0,,4005000000.0,53184000000.0,17978000000.0,49314000000.0,1128000000.0,6057000000.0,8141000000.0,1154000000.0,1154000000.0,37921000000.0,,153000000.0,1365000000.0,748000000.0,46000000.0,,5238000000.0,13753000000.0,3133000000.0,6379000000.0,203689000000.0,3323000000.0,1685000000.0,6186000000.0,80957000000.0,61000000.0,13947000000.0,,4327000000.0,8250000000.0,53000000.0,4354000000.0,4092000000.0,4208000000.0,21716000000.0,25924000000.0,12630000000.0,15533000000.0,176117000000.0,460000000.0,18292000000.0,61133000000.0,46805000000.0,2519000000.0,4482000000.0,5393000000.0,691000000.0,4482000000.0,4702000000.0,3218822557.0,1399000000.0,1965000000.0,5193000000.0,8515000000.0,,3246000000.0,6000000.0,1256000000.0,4786000000.0,3236000000.0,5706000000.0,1648000000.0,2898000000.0,6782000000.0,23433000000.0,23433000000.0,2920000000.0,18822000000.0,712000000.0,37759000000.0,3375937893.0,53184000000.0,46805000000.0,1375000000.0,142606000000.0,74900000000.0,34065000000.0,53644000000.0,88962000000.0,93292000000.0,51041000000.0,3496000000.0,54000000.0,157115336.0,2333000000.0,3260000000.0,11393000000.0
