asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AssetImpairmentCharge,AssetsHeldForSaleCurrent,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,BuildingsAndImprovements,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashFlowFromContinuingFinancingActivities,CashFlowFromContinuingInvestingActivities,CashFlowFromContinuingOperatingActivities,ChangeInAccountPayable,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherWorkingCapital,ChangeInPayable,ChangeInPayablesAndAccruedExpense,ChangeInReceivables,ChangeInWorkingCapital,ChangesInAccountReceivables,ChangesInCash,CommercialPaper,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredLiabilities,CurrentDeferredRevenue,CurrentLiabilities,CurrentNotesPayable,DeferredIncomeTax,DeferredTax,DepreciationAmortizationDepletion,DepreciationAndAmortization,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,DuefromRelatedPartiesCurrent,EBIT,EBITDA,EarningsFromEquityInterest,EarningsLossesFromEquityInvestments,EffectOfExchangeRateChanges,EmployeeBenefits,EndCashPosition,EnterpriseValue,FinancialAssets,FinancingCashFlow,FinishedGoods,ForeignCurrencyTranslationAdjustments,FreeCashFlow,GainLossOnInvestmentSecurities,GainOnSaleOfBusiness,GainOnSaleOfPPE,GainOnSaleOfSecurity,GainsLossesNotAffectingRetainedEarnings,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,IncomeTaxPayable,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,InterestReceivedCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsAndAdvances,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfDebt,LandAndImprovements,LineOfCredit,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentAccountsReceivable,NonCurrentDeferredAssets,NonCurrentDeferredLiabilities,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentDeferredTaxesLiabilities,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingGainsLosses,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentBorrowings,OtherCurrentLiabilities,OtherEquityAdjustments,OtherEquityInterest,OtherIncomeExpense,OtherIntangibleAssets,OtherInventories,OtherInvestments,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PayablesAndAccruedExpenses,PensionAndEmployeeBenefitExpense,PretaxIncome,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,Receivables,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestrictedCash,RetainedEarnings,SalariesAndWages,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
2019-12-31,12M,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778000000.0,,,,-400000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,86000000.0,,,,,,,,,,,,,,,,,,,-400000000.0,,,,,,,,,,,,,,,,,,,,,,,,456000000.0,,,,,,,,,,,-7000000.0,,,,,-1542000000.0,,,,,,,,,-1008000000.0,,,,,,,,-23000000.0,,,,,,,,,,,,-400000000.0,,,,187000000.0,17000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,,
2020-12-31,12M,EUR,8679000000.0,7087000000.0,-132436000000.0,3512000000.0,44000000.0,55000000.0,3572500000.0,-2.42,5994000000.0,859000000.0,-4644000000.0,5018000000.0,4005000000.0,9413000000.0,14915000000.0,-1965000000.0,3253000000.0,-4587000000.0,4822000000.0,-1614000000.0,3419000000.0,1054000000.0,-774000000.0,-1614000000.0,-1614000000.0,1316000000.0,-18000000.0,1316000000.0,3488000000.0,2233000000.0,4005000000.0,-1965000000.0,37415000000.0,,13911000000.0,40855000000.0,32902000000.0,849000000.0,4022000000.0,5640000000.0,2109000000.0,2109000000.0,24085000000.0,0.0,2650000000.0,2650000000.0,7304000000.0,7304000000.0,162000000.0,3579000000.0,-2.42,-8635000000.0,509000000.0,2293000000.0,-1020000000.0,6284000000.0,-1733000000.0,1733000000.0,-69000000.0,1201000000.0,9413000000.0,50317154416.0,152000000.0,3253000000.0,1603000000.0,3895000000.0,178000000.0,-150000000.0,0.0,10000000.0,-340000000.0,8583000000.0,2863000000.0,1297000000.0,2936000000.0,191022000000.0,3132000000.0,1548000000.0,3512000000.0,243000000.0,4958000000.0,4958000000.0,3531000000.0,3531000000.0,-928000000.0,53000000.0,3893000000.0,63332000000.0,-4587000000.0,55000000.0,7761000000.0,,3837000000.0,2832000000.0,80000000.0,8253000000.0,4082000000.0,649000000.0,4169000000.0,21895000000.0,26064000000.0,8253000000.0,-3969000000.0,6749000000.0,13438000000.0,169435000000.0,30538154416.0,78000000.0,-7000000.0,-109000000.0,,16504000000.0,-8635000000.0,-8635000000.0,-8628000000.0,-8635000000.0,-8635000000.0,-8628000000.0,-8628000000.0,-237000000.0,-1396000000.0,859000000.0,5221000000.0,4284000000.0,-1396000000.0,-3000000.0,-705000000.0,58586000000.0,-4395000000.0,937000000.0,34479000000.0,1287000000.0,4109000000.0,5524000000.0,394000000.0,4109000000.0,5524000000.0,10352000000.0,-5543320000.0,4822000000.0,2863000000.0,1574000000.0,269000000.0,55076000000.0,3572549651.0,,688000000.0,1140000000.0,2450000000.0,4688000000.0,,-4851000000.0,1639000000.0,4000000.0,957000000.0,843000000.0,1915000000.0,1295000000.0,950000000.0,-950000000.0,3840000000.0,866000000.0,1597000000.0,5502000000.0,0.0,13886000000.0,13886000000.0,,-5978000000.0,-109000000.0,-237000000.0,-449000000.0,-4407000000.0,2286000000.0,11611000000.0,40855000000.0,7304000000.0,876000000.0,-3969000000.0,,203000000.0,25408000000.0,2863000000.0,,,1308000000.0,12000000.0,2863000000.0,3605594848.0,-3728000000.0,37415000000.0,34479000000.0,-976320000.0,2650000000.0,0.24,634000000.0,-2049000000.0,109648000000.0,59310000000.0,31704000000.0,37493000000.0,43718000000.0,72155000000.0,76746000000.0,48070000000.0,-3275000000.0,-31000000.0,43987000000.0,1367000000.0,-4068000000.0,-4068000000.0,386000000.0,33045197.0,581000000.0,,8817000000.0,226000000.0
2021-12-31,12M,EUR,16795000000.0,15524000000.0,-145029000000.0,554000000.0,263000000.0,53000000.0,3566000000.0,1.61,9413000000.0,948000000.0,-5236000000.0,5337000000.0,4005000000.0,8254000000.0,14574000000.0,-2358000000.0,-2039000000.0,-12022000000.0,12861000000.0,7744000000.0,-1148000000.0,-2033000000.0,-969000000.0,7744000000.0,7744000000.0,-7888000000.0,-3146000000.0,-7888000000.0,-1200000000.0,836000000.0,4005000000.0,-2358000000.0,44437000000.0,-400000000.0,13592000000.0,62612000000.0,57877000000.0,948000000.0,3613000000.0,5028000000.0,1760000000.0,1760000000.0,44002000000.0,0.0,4845000000.0,4845000000.0,7063000000.0,7063000000.0,115000000.0,3573600000.0,1.6,5726000000.0,857000000.0,1888000000.0,14901000000.0,21964000000.0,-1091000000.0,1091000000.0,52000000.0,819000000.0,8265000000.0,59819826568.0,51000000.0,-2039000000.0,3452000000.0,6530000000.0,7625000000.0,-230000000.0,1000000.0,107000000.0,819000000.0,12819000000.0,2888000000.0,2862000000.0,4799000000.0,206149000000.0,13963000000.0,12460000000.0,554000000.0,648000000.0,4216000000.0,4216000000.0,3723000000.0,3723000000.0,-792000000.0,28000000.0,6072000000.0,71764000000.0,-12022000000.0,53000000.0,7234000000.0,,3786000000.0,2057000000.0,44000000.0,5541000000.0,4175000000.0,1463000000.0,4389000000.0,23714000000.0,28103000000.0,5541000000.0,-3890000000.0,5887000000.0,13593000000.0,184519000000.0,43255826568.0,82000000.0,-19000000.0,-1825000000.0,-400000000.0,19073000000.0,5821000000.0,5726000000.0,5840000000.0,5821000000.0,5821000000.0,5840000000.0,5840000000.0,-283000000.0,-482000000.0,-5511000000.0,741000000.0,1651000000.0,-482000000.0,-22000000.0,342000000.0,61120000000.0,-4745000000.0,-910000000.0,39638000000.0,2122000000.0,2713000000.0,4835000000.0,,2713000000.0,4835000000.0,21870000000.0,5749560000.0,12861000000.0,2888000000.0,813000000.0,11075000000.0,95844000000.0,3539756675.0,,732000000.0,1314000000.0,13963000000.0,6289000000.0,,92000000.0,1937000000.0,8000000.0,1294000000.0,525000000.0,1849000000.0,1378000000.0,1089000000.0,,4373000000.0,1099000000.0,1494000000.0,6320000000.0,95000000.0,23251000000.0,23251000000.0,54000000.0,10685000000.0,-1901000000.0,-284000000.0,-5807000000.0,-4952000000.0,2612000000.0,19543000000.0,62612000000.0,7063000000.0,1233000000.0,-3890000000.0,-400000000.0,4233000000.0,28571000000.0,2888000000.0,76000000.0,1000000.0,296000000.0,207000000.0,2888000000.0,3605594848.0,-725000000.0,44437000000.0,39638000000.0,22560000.0,4845000000.0,0.24,637000000.0,-3726000000.0,137765000000.0,68151000000.0,33131000000.0,44519000000.0,65500000000.0,93246000000.0,79888000000.0,49244000000.0,12341000000.0,-11000000.0,76575000000.0,2083000000.0,94000000.0,94000000.0,401000000.0,65838173.0,958000000.0,,13875000000.0,279000000.0
2022-12-31,12M,EUR,19527000000.0,16556000000.0,-141896000000.0,1739000000.0,264000000.0,56000000.0,3483600000.0,3.96,8265000000.0,1010000000.0,-8059000000.0,4951000000.0,4005000000.0,8889000000.0,17140000000.0,-3009000000.0,-8542000000.0,-7018000000.0,17460000000.0,2284000000.0,1916000000.0,-2528000000.0,1000000.0,2284000000.0,2284000000.0,-1036000000.0,-1279000000.0,-1036000000.0,1900000000.0,34000000.0,4005000000.0,-3009000000.0,54759000000.0,-2400000000.0,15452000000.0,109734000000.0,61861000000.0,884000000.0,6588000000.0,8427000000.0,1751000000.0,1751000000.0,48825000000.0,,8088000000.0,8088000000.0,7205000000.0,7205000000.0,286000000.0,3490000000.0,3.95,13778000000.0,1545000000.0,1645000000.0,31382000000.0,38587000000.0,1841000000.0,-1841000000.0,16000000.0,786000000.0,10181000000.0,55945853439.0,129000000.0,-8542000000.0,4962000000.0,7564000000.0,9401000000.0,-351000000.0,483000000.0,48000000.0,1417000000.0,16349000000.0,3015000000.0,3138000000.0,5525000000.0,202674000000.0,22778000000.0,11076000000.0,1739000000.0,2108000000.0,9333000000.0,9333000000.0,8450000000.0,8450000000.0,-851000000.0,116000000.0,7709000000.0,80721000000.0,-7018000000.0,56000000.0,13350000000.0,,4977000000.0,7065000000.0,50000000.0,130000000.0,4255000000.0,4446000000.0,4067000000.0,19374000000.0,23441000000.0,130000000.0,-5206000000.0,12092000000.0,15267000000.0,178800000000.0,44446853439.0,471000000.0,-74000000.0,-1696000000.0,-2400000000.0,17073000000.0,13887000000.0,13778000000.0,13961000000.0,13887000000.0,13887000000.0,13961000000.0,13961000000.0,-339000000.0,-938000000.0,340000000.0,-3701000000.0,-5076000000.0,-938000000.0,568000000.0,2231000000.0,60778000000.0,-7554000000.0,1375000000.0,49234000000.0,2182000000.0,4569000000.0,5800000000.0,706000000.0,4569000000.0,5094000000.0,38331000000.0,13724952000.0,17460000000.0,3015000000.0,-2677000000.0,19763000000.0,161727000000.0,3345390143.0,,938000000.0,2142000000.0,9973000000.0,8785000000.0,,3224000000.0,2387000000.0,4000000.0,1202000000.0,-1899000000.0,3736000000.0,2208000000.0,1127000000.0,,5576000000.0,1296000000.0,4143000000.0,8251000000.0,109000000.0,28674000000.0,28674000000.0,39000000.0,22049000000.0,-1696000000.0,-356000000.0,-2025000000.0,-7703000000.0,2743000000.0,23468000000.0,109734000000.0,7205000000.0,2301000000.0,-5206000000.0,-2400000000.0,1266000000.0,37342000000.0,3015000000.0,,17000000.0,2365000000.0,149000000.0,3015000000.0,3571487977.0,-1161000000.0,54759000000.0,49234000000.0,93952000.0,8088000000.0,0.367,1124000000.0,-8488000000.0,152130000000.0,74133000000.0,31868000000.0,55230000000.0,112749000000.0,96900000000.0,90269000000.0,48075000000.0,17510000000.0,55000000.0,132512000000.0,3571000000.0,256000000.0,256000000.0,287000000.0,226097834.0,2937000000.0,4962000000.0,13036000000.0,-47000000.0
2023-12-31,12M,EUR,14231000000.0,13184000000.0,-142556000000.0,2337000000.0,2609000000.0,61000000.0,3303800000.0,1.41,10181000000.0,1039000000.0,-9215000000.0,5336000000.0,4005000000.0,9481000000.0,16263000000.0,-3046000000.0,-5668000000.0,-9365000000.0,15119000000.0,-4823000000.0,24000000.0,1792000000.0,1520000000.0,-4823000000.0,-4823000000.0,3322000000.0,1811000000.0,3322000000.0,86000000.0,,4005000000.0,-3046000000.0,53184000000.0,-1803000000.0,17978000000.0,81315000000.0,49314000000.0,1128000000.0,6057000000.0,8141000000.0,1154000000.0,1154000000.0,37921000000.0,,5368000000.0,5368000000.0,7479000000.0,7479000000.0,153000000.0,332710000000.0,1.4,4671000000.0,2255000000.0,1365000000.0,18341000000.0,25820000000.0,1336000000.0,-1336000000.0,-62000000.0,748000000.0,10205000000.0,62939488604.0,46000000.0,-5668000000.0,,5238000000.0,5904000000.0,-255000000.0,430000000.0,27000000.0,1095000000.0,13753000000.0,3136000000.0,3133000000.0,6379000000.0,203689000000.0,12402000000.0,3323000000.0,2337000000.0,1685000000.0,8113000000.0,8113000000.0,7417000000.0,7417000000.0,-919000000.0,459000000.0,6186000000.0,80957000000.0,-9365000000.0,61000000.0,13947000000.0,,4327000000.0,8250000000.0,53000000.0,5050000000.0,4354000000.0,4092000000.0,4208000000.0,21716000000.0,25924000000.0,5050000000.0,-4262000000.0,12630000000.0,15533000000.0,176117000000.0,49402488604.0,460000000.0,-89000000.0,-882000000.0,-1803000000.0,18292000000.0,4771000000.0,4671000000.0,4860000000.0,4771000000.0,4771000000.0,4860000000.0,4860000000.0,-444000000.0,-412000000.0,570000000.0,-707000000.0,788000000.0,-412000000.0,-112000000.0,8000000.0,61133000000.0,-8617000000.0,-1495000000.0,46805000000.0,2519000000.0,4482000000.0,5393000000.0,691000000.0,4482000000.0,4702000000.0,26854000000.0,5556840000.0,15119000000.0,3136000000.0,-2031000000.0,9266000000.0,112828000000.0,3218822557.0,,1399000000.0,1965000000.0,5193000000.0,8515000000.0,,1374000000.0,3246000000.0,6000000.0,1256000000.0,-217000000.0,4786000000.0,3236000000.0,1072000000.0,,5706000000.0,1648000000.0,2898000000.0,6782000000.0,100000000.0,23433000000.0,23433000000.0,1000000.0,10228000000.0,-1277000000.0,-476000000.0,-1703000000.0,-8739000000.0,2920000000.0,18822000000.0,81315000000.0,7479000000.0,1432000000.0,-4262000000.0,-1803000000.0,712000000.0,37759000000.0,3136000000.0,395000000.0,32000000.0,2273000000.0,122000000.0,3136000000.0,3375937893.0,-2129000000.0,53184000000.0,46805000000.0,-248160000.0,5368000000.0,0.24,1375000000.0,-6283000000.0,142606000000.0,74900000000.0,34065000000.0,53644000000.0,84451000000.0,88962000000.0,93292000000.0,51041000000.0,8257000000.0,-284000000.0,93717000000.0,3496000000.0,-1034000000.0,-1034000000.0,54000000.0,157115336.0,2333000000.0,3260000000.0,11393000000.0,249000000.0
