symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AllowanceForDoubtfulAccountsReceivable,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CommonStock,CommonStockEquity,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DerivativeProductLiabilities,FinancialAssets,Goodwill,GoodwillAndOtherIntangibleAssets,GrossAccountsReceivable,GrossPPE,HedgingAssetsCurrent,HeldToMaturitySecurities,Inventory,InvestedCapital,InvestmentinFinancialAssets,LiabilitiesHeldforSaleNonCurrent,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredRevenue,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherReceivables,OtherShortTermInvestments,Payables,PrepaidAssets,RawMaterials,RestrictedCash,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TreasurySharesNumber,TreasuryStock,WorkingCapital
A2A.MI,2019-12-31,12M,EUR,,,,-108000000.0,,,,,,,,,,,,,,2000000.0,,,1960000000.0,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,23721421.0,54000000.0,
A2A.MI,2020-12-31,12M,EUR,1552000000.0,831000000.0,-6541000000.0,-130000000.0,36000000.0,110000000.0,1629000000.0,1012000000.0,1023000000.0,1629000000.0,3537000000.0,3953000000.0,21000000.0,567000000.0,588000000.0,3011000000.0,19000000.0,0.0,426000000.0,2737000000.0,2160000000.0,11703000000.0,426000000.0,,139000000.0,7924000000.0,36000000.0,14000000.0,89000000.0,3820000000.0,3909000000.0,17000000.0,752000000.0,579000000.0,3375000000.0,5162000000.0,800000000.0,72000000.0,265000000.0,278000000.0,3109183856.0,1000000.0,3000000.0,2311000000.0,82000000.0,28000000.0,52000000.0,408000000.0,1377000000.0,11000000.0,2017000000.0,27000000.0,57000000.0,,364000000.0,3132905277.0,3537000000.0,800000000.0,129000000.0,12226000000.0,7357000000.0,4497000000.0,4116000000.0,8110000000.0,8273000000.0,5099000000.0,57000000.0,3000000.0,23721421.0,54000000.0,942000000.0
A2A.MI,2021-12-31,12M,EUR,2894000000.0,1124000000.0,-7115000000.0,-133000000.0,64000000.0,112000000.0,1629000000.0,964000000.0,973000000.0,1629000000.0,3760000000.0,8587000000.0,23000000.0,723000000.0,746000000.0,8148000000.0,11000000.0,,746000000.0,3125000000.0,3424000000.0,12703000000.0,3737000000.0,,204000000.0,8716000000.0,64000000.0,15000000.0,89000000.0,4233000000.0,4322000000.0,33000000.0,797000000.0,543000000.0,3992000000.0,5588000000.0,635000000.0,92000000.0,424000000.0,294000000.0,3070459934.0,1000000.0,10000000.0,2379000000.0,130000000.0,25000000.0,118000000.0,684000000.0,2386000000.0,9000000.0,3694000000.0,42000000.0,74000000.0,,504000000.0,3132905277.0,3760000000.0,635000000.0,120000000.0,18008000000.0,7993000000.0,5068000000.0,4303000000.0,13705000000.0,9421000000.0,5557000000.0,116000000.0,3000000.0,62445343.0,0.0,439000000.0
A2A.MI,2022-12-31,12M,EUR,5524000000.0,1404000000.0,-7950000000.0,-192000000.0,70000000.0,163000000.0,1629000000.0,2394000000.0,2408000000.0,1629000000.0,3899000000.0,11138000000.0,31000000.0,991000000.0,1022000000.0,9686000000.0,0.0,12000000.0,844000000.0,3515000000.0,4872000000.0,14112000000.0,2861000000.0,,536000000.0,10625000000.0,70000000.0,0.0,132000000.0,5735000000.0,5867000000.0,33000000.0,729000000.0,568000000.0,4332000000.0,6162000000.0,384000000.0,,363000000.0,248000000.0,3132905277.0,1000000.0,3006000000.0,2671000000.0,2000000.0,74000000.0,370000000.0,342000000.0,3554000000.0,14000000.0,6103000000.0,10000000.0,534000000.0,190000000.0,401000000.0,3132905277.0,3899000000.0,384000000.0,174000000.0,21367000000.0,9634000000.0,6889000000.0,4467000000.0,16900000000.0,10229000000.0,7214000000.0,237000000.0,,,0.0,1452000000.0
A2A.MI,2023-12-31,12M,EUR,4105000000.0,1807000000.0,-8452000000.0,,67000000.0,177000000.0,1629000000.0,1439000000.0,1472000000.0,1629000000.0,4240000000.0,7826000000.0,35000000.0,740000000.0,775000000.0,7020000000.0,11000000.0,2000000.0,846000000.0,3630000000.0,,15095000000.0,1526000000.0,0.0,319000000.0,10414000000.0,67000000.0,0.0,142000000.0,5434000000.0,5576000000.0,30000000.0,828000000.0,562000000.0,4735000000.0,6643000000.0,610000000.0,,464000000.0,237000000.0,3132905277.0,1000000.0,,2784000000.0,2000000.0,136000000.0,324000000.0,422000000.0,2328000000.0,33000000.0,4692000000.0,12000000.0,317000000.0,190000000.0,659000000.0,3132905277.0,4240000000.0,610000000.0,171000000.0,18798000000.0,9674000000.0,6351000000.0,4802000000.0,13996000000.0,10972000000.0,6976000000.0,165000000.0,,0.0,,806000000.0
