symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashDividendsPaid,CashEquivalents,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockDividendPaid,CommonStockEquity,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DefinedPensionBenefit,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendsReceivedCFI,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancialAssets,FinancingCashFlow,FinishedGoods,FreeCashFlow,GainLossOnInvestmentSecurities,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFF,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfDebt,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfIntangibles,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TradingSecurities,TreasurySharesNumber,WorkingCapital,WriteOff
IEG.MI,2019-12-31,12M,EUR,,,,,,,,,,,,,,,-5556000.0,,,,,,,,,,,-5556000.0,,,,,,,,,,431000.0,,,,,,,,,43000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1752000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353000.0,,,,,1940000.0,,,,,,,,,,1000.0,164000.0,,-1000.0,,,,,,,,,1152000.0,,,,1345000.0,,,,,,,,,,,492000.0,492000.0,,,,,24000.0,,,,,,,,,,,,,,,,,,,,,,,,,222000.0,40000.0,,,
IEG.MI,2020-12-31,12M,EUR,23445000.0,13676000.0,-246876000.0,13947000.0,2173000.0,472000.0,30864197.0,-0.3658,22198000.0,-3728000.0,25333000.0,52215000.0,28108000.0,28108000.0,,28108000.0,5910000.0,172000.0,1893000.0,-32315000.0,-11633000.0,18854000.0,-23029000.0,5910000.0,52215000.0,,92300000.0,,3732000.0,51860000.0,47309000.0,3359000.0,28837000.0,32196000.0,75089000.0,443000.0,21813000.0,21813000.0,17066000.0,14893000.0,11195000.0,30864197.0,-0.3658,-11289000.0,,-14811000.0,7002000.0,28108000.0,182687554.0,,,35810000.0,497000.0,-30162000.0,-299000.0,21752000.0,35908000.0,441618000.0,27248000.0,4747000.0,2714000.0,2714000.0,2000.0,2000.0,-2867000.0,783000.0,207123000.0,-3466000.0,472000.0,11051000.0,2990000.0,625000.0,625000.0,64570000.0,21974000.0,85986000.0,107960000.0,64570000.0,-25822000.0,14666000.0,1632000.0,78890000.0,80555554.0,752000.0,1160000.0,-1245000.0,,86715000.0,-11289000.0,-11289000.0,-12449000.0,-11289000.0,-11289000.0,-17525000.0,-12449000.0,-154000.0,-2712000.0,1467000.0,39788000.0,38748000.0,-2712000.0,-1111000.0,,194742000.0,-3534000.0,1040000.0,56392000.0,,4287000.0,6824000.0,5276000.0,-12515075.549215,-26434000.0,42478000.0,-15230000.0,79108000.0,30864197.0,1000.0,2000.0,2577000.0,1000.0,14156000.0,-7931000.0,2000.0,2106000.0,3032000.0,10088000.0,59046000.0,1397000.0,14000.0,-157000.0,0.0,35559000.0,1664000.0,1954000.0,-17525000.0,299950000.0,1570000.0,-926000.0,-164000.0,-3564000.0,286000.0,51860000.0,21813000.0,214000.0,214000.0,-25822000.0,,-14000.0,-2508000.0,10000.0,30000.0,30864197.0,-6315000.0,92300000.0,56392000.0,499924.450785,-5076000.0,0.289643,1221000.0,-1785000.0,299923000.0,178286000.0,140156000.0,93052000.0,94338000.0,206871000.0,252614000.0,131782000.0,-21555000.0,,79108000.0,2026000.0,1726000.0,1726000.0,1249000.0,25000.0,,-27780000.0,1739000.0
IEG.MI,2021-12-31,12M,EUR,33825000.0,23189000.0,-258070000.0,13947000.0,2010000.0,360000.0,30864197.0,0.0531,28108000.0,-5848000.0,27372000.0,52215000.0,52651000.0,52820000.0,,52651000.0,24543000.0,53000.0,-1211000.0,19505000.0,10055000.0,-9808000.0,18593000.0,24543000.0,52215000.0,,94550000.0,0.0,3928000.0,51159000.0,82979000.0,3346000.0,22157000.0,25503000.0,100503000.0,331000.0,16669000.0,16669000.0,15241000.0,13231000.0,9295000.0,30864197.0,0.0531,1638000.0,,1236000.0,17905000.0,52651000.0,200622405.0,11.204826,0.0,-3034000.0,408000.0,29400000.0,-41000.0,22112000.0,34519000.0,449232000.0,23145000.0,1428000.0,2277000.0,2277000.0,1000.0,1000.0,-4353000.0,731000.0,208984000.0,-7671000.0,360000.0,10858000.0,2957000.0,440000.0,440000.0,14894000.0,24026000.0,92277000.0,116303000.0,14894000.0,-9912000.0,14255000.0,1830000.0,79027000.0,82407405.0,-1172000.0,2311000.0,-113000.0,0.0,61783000.0,1638000.0,1638000.0,-673000.0,1638000.0,1638000.0,-1041000.0,-673000.0,-621000.0,-2276000.0,-1852000.0,474000.0,4982000.0,-2276000.0,845000.0,1000.0,191162000.0,-5086000.0,-4508000.0,60031000.0,,3754000.0,6878000.0,-6040000.0,-13842292.987512,35248000.0,45418000.0,-22273000.0,74304000.0,30864197.0,,,4384000.0,,12407000.0,-769000.0,-1000.0,2020000.0,3174000.0,6629000.0,60310000.0,1798000.0,169000.0,-28158000.0,0.0,43959000.0,1281000.0,3401000.0,-1041000.0,305967000.0,486000.0,0.0,-621000.0,-5227000.0,323000.0,51159000.0,16669000.0,,,-9912000.0,0.0,35000.0,-909000.0,0.0,141000.0,30864197.0,26695000.0,94550000.0,60031000.0,8464707.012488,-368000.0,0.353506,856000.0,0.0,330311000.0,186827000.0,141806000.0,93378000.0,96577000.0,236933000.0,247332000.0,136430000.0,2855000.0,,74304000.0,3505000.0,23945000.0,23945000.0,1263000.0,29000.0,,-17524000.0,0.0
IEG.MI,2022-12-31,12M,EUR,42807000.0,30131000.0,-268546000.0,13925000.0,1922000.0,334000.0,30854656.0,0.0235,52651000.0,-6316000.0,34295000.0,52110000.0,50586000.0,50586000.0,,50586000.0,-2066000.0,-121000.0,-1216000.0,13993000.0,9426000.0,-9529000.0,12553000.0,-2065000.0,52110000.0,,96254000.0,-127000.0,485000.0,101274000.0,89195000.0,4779000.0,18488000.0,23267000.0,124257000.0,309000.0,15396000.0,15396000.0,15354000.0,13432000.0,3299000.0,30854656.0,0.0235,724000.0,,2719000.0,18115000.0,50586000.0,176150484.0,,1945000.0,-17879000.0,406000.0,22836000.0,-42000.0,24861000.0,38346000.0,459868000.0,58480000.0,42000.0,2236000.0,2236000.0,26000.0,26000.0,-2572000.0,852000.0,199588000.0,-13338000.0,334000.0,9349000.0,8595000.0,330000.0,279000.0,0.0,29516000.0,84846000.0,114362000.0,0.0,-10879000.0,18223000.0,2174000.0,81775000.0,75768484.0,-1936000.0,1562000.0,-6631000.0,-127000.0,52748000.0,724000.0,724000.0,-837000.0,724000.0,724000.0,483000.0,-837000.0,-1403000.0,-2007000.0,-451000.0,-13388000.0,-10879000.0,-2007000.0,-1792000.0,1000.0,191322000.0,-4854000.0,-2509000.0,57908000.0,4885000.0,2959000.0,226000.0,17700000.0,408600.0,29152000.0,56469000.0,2011000.0,159754000.0,30800197.0,,7382000.0,8670000.0,-1000.0,13485000.0,-4538000.0,46000.0,1807000.0,3013000.0,9242000.0,112587000.0,1595000.0,137000.0,-674000.0,0.0,54158000.0,1382000.0,4163000.0,483000.0,265021000.0,6056000.0,-2869000.0,-1403000.0,-4913000.0,446000.0,101274000.0,15396000.0,,,-10879000.0,-127000.0,-200000.0,-214000.0,,59000.0,30864197.0,-2037000.0,96254000.0,57908000.0,99600.0,1320000.0,0.24,1671000.0,0.0,345253000.0,181100000.0,137629000.0,94318000.0,157743000.0,250935000.0,256058000.0,126678000.0,-54000.0,-203000.0,159754000.0,2109000.0,415000.0,415000.0,636000.0,25000.0,64000.0,-35062000.0,2669000.0
IEG.MI,2023-12-31,12M,EUR,43318000.0,31084000.0,-275331000.0,13759000.0,2048000.0,333000.0,30703430.0,0.417,50586000.0,-10513000.0,40438000.0,51829000.0,65885000.0,65885000.0,,65885000.0,15299000.0,8000.0,-2097000.0,7762000.0,387000.0,-2560000.0,3499000.0,15299000.0,51829000.0,,106221000.0,-446000.0,1978000.0,116436000.0,106985000.0,4154000.0,19595000.0,23749000.0,133668000.0,,16791000.0,16791000.0,15870000.0,13822000.0,1446000.0,30703430.0,0.417,12803000.0,,25870000.0,42661000.0,65885000.0,180578368.0,,814000.0,-19012000.0,335000.0,37843000.0,-1000.0,29245000.0,42814000.0,472001000.0,95987000.0,921000.0,5124000.0,5124000.0,89000.0,89000.0,-4121000.0,845000.0,199684000.0,-14045000.0,333000.0,10581000.0,5125000.0,,262000.0,0.0,36284000.0,73868000.0,110152000.0,0.0,-14675000.0,15968000.0,8017000.0,83429000.0,94358368.0,640000.0,-529000.0,-3258000.0,-446000.0,27578000.0,12803000.0,12803000.0,13332000.0,12803000.0,12803000.0,20746000.0,13332000.0,-1041000.0,-5188000.0,-361000.0,-14780000.0,-14675000.0,-5188000.0,335000.0,,196670000.0,-9385000.0,-105000.0,63407000.0,1599000.0,3354000.0,829000.0,41928000.0,12331952.279958,48356000.0,67117000.0,28870000.0,212423000.0,30635834.0,,2000.0,11103000.0,,13569000.0,-3474000.0,430000.0,1704000.0,9708000.0,10153000.0,118653000.0,1462000.0,,13000.0,0.0,58909000.0,,6313000.0,20746000.0,267941000.0,7888000.0,-3233000.0,-1041000.0,-9472000.0,510000.0,116436000.0,16791000.0,,,-14675000.0,-446000.0,,10654000.0,,87000.0,30864197.0,-2613000.0,106221000.0,63407000.0,261952.279958,7414000.0,0.35737,1192000.0,-985000.0,367057000.0,180089000.0,133901000.0,106861000.0,183553000.0,260196000.0,260072000.0,126528000.0,25726000.0,153000.0,212423000.0,5438000.0,733000.0,733000.0,,,228363.0,-26683000.0,1679000.0
