symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,AvailableForSaleSecurities,CapitalLeaseObligations,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CommonStock,CommonStockEquity,ConstructionInProgress,CurrentAssets,CurrentCapitalLeaseObligation,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentLiabilities,DefinedPensionBenefit,DerivativeProductLiabilities,FinancialAssets,FinishedGoods,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,Inventory,InvestedCapital,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinJointVenturesatCost,InvestmentsinSubsidiariesatCost,LongTermCapitalLeaseObligation,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MinorityInterest,NetDebt,NetPPE,NetTangibleAssets,NonCurrentDeferredTaxesAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NonCurrentPrepaidAssets,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,Properties,RawMaterials,RetainedEarnings,ShareIssued,StockholdersEquity,TangibleBookValue,TaxesReceivable,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalTaxPayable,TradeandOtherPayablesNonCurrent,TradingSecurities,TreasurySharesNumber,WorkingCapital
IEG.MI,2022-12-31,3M,EUR,,,-268546000.0,,,,,,,,,,,,,,,,309000.0,3299000.0,,,,,,,,,,8595000.0,330000.0,279000.0,,,,,,,,,,,,,226000.0,,7382000.0,,-1000.0,,,,,,,137000.0,,1382000.0,,,,,,,,,,,,,,,,,636000.0,25000.0,,
IEG.MI,2023-03-31,3M,EUR,43886000.0,22996000.0,,13846000.0,324000.0,33062000.0,51953000.0,51771000.0,51771000.0,51771000.0,51953000.0,109143000.0,511000.0,82667000.0,4505000.0,12791000.0,17296000.0,94977000.0,295000.0,,1734000.0,318000.0,27713000.0,39359000.0,188336000.0,701000.0,211579000.0,324000.0,18266000.0,,,,28557000.0,89645000.0,118202000.0,18266000.0,2349000.0,9429000.0,-1350000.0,50665000.0,188336000.0,69784000.0,1871000.0,3062000.0,,30709197.0,1000.0,9094000.0,,11646000.0,280000.0,1884000.0,10592000.0,8319000.0,3498000.0,53000.0,59669000.0,,2572000.0,170077000.0,383000.0,13104000.0,30864197.0,109143000.0,69784000.0,930000.0,334008000.0,198788000.0,135498000.0,107793000.0,226215000.0,251340000.0,131238000.0,5191000.0,,,155000.0,-12310000.0
IEG.MI,2023-06-30,3M,EUR,41329000.0,38935000.0,,13835000.0,321000.0,31889000.0,51931000.0,41983000.0,41983000.0,41983000.0,51931000.0,105627000.0,942000.0,90401000.0,4585000.0,15815000.0,20400000.0,108792000.0,295000.0,3299000.0,1920000.0,453000.0,26998000.0,39693000.0,186367000.0,1012000.0,204822000.0,321000.0,15015000.0,,,,27304000.0,83380000.0,110684000.0,15015000.0,2394000.0,9459000.0,-458000.0,57212000.0,186367000.0,65934000.0,1517000.0,3010000.0,,30696227.0,-91000.0,12105000.0,,12695000.0,335000.0,1823000.0,9204000.0,8045000.0,3291000.0,29000.0,56010000.0,,4004000.0,167921000.0,559000.0,9002000.0,30864197.0,105627000.0,65934000.0,1067000.0,336185000.0,189007000.0,131084000.0,105169000.0,231016000.0,245784000.0,122224000.0,5477000.0,590000.0,,167970.0,-18391000.0
IEG.MI,2023-09-30,3M,EUR,34852000.0,37480000.0,,13828000.0,324000.0,30991000.0,51921000.0,43381000.0,43381000.0,43381000.0,51921000.0,104137000.0,2056000.0,91825000.0,4533000.0,18546000.0,23079000.0,115536000.0,295000.0,0.0,2084000.0,470000.0,29344000.0,41699000.0,185100000.0,1060000.0,202747000.0,324000.0,15020000.0,,,,26458000.0,80064000.0,106522000.0,15020000.0,5533000.0,9205000.0,377000.0,55229000.0,185100000.0,62438000.0,1651000.0,3071000.0,,30688227.0,,10659000.0,-1000.0,12355000.0,347000.0,1764000.0,9455000.0,7981000.0,2816000.0,47000.0,50186000.0,,5638000.0,165858000.0,590000.0,7238000.0,30864197.0,104137000.0,62438000.0,1249000.0,338669000.0,184201000.0,129601000.0,104514000.0,234155000.0,246845000.0,118619000.0,5879000.0,601000.0,,175970.0,-23711000.0
IEG.MI,2023-12-31,3M,EUR,43318000.0,31084000.0,-275331000.0,13759000.0,333000.0,40438000.0,51829000.0,65885000.0,65885000.0,65885000.0,51829000.0,106221000.0,1978000.0,106985000.0,4154000.0,19595000.0,23749000.0,133668000.0,,1446000.0,814000.0,335000.0,29245000.0,42814000.0,472001000.0,845000.0,199684000.0,333000.0,10581000.0,5125000.0,,262000.0,36284000.0,73868000.0,110152000.0,15968000.0,8017000.0,83429000.0,640000.0,27578000.0,196670000.0,63407000.0,1599000.0,3354000.0,829000.0,30635834.0,2000.0,11103000.0,,13569000.0,430000.0,1704000.0,10153000.0,118653000.0,1462000.0,,58909000.0,,6313000.0,267941000.0,510000.0,10654000.0,30864197.0,106221000.0,63407000.0,1192000.0,367057000.0,180089000.0,133901000.0,106861000.0,260196000.0,260072000.0,126528000.0,5438000.0,,,228363.0,-26683000.0
IEG.MI,2024-03-31,3M,EUR,51420000.0,25303000.0,,13492000.0,304000.0,40319000.0,51675000.0,74302000.0,74384000.0,74302000.0,51675000.0,128841000.0,2835000.0,111316000.0,4118000.0,19534000.0,23652000.0,117451000.0,,1446000.0,1191000.0,348000.0,28678000.0,42462000.0,196050000.0,862000.0,218827000.0,332000.0,15987000.0,,,,36201000.0,70452000.0,106653000.0,15987000.0,8271000.0,10180000.0,911000.0,15684000.0,196050000.0,86379000.0,1660000.0,3479000.0,895000.0,30545197.0,1000.0,10184000.0,,13784000.0,42000.0,1646000.0,12196000.0,45932000.0,4353000.0,82000.0,75058000.0,,5439000.0,137103000.0,514000.0,33570000.0,30864197.0,128841000.0,86379000.0,770000.0,370551000.0,199293000.0,130305000.0,129752000.0,240799000.0,259235000.0,123348000.0,11442000.0,,28000.0,319000.0,-6135000.0
