symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,BeginningCashPosition,CapitalExpenditure,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStockIssuance,DeferredTax,Depreciation,DepreciationAndAmortization,EndCashPosition,FinancingCashFlow,FreeCashFlow,InterestPaidCFO,InvestingCashFlow,IssuanceOfCapitalStock,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetIntangiblesPurchaseAndSale,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherInvestingChanges,NetPPEPurchaseAndSale,OperatingCashFlow,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,TaxesRefundPaid
CBB.MI,2023-12-31,TTM,EUR,420340.0,4458160.0,-243702.0,-2933637.0,-2623078.0,643498.0,-232527.0,-2212107.0,-2933636.0,20434.0,53874.0,5170.0,425510.0,1524523.0,-1222385.0,-1711252.0,-14696.0,-243701.0,20434.0,20434.0,266074.0,266074.0,-211461.0,0.0,-1242819.0,-1242819.0,1.0,-32241.0,-1467550.0,-1.0,38451.0,-211461.0,0.0,-32241.0,-24657.0
