symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AccumulatedDepreciation,AdditionalPaidInCapital,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnSaleOfPPE,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCashAdjustmentOutsideChangeinCash,OtherCurrentLiabilities,OtherEquityInterest,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherSpecialCharges,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,TreasuryStock,WorkInProcess,WorkingCapital,WriteOff
CML.MI,2019-12-31,12M,EUR,,,,,,,,,,-213000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,11000.0,,326000.0,,,326000.0,,,,,,0.0,,,,,,,,,,-46000.0,,,,,,,,,-167000.0,,,,,,,,,,,,,,,30000.0,,,,,,,,,,,,,,,,,0.0,-46000.0,,-167000.0,,,,179000.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
CML.MI,2020-12-31,12M,EUR,9246504.0,8384322.0,-2239374.0,7920000.0,59633.0,,11500000.0,0.100982,299757.0,,230000.0,6145570.0,6145570.0,6114414.0,31156.0,-45481.0,5834007.0,-10566404.0,2811543.0,2824781.0,-1555716.0,-6531277.0,5834007.0,230000.0,11190246.0,8000000.0,,0.0,14283705.0,32023827.0,2158300.0,2158300.0,1243.0,22510171.0,812990.0,554531.0,554531.0,580485.0,520852.0,11500000.0,0.100982,1161292.0,,2259379.0,2839864.0,,6133764.0,40231000.0,11341833.0,0.0,1110980.0,-3470621.0,,1659250.0,8027187.0,6651414.0,250877.0,250877.0,44.0,44.0,-249800.0,15942862.0,17421245.0,-2037205.0,,7936.0,10000.0,,8000000.0,3294125.0,4072699.0,4072699.0,3294125.0,-337713.0,17936.0,,1893590.0,36110000.0,,8000000.0,85429.0,1161292.0,1161292.0,1161292.0,1161292.0,1161292.0,1431355.0,1161292.0,,-250833.0,-2037205.0,47708.0,-337713.0,-250833.0,3294125.0,,5787813.0,,385421.0,9530996.0,664496.0,3257482.0,1478681.68,-3470621.0,4106591.0,2544823.0,20935119.0,11500000.0,,6743840.0,7920000.0,1659250.0,,249800.0,68583.0,132131.0,386199.0,144150.0,1014672.0,141511.0,,-1567.0,0.0,13604765.0,134150.0,162360.0,2008502.0,5118925.0,131691.0,,,-2037205.0,,1262070.0,14283705.0,554531.0,583897.0,583897.0,-337713.0,,160834.0,1161292.0,,,,,11500000.0,-417618.0,11190246.0,9530996.0,-100228.32,847210.0,0.24,1245959.0,,39493014.0,15262945.0,6230999.0,11190246.0,18390296.0,28302768.0,7469187.0,5792597.0,,20935119.0,4214111.0,-417618.0,-417618.0,986819.0,,14680792.0,9513656.0,258351.0
CML.MI,2021-12-31,12M,EUR,15695833.0,10251483.0,-2871233.0,7920000.0,335844.0,,11500000.0,0.100869,6145570.0,-4549148.0,230000.0,8166144.0,9285595.0,8141665.0,24479.0,460138.0,2020575.0,-5735922.0,1794380.0,6449329.0,-2011246.0,956679.0,2020575.0,230000.0,12350243.0,0.0,0.0,3631372.0,28844886.0,42405839.0,4195907.0,4195907.0,1173.0,29930084.0,593950.0,972434.0,972434.0,972434.0,636590.0,11500000.0,0.100869,1159996.0,0.0,2197532.0,3169966.0,0.0,8166144.0,32756446.0,7563529.0,2456120.0,1110980.0,-4359413.0,,1532784.0,12362224.0,8383394.0,443586.0,443586.0,2202.0,2202.0,-438740.0,20528328.0,26144771.0,-5732689.0,,7936.0,75091.0,,0.0,6628511.0,9598621.0,9598621.0,6628511.0,-762034.0,83027.0,225648.0,2044851.0,30360000.0,0.0,0.0,5628384.0,1159996.0,1159996.0,1159996.0,1159996.0,1159996.0,1159996.0,1159996.0,-209379.0,-441384.0,-1183541.0,935018.0,-762034.0,-441384.0,6628511.0,1.0,9490991.0,-4339769.0,1697052.0,10817459.0,805307.0,3415062.0,1322093.567209,189735.0,5944740.0,2438654.0,37228280.0,11500000.0,-1.0,7947322.0,,1532784.0,,438740.0,68582.0,481018.0,572462.0,230414.0,1567076.0,433149.0,1119451.0,-519468.0,0.0,17323451.0,,1312816.0,1753946.0,5118925.0,471068.0,0.0,-209379.0,-1183541.0,-4339769.0,994658.0,28844886.0,972434.0,586416.0,586416.0,-762034.0,0.0,245419.0,1159996.0,0.0,0.0,0.0,0.0,11500000.0,-245968.0,12350243.0,10817459.0,-82998.432791,593950.0,0.338636,593295.0,-3860332.0,53515829.0,21948864.0,13794528.0,12350243.0,34789626.0,41165586.0,11109990.0,11235502.0,,37228280.0,1397204.0,-245096.0,-245096.0,537344.0,0.0,17077550.0,12475755.0,549.0
CML.MI,2022-12-31,12M,EUR,16141434.0,27662160.0,-3609893.0,7920000.0,372854.0,328795.0,11500000.0,0.291971,8166144.0,-2137232.0,230000.0,4071930.0,6391381.0,4049924.0,22006.0,-98180.0,-4094214.0,-17282900.0,15917673.0,445601.0,-17580884.0,-18598690.0,-4094214.0,230000.0,15707911.0,0.0,0.0,4099321.0,45680115.0,74716575.0,10683021.0,10683021.0,705.0,54493798.0,1858586.0,1110460.0,1110460.0,1110460.0,737606.0,11500000.0,0.291971,3357669.0,0.0,6098059.0,7208519.0,0.0,4071930.0,48562578.0,11772812.0,6963272.0,1110980.0,-14424446.0,,2183722.0,13476720.0,15424405.0,881804.0,881804.0,1089.0,1089.0,-533918.0,37060375.0,41275251.0,-3579812.0,328795.0,7936.0,312591.0,,0.0,12806226.0,14884319.0,14884319.0,12806226.0,-6431377.0,320527.0,171078.0,2267278.0,31165000.0,0.0,0.0,21495410.0,3357669.0,3357669.0,3357669.0,3357669.0,3357669.0,3357669.0,3357669.0,-1023792.0,-892013.0,-1442580.0,-1033414.0,-6431377.0,-892013.0,12806226.0,,9866827.0,-1113440.0,5397963.0,13524189.0,1030582.0,7594318.0,3606005.276223,-12287214.0,9288433.0,6135972.0,61104520.0,11500000.0,,24638158.0,,2183722.0,,533918.0,68583.0,,867772.0,438994.0,1991196.0,558108.0,2319451.0,,0.0,18807395.0,,2063669.0,5216255.0,5118925.0,456877.0,0.0,-1023792.0,-1442580.0,-1113440.0,1642407.0,45680115.0,1110460.0,1009201.0,1009201.0,-6431377.0,0.0,385799.0,3357669.0,0.0,0.0,0.0,0.0,11500000.0,-385799.0,15707911.0,13524189.0,-137462.723777,1858586.0,0.356307,980177.0,-758288.0,87095919.0,30592230.0,25567340.0,15707911.0,54968548.0,71388008.0,12379344.0,16894210.0,11298.0,61104520.0,2226967.0,-385799.0,-385799.0,739648.0,0.0,28454696.0,20222777.0,0.0
CML.MI,2023-12-31,12M,EUR,53964567.0,45457100.0,-4810565.0,7920000.0,436168.0,,11500000.0,0.358939,4071930.0,-4345236.0,230000.0,14951978.0,17591429.0,14921748.0,30230.0,-62650.0,10880048.0,-102824661.0,70108703.0,37823133.0,-17802969.0,-12758444.0,10880048.0,230000.0,19835707.0,0.0,0.0,0.0,35842430.0,210858625.0,36036060.0,36036060.0,1514.0,192407299.0,2228775.0,1636840.0,1636840.0,1636840.0,1200672.0,11500000.0,0.358939,4127796.0,0.0,8242914.0,9879754.0,0.0,14951978.0,63189240.0,22200140.0,19286793.0,1110980.0,-11001932.0,,3109142.0,16460369.0,23415319.0,1886343.0,1886343.0,24811.0,24811.0,-1940018.0,132468604.0,67596346.0,-4663396.0,,7936.0,312591.0,,0.0,,11724579.0,11724579.0,,-3415783.0,320527.0,140000.0,8417127.0,39560000.0,0.0,0.0,32808661.0,4127796.0,4127796.0,4127796.0,4127796.0,4127796.0,4127796.0,4127796.0,-1361588.0,-1940017.0,-318160.0,17179315.0,-3415783.0,-1940017.0,5020825.0,,11649804.0,-2983648.0,20595098.0,16726565.0,1287663.0,10452766.0,4499895.460787,-6656696.0,14539574.0,8875745.0,59257749.0,11500000.0,,98233167.0,,3109142.0,,1940018.0,68583.0,,1127618.0,680669.0,2924317.0,1057411.0,2639451.0,66507.0,0.0,57835498.0,,9480101.0,6356571.0,5118925.0,87732.0,0.0,-1361588.0,-320000.0,-2983648.0,11942579.0,35842430.0,1636840.0,,2938231.0,-3415783.0,0.0,506505.0,4127796.0,0.0,0.0,1840.0,0.0,11500000.0,-573012.0,19835707.0,16726565.0,-200912.539213,2228775.0,0.350625,4802466.0,-1611161.0,225944526.0,31560286.0,47760639.0,19835707.0,50382004.0,206108819.0,15085901.0,13701520.0,78485.0,59257749.0,3190262.0,-573012.0,-573012.0,480695.0,0.0,101239232.0,18451326.0,0.0
