symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,Amortization,AmortizationCashFlow,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentLiabilities,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,EnterprisesValueRevenueRatio,FinancialAssets,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GainLossOnSaleOfPPE,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,HedgingAssetsCurrent,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,InvestmentsinSubsidiariesatCost,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtIssuance,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentDeferredTaxesLiabilities,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentLiabilities,OtherIntangibleAssets,OtherNonCashItems,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionAndEmployeeBenefitExpense,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentAndLandingFees,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital,WriteOff
ECK.MI,2019-12-31,12M,EUR,21163472.0,17800446.0,6393462.0,408193.0,408193.0,1713359.0,0.077317,1830961.0,-62016.0,2856401.0,1956520.0,2058341.0,1846197.0,110323.0,125559.0,56303.0,264699.0,2026332.0,-3093802.0,-1011167.0,125559.0,2856401.0,4028824.0,,,133045.0,80079953.0,30396071.0,4697515.0,4697515.0,,31364244.0,457904.0,1140555.0,1548748.0,1548748.0,1140555.0,261879.0,1713359.0,0.077317,132471.0,18250.0,2600198.0,4148946.0,1956520.0,30943345.0,,,,-1059814.0,169718.0,0.0,1187509.0,-56645.0,,794470.0,3170107.0,20277116.0,6058992.0,,0.0,1481850.0,1481850.0,-1481849.0,1585781.0,26709237.0,-64152.0,111837.0,364217.0,1574.0,,845000.0,17982898.0,17982898.0,845000.0,-1936442.0,477628.0,1207092.0,0.0,10298084.0,1114663.0,-327657.0,57856.0,,20723893.0,132471.0,132471.0,460128.0,132471.0,132471.0,460128.0,460128.0,-3231.0,-1420192.0,-59992.0,-1059818.0,-1091442.0,-1420192.0,4.0,20277116.0,-58785.0,31624.0,858717.0,309665.0,165817.0,4401270.0,324237.24,1249525.0,3274483.0,2784509.0,86138945.0,1713359.0,1343578.0,2375637.0,1161186.0,558813.0,1313455.0,57873.0,4889822.0,101821.0,0.0,24997041.0,47163.0,2275683.0,1118348.0,20086198.0,47163.0,,-3231.0,-59992.0,-58785.0,,80079953.0,1548748.0,240772.0,240772.0,-1936442.0,,47163.0,-5534880.0,57856.0,0.0,,0.0,1713359.0,-265278.0,4028824.0,858717.0,-60557.76,658220.0,0.24,1785998.0,-91752.0,59616120.0,22011722.0,22680413.0,5143487.0,83354436.0,54472633.0,29220049.0,23108389.0,-61658.0,86138945.0,2520114.0,-252324.0,-252324.0,3181038.0,1416063.0,-968173.0,218115.0
ECK.MI,2020-12-31,12M,EUR,24153335.0,18673989.0,6393462.0,407692.0,407692.0,1713359.0,0.185995,1956520.0,-81053.0,2856401.0,7517700.0,7620515.0,7406408.0,111292.0,5561180.0,-484297.0,,3783098.0,-1877918.0,1420883.0,5561180.0,2856401.0,4816363.0,0.0,,180276.0,85968361.0,35443337.0,5056556.0,5056556.0,,36066763.0,531315.0,1138858.0,1546550.0,1546550.0,1138858.0,185706.0,1713359.0,0.185995,318677.0,11500.0,2435706.0,3982256.0,7517700.0,33182566.0,,,,1692264.0,169718.0,410970.0,3944787.0,-34995.0,0.0,583688.0,3367780.0,19171540.0,6476144.0,,0.0,1049857.0,1049857.0,-1049857.0,2070078.0,27823686.0,-156924.0,111837.0,357576.0,1574.0,0.0,4422892.0,17950767.0,17950767.0,4422892.0,-59753.0,470987.0,1207092.0,,13535536.0,1673317.0,-515154.0,-127856.0,0.0,15489623.0,318677.0,318677.0,833831.0,318677.0,318677.0,833834.0,833831.0,5208.0,311017.0,4214.0,3553655.0,4363139.0,311017.0,-1861391.0,19171540.0,-33282.0,-809484.0,1448583.0,249133.0,163705.0,4353821.0,542238.720707,4025840.0,5063749.0,1412395.0,92444505.0,1713359.0,2100176.0,2784092.0,621721.0,2443157.0,1123694.0,72386.0,2351545.0,102815.0,0.0,28633359.0,46765.0,1905887.0,1385849.0,18918878.0,46765.0,-127856.0,-134.0,-134.0,-81053.0,,85968361.0,1546550.0,256011.0,256011.0,-59753.0,,46765.0,-4868312.0,,5342.0,5342.0,47771.0,1713359.0,-372560.0,4816363.0,1448583.0,-148003.279293,552017.0,0.398324,2821323.0,-194543.0,64933504.0,22767130.0,23007323.0,6489680.0,91032110.0,58443824.0,29490167.0,22377061.0,-1360874.0,92444505.0,3356330.0,-371565.0,-371565.0,2620658.0,1900360.0,-623426.0,325795.0
ECK.MI,2021-12-31,12M,EUR,1246617.0,61139656.0,6393462.0,400422.0,400422.0,1713359.0,0.812621,7517700.0,-1084627.0,2856401.0,6723706.0,7126521.0,6611497.0,112209.0,-793994.0,1900360.0,,43879646.0,-45751508.0,28498.0,-793994.0,2856401.0,6138812.0,0.0,0.0,213003.0,185549949.0,74305991.0,4062536.0,4062536.0,1577173.0,9892146.0,813231.0,1150635.0,1551057.0,1551057.0,1150635.0,88367.0,1713359.0,0.812621,1392311.0,0.0,3638603.0,5189660.0,6723706.0,36279078.0,,,0.0,-2631731.0,169718.0,0.0,3177622.0,-1384646.0,0.0,411158.0,3010799.0,19084822.0,4631390.0,0.0,0.0,1012820.0,1012820.0,-948257.0,169718.0,26514402.0,-2424512.0,426470.0,,1574.0,0.0,1261839.0,16313054.0,16313054.0,1261839.0,-16970.0,428044.0,1207092.0,0.0,18675613.0,2297894.0,-597082.0,-1000544.0,0.0,13651884.0,1392311.0,1392311.0,1989391.0,1392311.0,1392311.0,1989393.0,1989391.0,,-979757.0,-345286.0,-440431.0,1244869.0,-979757.0,-2191300.0,19084822.0,-1078682.0,-1685300.0,3128013.0,279097.0,195267.0,6733746.0,2562168.652255,4262249.0,858358.0,3773032.0,190181339.0,1713359.0,1779200.0,2599641.0,680980.0,1499356.0,1023392.0,50744.0,2719119.0,402815.0,0.0,3712059.0,42929.0,,2625783.0,18821075.0,,-2158607.0,,-46147.0,-1084627.0,0.0,185549949.0,1551057.0,189722.0,189722.0,-16970.0,0.0,42929.0,-3648976.0,1158063.0,,861.0,5945.0,1713359.0,-1552139.0,6138812.0,3128013.0,-374228.347745,636391.0,0.242362,1573804.0,-8779.0,105477123.0,22451866.0,20375590.0,8436706.0,186408307.0,97040417.0,31171132.0,87148271.0,-33063.0,190181339.0,1442050.0,-1544086.0,-1544086.0,69065394.0,0.0,64413845.0,1509210.0
ECK.MI,2022-12-31,12M,EUR,555505.0,97623513.0,6393462.0,380683.0,380683.0,1713359.0,2.991204,6723706.0,-515560.0,2856401.0,24433094.0,24535634.0,24316527.0,116567.0,17709388.0,-5175157.0,,61114262.0,-37521777.0,18417328.0,17709388.0,2856401.0,11318952.0,0.0,0.0,456174.0,873720856.0,132291974.0,7211135.0,7211135.0,1150540.0,28265032.0,4449046.0,1191206.0,1571889.0,1571889.0,1191206.0,0.0,1713359.0,2.991204,5125007.0,34955.0,14304321.0,15876210.0,24433094.0,36197601.0,2.27999,0.040295,0.0,-267803.0,5344875.0,0.0,30830061.0,-37922.0,0.0,238627.0,2589791.0,18460454.0,24586865.0,0.0,0.0,1479753.0,1479753.0,-1329069.0,5344875.0,31310172.0,-13368430.0,939240.0,,1574.0,0.0,0.0,12780085.0,12780085.0,0.0,-206786.0,940814.0,1484064.0,0.0,21502655.0,5892667.0,-3348259.0,-12904858.0,0.0,,5125007.0,5125007.0,8473266.0,5125007.0,5125007.0,8473265.0,8473266.0,,-1329067.0,37326.0,3033466.0,-206786.0,-1329067.0,-3301269.0,18460454.0,-500898.0,3240252.0,8729161.0,296266.0,305312.0,17384604.0,6121611.61037,31345621.0,8933834.0,15653031.0,898307721.0,1713359.0,1584676.0,2351164.0,-914836.0,5755966.0,10774742.0,82333.0,1915520.0,102540.0,0.0,17040111.0,153165.0,,12824568.0,17921947.0,,-12904858.0,,-56601.0,-515560.0,0.0,873720856.0,1571889.0,157121.0,157121.0,-206786.0,0.0,153165.0,1046291.0,,,93927.0,14662.0,1713359.0,-1537316.0,11318952.0,8729161.0,-511789.38963,4351302.0,0.339294,1721892.0,-813231.0,175297747.0,24099037.0,19991220.0,17211619.0,882654690.0,158086128.0,43005773.0,129821096.0,-150686.0,898307721.0,5709864.0,-1508394.0,-1508394.0,114955369.0,0.0,104026942.0,1384151.0
