symbol,asOfDate,periodType,currencyCode,AccountsPayable,AccountsReceivable,AdditionalPaidInCapital,Amortization,AvailableForSaleSecurities,BasicAverageShares,BasicEPS,BeginningCashPosition,CapitalExpenditure,CapitalStock,CashAndCashEquivalents,CashCashEquivalentsAndShortTermInvestments,CashEquivalents,CashFinancial,ChangeInAccruedExpense,ChangeInCashSupplementalAsReported,ChangeInInventory,ChangeInOtherCurrentAssets,ChangeInPayable,ChangeInReceivables,ChangeInWorkingCapital,ChangesInCash,CommonStock,CommonStockEquity,CommonStockIssuance,CommonStockPayments,ConstructionInProgress,CostOfRevenue,CurrentAssets,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentDeferredTaxesAssets,CurrentLiabilities,CurrentProvisions,DeferredTax,Depreciation,DepreciationAndAmortization,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,DerivativeProductLiabilities,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,DividendReceivedCFO,EBIT,EBITDA,EffectOfExchangeRateChanges,EndCashPosition,EnterpriseValue,EnterprisesValueEBITDARatio,FinancialAssets,FinancingCashFlow,FinishedGoods,FixedAssetsRevaluationReserve,FreeCashFlow,GainLossOnInvestmentSecurities,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndOtherIntangibleAssets,GrossPPE,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,InterestPaidCFO,Inventory,InvestedCapital,InvestingCashFlow,InvestmentinFinancialAssets,InvestmentsInOtherVenturesUnderEquityMethod,InvestmentsinAssociatesatCost,IssuanceOfCapitalStock,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,LongTermDebtPayments,LongTermEquityInvestment,LongTermProvisions,MachineryFurnitureEquipment,MarketCap,MinorityInterest,MinorityInterests,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetDebt,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeFromContinuingOperations,NetIncomeIncludingNoncontrollingInterests,NetIntangiblesPurchaseAndSale,NetInterestIncome,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetNonOperatingInterestIncomeExpense,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPE,NetPPEPurchaseAndSale,NetShortTermDebtIssuance,NetTangibleAssets,NonCurrentAccruedExpenses,NonCurrentPensionAndOtherPostretirementBenefitPlans,NormalizedEBITDA,NormalizedIncome,OperatingCashFlow,OperatingExpense,OperatingIncome,OperatingRevenue,OrdinarySharesNumber,OtherCurrentAssets,OtherCurrentLiabilities,OtherIntangibleAssets,OtherInventories,OtherNonCashItems,OtherNonCurrentAssets,OtherNonCurrentLiabilities,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherPayable,OtherProperties,OtherReceivables,OtherShortTermInvestments,OtherunderPreferredStockDividend,Payables,PensionandOtherPostRetirementBenefitPlansCurrent,PrepaidAssets,PretaxIncome,Properties,ProvisionandWriteOffofAssets,PurchaseOfBusiness,PurchaseOfIntangibles,PurchaseOfInvestment,PurchaseOfPPE,RawMaterials,ReconciledCostOfRevenue,ReconciledDepreciation,RentExpenseSupplemental,RepaymentOfDebt,RepurchaseOfCapitalStock,RestructuringAndMergernAcquisition,RetainedEarnings,SaleOfBusiness,SaleOfIntangibles,SaleOfInvestment,SaleOfPPE,SellingAndMarketingExpense,SellingGeneralAndAdministration,ShareIssued,SpecialIncomeCharges,StockholdersEquity,TangibleBookValue,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TaxesReceivable,TaxesRefundPaid,TotalAssets,TotalCapitalization,TotalDebt,TotalEquityGrossMinorityInterest,TotalExpenses,TotalLiabilitiesNetMinorityInterest,TotalNonCurrentAssets,TotalNonCurrentLiabilitiesNetMinorityInterest,TotalOtherFinanceCost,TotalRevenue,TotalTaxPayable,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,TradeandOtherPayablesNonCurrent,WorkInProcess,WorkingCapital,WriteOff
BIRO.MI,2019-12-31,12M,EUR,7179000.0,,,,,,,627000.0,-199000.0,,,,,,,627000.0,-308000.0,597000.0,298000.0,-209000.0,378000.0,627000.0,,,0.0,-80000.0,,,,,,,,,12000.0,306000.0,306000.0,,,,,,,0.0,,,0.0,1254000.0,,,,-80000.0,,,651000.0,-29000.0,360000.0,,,,,,,,,,-4000.0,,,-143000.0,,,,0.0,,,0.0,,,,,,,0.0,-80000.0,6375000.0,,,,,,177000.0,,-154000.0,,0.0,0.0,0.0,,,-1000.0,,12000.0,0.0,,,,,,850000.0,,,,,,,,3015000.0,3000.0,,2000.0,111000.0,,,,,,,,,,,,31000.0,0.0,-154000.0,0.0,-45000.0,,,,,0.0,-80000.0,,,0.0,0.0,0.0,57000.0,5529000.0,5889000.0,,,,,,,,,-23000.0,,,,,,,,,,,,,,,,,
BIRO.MI,2020-12-31,12M,EUR,4552000.0,3642000.0,,321000.0,269000.0,5035600.0,-0.006355,1254000.0,-242000.0,173000.0,5652000.0,5652000.0,5652000.0,,,3067000.0,-400000.0,-435000.0,-131000.0,88000.0,-878000.0,3067000.0,173000.0,9464000.0,2257000.0,0.0,5000.0,9806000.0,15099000.0,,,401000.0,5691000.0,,5000.0,238000.0,238000.0,591000.0,270000.0,,5035600.0,-0.006355,-32000.0,0.0,-1618000.0,-1027000.0,0.0,4321000.0,,,,4174000.0,2148000.0,,-900000.0,-31000.0,618000.0,1147000.0,8365000.0,4623000.0,5170000.0,,120000.0,120000.0,1000.0,1000.0,-20000.0,4501000.0,19431000.0,-449000.0,269000.0,,,2257000.0,9967000.0,9967000.0,-114000.0,,50000.0,262000.0,,,1311000.0,0.0,2257000.0,4315000.0,-32000.0,-32000.0,-1343000.0,-32000.0,-32000.0,9000.0,-1343000.0,-214000.0,-119000.0,-266000.0,-114000.0,-114000.0,-119000.0,2031000.0,,4623000.0,31000.0,0.0,1099000.0,,530000.0,-1027000.0,-32000.0,-658000.0,7739000.0,-2569000.0,14976000.0,5035600.0,1000.0,540000.0,7218000.0,2217000.0,9000.0,,1000.0,950000.0,200000.0,182000.0,476000.0,238000.0,,0.0,4862000.0,,122000.0,-1738000.0,3880000.0,38000.0,0.0,-214000.0,-269000.0,-28000.0,,9806000.0,238000.0,,-114000.0,0.0,,,0.0,0.0,3000.0,59000.0,3512000.0,4130000.0,5035600.0,,9464000.0,1099000.0,0.0,-395000.0,0.227273,542000.0,-5000.0,28369000.0,19431000.0,9967000.0,9464000.0,17545000.0,18905000.0,13270000.0,13214000.0,,14976000.0,128000.0,0.0,0.0,2666000.0,136000.0,9408000.0,
BIRO.MI,2021-12-31,12M,EUR,,8631550.0,19479176.0,630020.0,269682.0,5035600.0,-0.275795,,,247824.0,17695608.0,18373713.0,17695165.0,443.0,,,,,,,,,247824.0,22371764.0,,,0.0,8437990.0,38450370.0,6305603.0,6305603.0,1181420.0,17441517.0,,,,,754186.0,124166.0,2988.0,5035600.0,-0.275795,-1388793.0,,-1954863.0,-1200677.0,,,21887680.0,-18.229449,0.0,,1664785.0,4319005.0,,,,1375541.0,9998284.0,4758522.0,519582.0,,54668.0,54668.0,6763.0,6763.0,,7418214.0,39142045.0,,269682.0,,,,10464678.0,10464678.0,,,15734.0,298962.0,14099680.0,5609.0,-2609.0,,,,-1388793.0,-1388793.0,-1386184.0,-1388793.0,-1388793.0,,-1386184.0,,-89315.0,,,,-89315.0,,,4758522.0,,,12373480.0,201954.0,589107.0,-1109540.0,-1325926.265818,,2347688.0,-1828106.0,8957572.0,5035600.0,-116439.0,329625.0,8622743.0,,,,-116439.0,,51125.0,303132.0,589246.0,306791.0,678105.0,0.0,480563.0,,379204.0,-2009531.0,3870314.0,,,,,,4091921.0,8437990.0,754186.0,344161.0,,,95036.0,-2233140.0,,,,,,,5035600.0,-103875.0,22371764.0,12373480.0,-28270.265818,-623347.0,0.310195,2275917.0,,53526220.0,32836442.0,16770281.0,22377373.0,10785678.0,31148847.0,15075850.0,13707330.0,41410.0,8957572.0,177431.0,-91137.0,-91137.0,2549308.0,1661508.0,21008853.0,8839.0
BIRO.MI,2022-12-31,12M,EUR,12620000.0,8354056.0,19479176.0,1210910.0,470000.0,5035600.0,-0.61521,17695608.0,-2526284.0,247824.0,3447662.0,7447662.0,3446541.0,1121.0,389849.0,-14247946.0,-2373250.0,-714842.0,2294351.0,161496.0,-242396.0,-14247946.0,247824.0,19327953.0,0.0,,270862.0,33328428.0,31694844.0,5624040.0,5624040.0,1987143.0,19268037.0,2499000.0,-887224.0,1675229.0,1675229.0,1675229.0,464319.0,0.0,5035600.0,-0.61521,-3097952.0,,-3963653.0,-2288424.0,,3447662.0,9790257.0,-4.278166,50633.0,-1590189.0,2138602.0,4319005.0,-5152764.0,104119.0,,1235021.0,9894415.0,5691782.0,2819325.0,0.0,156468.0,156468.0,48080.0,48080.0,-281886.0,9888133.0,30625258.0,-10031277.0,0.0,269682.0,94135.0,0.0,5673265.0,5673265.0,-1587681.0,363817.0,46081.0,346002.0,9215148.0,-129336.0,134945.0,,0.0,7849643.0,-3097952.0,-3097952.0,-3232897.0,-3097952.0,-3097952.0,-3232897.0,-3232897.0,-1107041.0,-153656.0,-7545674.0,-1930827.0,-1587681.0,-153656.0,340638.0,,5691782.0,-1378562.0,-343146.0,9433538.0,592297.0,520561.0,-1858893.0,-2760915.907782,-2626480.0,6354950.0,-3535625.0,36147753.0,5035600.0,-236923.121,392066.0,8659394.0,,276774.0,1000.0,1000.0,,254398.0,12980326.0,1201941.0,360881.0,4000000.0,0.0,13251931.0,521000.0,282535.0,-4120121.0,3872977.0,114148.0,,-1107041.0,-8100643.0,-1419243.0,5617720.0,33328428.0,1675229.0,1478950.0,-1587681.0,,277870.0,-5331495.0,,,554969.0,40681.0,,,5035600.0,-306413.0,19327953.0,9433538.0,-92494.907782,-887224.0,0.215339,3374434.0,0.0,47751730.0,25001218.0,11297305.0,19198617.0,39683378.0,28553113.0,16056886.0,9285076.0,45268.0,36147753.0,271605.0,-429531.0,-429531.0,2452872.0,2131811.0,12426807.0,28543.0
BIRO.MI,2023-12-31,12M,EUR,,7863851.0,19479176.0,1118150.0,2000.0,5035600.0,-2.370936,3447662.0,-2111247.0,247824.0,3327534.0,3327534.0,3324666.0,2868.0,346768.0,-120128.0,2029301.0,418019.0,-2798220.0,435028.0,430896.0,-120128.0,247824.0,7360053.0,60000.0,,14992.0,38165072.0,23613002.0,5712298.0,5712298.0,707881.0,16715733.0,,-104529.0,1781738.0,1781738.0,1781738.0,663588.0,5906.0,5035600.0,-2.370936,-11939083.0,,-11796605.0,-10014867.0,,3327534.0,10468653.0,,26381.0,-252768.0,2330773.0,4319005.0,-4043614.0,-26127.0,,253318.0,1355818.0,6721237.0,5106862.0,7656571.0,414862.0,414862.0,42293.0,42293.0,-411405.0,8034941.0,18498353.0,2065007.0,2000.0,47129.0,15000.0,60000.0,5426002.0,5426002.0,-1822606.0,62129.0,196248.0,1483946.0,4300402.0,-237191.0,167855.0,,60000.0,7810766.0,-11939083.0,-11939083.0,-12106938.0,-11939083.0,-11939083.0,-12106938.0,-12106938.0,-114465.0,-429352.0,3971445.0,-2893903.0,-1822606.0,-429352.0,2581135.0,,6721237.0,-1791973.0,-1071297.0,6004235.0,941059.0,495535.0,-1718891.0,-3714119.768188,-1932367.0,8591434.0,-3484572.0,43271934.0,5035600.0,,350506.0,1102500.0,,8078522.0,,,,581723.0,10201095.0,1302059.0,1170397.0,,0.0,10652929.0,,106426.0,-12211467.0,3920240.0,232920.0,,-114465.0,-31953.0,-1996782.0,3785266.0,38165072.0,1781738.0,1409873.0,-1822606.0,,309379.0,-17270578.0,,,4003398.0,204809.0,,,5035600.0,-8001689.0,7360053.0,6004235.0,-71012.768188,-104529.0,0.00856,2401972.0,-1354.0,31866574.0,12786055.0,11138300.0,7122862.0,46756506.0,24743712.0,8253572.0,8027979.0,56783.0,43271934.0,451834.0,-8295976.0,-8295976.0,963229.0,1918902.0,6897269.0,35739.0
